"date","Ws_hourly_avg","co","pm10","T_met","visib_met","press_met"
2005-05-15 16:00:00,10.7,1.46,139,26.1111111111111,7,0
2005-05-16 00:00:00,6.2,0.49,137,28.8888888888889,7,0
2005-05-16 08:00:00,6.4,1.16,110,30,7,0
2005-05-16 16:00:00,7.1,1.06,127,27.2222222222222,7,0
2005-05-17 00:00:00,5,0.41,130,32.2222222222222,7,0
2005-05-17 08:00:00,7.9,1.58,121,32.2222222222222,7,0
2005-05-17 16:00:00,8.9,0.26,165,28.8888888888889,7,0
2005-05-18 00:00:00,6.3,0.89,145,32.2222222222222,7,0
2005-05-18 08:00:00,11.8,1.43,164,32.2222222222222,7,0
2005-05-18 16:00:00,10,0.5,114,27.2222222222222,7,0
2005-05-19 00:00:00,5.9,0.53,141,31.1111111111111,7,0
2005-05-19 08:00:00,7.8,1.28,162,28.8888888888889,7,0
2005-05-19 16:00:00,7.6,1.57,160,26.1111111111111,7,0
2005-05-20 00:00:00,6.2,1.15,152,32.2222222222222,7,0
2005-05-20 08:00:00,13,0.92,124,32.2222222222222,7,0
2005-05-20 16:00:00,13.7,0.51,171,27.7777777777778,7,0
2005-05-21 00:00:00,5.1,1.38,148,30,7,0
2005-05-21 08:00:00,11.2,0.89,170,31.1111111111111,7,0
2005-05-21 16:00:00,9.9,0.62,139,27.7777777777778,7,0
2005-05-22 00:00:00,5.8,0.71,110,32.2222222222222,7,0
2005-05-22 08:00:00,13,0.98,163,32.2222222222222,7,0
2005-05-22 16:00:00,13.3,0.41,146,27.2222222222222,7,0
2005-05-23 00:00:00,6.7,0.69,121,32.2222222222222,7,0
2005-05-23 08:00:00,12.2,0.46,121,31.1111111111111,7,0
2005-05-23 16:00:00,11.6,0.89,126,26.1111111111111,7,0
2005-05-24 00:00:00,5.5,0.61,96,32.2222222222222,5,0
2005-05-24 08:00:00,7.1,0.82,179,28.8888888888889,5.6,0
2005-05-24 16:00:00,8.7,1.01,87,25,7,0
2005-05-25 00:00:00,4.8,0.73,131,31.1111111111111,7,0
2005-05-25 08:00:00,7.7,0.69,212,31.1111111111111,7,0
2005-05-25 16:00:00,8.2,0.65,87,27.7777777777778,7,0
2005-05-26 00:00:00,4.8,1.11,139,32.2222222222222,7,0
2005-05-26 08:00:00,9.9,1.2,162,32.2222222222222,7,0
2005-05-26 16:00:00,10.5,0.63,108,28.8888888888889,7,0
2005-05-27 00:00:00,7.1,0.31,158,31.1111111111111,7,0
2005-05-27 08:00:00,11.4,0.65,137,30,7,0
2005-05-27 16:00:00,7.7,1.23,154,26.1111111111111,7,0
2005-05-28 00:00:00,5.5,1.38,217,32.2222222222222,7,0
2005-05-28 08:00:00,11.9,1.2,159,32.2222222222222,5.6,0
2005-05-28 16:00:00,11.7,1.05,104,27.7777777777778,7,0
2005-05-29 00:00:00,4.6,1.37,191,32.7777777777778,7,0
2005-05-29 08:00:00,11.2,0.71,169,32.2222222222222,7,0
2005-05-29 16:00:00,12.2,0.95,127,26.1111111111111,7,0
2005-05-30 00:00:00,5.4,0.7,145,30,7,0
2005-05-30 08:00:00,10.1,2.23,155,31.1111111111111,7,0
2005-05-30 16:00:00,10.1,0.46,84,27.2222222222222,7,0
2005-05-31 00:00:00,5,0.75,136,31.1111111111111,7,0
2005-05-31 08:00:00,10.3,0.37,128,31.1111111111111,7,0
2005-05-31 16:00:00,12.8,0.32,118,26.1111111111111,7,0
2005-06-01 00:00:00,4.9,0.64,134,32.7777777777778,7,0
2005-06-01 08:00:00,10.6,1.7,134,32.2222222222222,7,0
2005-06-01 16:00:00,11.7,0.86,140,28.8888888888889,7,0
2005-06-02 00:00:00,3.3,1.36,204,32.2222222222222,7,0
2005-06-02 08:00:00,10.9,1.63,161,31.1111111111111,7,0
2005-06-02 16:00:00,9.3,1.02,206,27.2222222222222,7,0
2005-06-03 00:00:00,5.2,1.11,161,32.7777777777778,7,0
2005-06-03 08:00:00,10.1,1.46,206,32.2222222222222,7,0
2005-06-03 16:00:00,12.8,0.47,188,27.7777777777778,7,0
2005-06-04 00:00:00,5.2,1.72,173,31.1111111111111,4.4,0
2005-06-04 08:00:00,13,0.57,170,30,7,0
2005-06-04 16:00:00,10.8,0.45,162,26.1111111111111,7,0
2005-06-05 00:00:00,5.1,0.82,129,32.7777777777778,7,0
2005-06-05 08:00:00,10.2,0.62,179,31.1111111111111,7,0
2005-06-05 16:00:00,13.4,0.33,162,26.1111111111111,7,0
2005-06-06 00:00:00,5.8,0.36,167,32.7777777777778,7,0
2005-06-06 08:00:00,9.6,0.52,102,32.7777777777778,7,0
2005-06-06 16:00:00,11.4,0.51,135,28.8888888888889,7,0
2005-06-07 00:00:00,4.6,0.96,150,30,7,0
2005-06-07 08:00:00,9.7,1.62,133,30,7,0
2005-06-07 16:00:00,19.4,0.57,189,25,7,0
2005-06-08 00:00:00,4.1,0.52,123,32.7777777777778,7,0
2005-06-08 08:00:00,13,1.44,128,32.7777777777778,7,0
2005-06-08 16:00:00,12.8,0.5,216,28.8888888888889,7,0
2005-06-09 00:00:00,12.9,0.74,163,32.7777777777778,7,0
2005-06-09 08:00:00,16.6,0.82,167,32.2222222222222,7,0
2005-06-09 16:00:00,15.3,0.6,239,27.7777777777778,7,0
2005-06-10 00:00:00,6.4,0.66,169,32.2222222222222,7,0
2005-06-10 08:00:00,10.7,0.97,221,32.2222222222222,4.4,0
2005-06-10 16:00:00,10.5,0.8,186,26.1111111111111,5,0
2005-06-11 00:00:00,4.3,0.8,160,32.2222222222222,3.8,0
2005-06-11 08:00:00,14.6,1.72,184,31.1111111111111,4.4,0
2005-06-11 16:00:00,12.9,0.74,163,25,5,0
2005-06-12 00:00:00,4.8,0.82,191,32.7777777777778,7,0
2005-06-12 08:00:00,12.6,0.56,164,32.7777777777778,5.6,0
2005-06-12 16:00:00,12.6,0.35,217,30,7,0
2005-06-13 00:00:00,5.3,0.9,183,32.2222222222222,7,0
2005-06-13 08:00:00,14.6,1.24,162,31.1111111111111,7,0
2005-06-13 16:00:00,11.8,0.28,152,27.7777777777778,7,0
2005-06-14 00:00:00,6,0.8,145,32.7777777777778,7,0
2005-06-14 08:00:00,8.2,1.69,229,32.7777777777778,7,0
2005-06-14 16:00:00,14.9,0.07,137,30,7,0
2005-06-15 00:00:00,11,0.25,122,31.1111111111111,7,0
2005-06-15 08:00:00,13.9,1.82,216,27.7777777777778,7,0
2005-06-15 16:00:00,9.8,0.51,179,25,7,0
2005-06-16 00:00:00,4.6,0.52,137,32.2222222222222,7,0
2005-06-16 08:00:00,9.9,1.32,152,32.2222222222222,7,0
2005-06-16 16:00:00,11.7,0.28,143,27.7777777777778,7,0
2005-06-17 00:00:00,7.9,0.36,176,32.7777777777778,7,0
2005-06-17 08:00:00,7.5,1.28,206,32.2222222222222,7,0
2005-06-17 16:00:00,8.8,0.92,172,28.8888888888889,7,0
2005-06-18 00:00:00,9.5,1.03,151,32.7777777777778,7,0
2005-06-18 08:00:00,9.1,0.59,214,32.7777777777778,7,0
2005-06-18 16:00:00,10.3,0.3,141,27.7777777777778,7,0
2005-06-19 00:00:00,4.9,0.87,205,32.2222222222222,7,0
2005-06-19 08:00:00,7.3,0.64,163,28.8888888888889,7,0
2005-06-19 16:00:00,7.1,1.02,162,27.2222222222222,7,0
2005-06-20 00:00:00,6.8,0.37,128,32.2222222222222,7,0
2005-06-20 08:00:00,8.4,0.31,149,32.2222222222222,7,0
2005-06-20 16:00:00,11.1,0.77,139,27.2222222222222,7,0
2005-06-21 00:00:00,6.7,0.55,184,31.1111111111111,7,0
2005-06-21 08:00:00,11.3,0.63,229,31.1111111111111,7,0
2005-06-21 16:00:00,8.9,1.09,221,27.7777777777778,7,0
2005-06-22 00:00:00,5.3,0.73,152,32.7777777777778,7,0
2005-06-22 08:00:00,14.5,0.71,139,31.1111111111111,7,0
2005-06-22 16:00:00,13.7,0.7,212,27.2222222222222,7,0
2005-06-23 00:00:00,6.1,0.65,180,33.8888888888889,7,0
2005-06-23 08:00:00,13,1.51,216,32.7777777777778,5.6,0
2005-06-23 16:00:00,13.9,0.74,257,27.7777777777778,4.4,0
2005-06-24 00:00:00,5.1,1.38,311,33.8888888888889,2.5,0
2005-06-24 08:00:00,17.2,1.14,195,33.8888888888889,7,0
2005-06-24 16:00:00,16.8,0.88,210,27.7777777777778,5.6,0
2005-06-25 00:00:00,4.7,0.88,243,33.8888888888889,2.5,0
2005-06-25 08:00:00,8.3,2.01,278,33.8888888888889,2.5,0
2005-06-25 16:00:00,13.1,2.23,425,27.7777777777778,1.9,0
2005-06-26 00:00:00,5.4,1.89,348,32.7777777777778,1.2,0
2005-06-26 08:00:00,10.7,1.88,311,32.2222222222222,3.8,0
2005-06-26 16:00:00,11.7,1.47,266,26.1111111111111,4.4,0
2005-06-27 00:00:00,5,1.47,277,32.7777777777778,2.5,0
2005-06-27 08:00:00,8.5,1.94,275,32.7777777777778,2.5,0
2005-06-27 16:00:00,10.9,1.04,210,27.7777777777778,3.1,0
2005-06-28 00:00:00,10.8,1.47,305,32.2222222222222,7,0
2005-06-28 08:00:00,15.2,2.06,197,32.2222222222222,7,0
2005-06-28 16:00:00,12.9,0.77,159,28.8888888888889,4.4,0
2005-06-29 00:00:00,4.5,1.07,234,32.2222222222222,7,0
2005-06-29 08:00:00,17.6,1.97,208,32.2222222222222,7,0
2005-06-29 16:00:00,15.2,0.46,202,30,7,0
2005-06-30 00:00:00,7.7,0.85,228,32.7777777777778,7,0
2005-06-30 08:00:00,16.1,1.15,177,32.7777777777778,7,0
2005-06-30 16:00:00,13.9,0.59,225,27.7777777777778,7,0
2005-07-01 00:00:00,7.9,0.72,190,31.1111111111111,7,0
2005-07-01 08:00:00,13.1,1.47,238,31.1111111111111,7,0
2005-07-01 16:00:00,11.3,0.57,175,27.2222222222222,7,0
2005-07-02 00:00:00,5.5,1.45,201,32.7777777777778,5.6,0
2005-07-02 08:00:00,11.5,1.53,194,32.2222222222222,5.6,0
2005-07-02 16:00:00,10,0.5,221,26.1111111111111,5,0
2005-07-03 00:00:00,4.4,1.34,183,32.2222222222222,7,0
2005-07-03 08:00:00,8.5,1.34,168,32.2222222222222,7,0
2005-07-03 16:00:00,12,1.38,153,27.2222222222222,7,0
2005-07-04 00:00:00,4.2,1.59,188,32.7777777777778,7,0
2005-07-04 08:00:00,13.4,1.86,234,31.1111111111111,7,0
2005-07-04 16:00:00,12.3,0.43,201,27.2222222222222,7,0
2005-07-05 00:00:00,5,1.04,212,32.2222222222222,7,0
2005-07-05 08:00:00,9,2.34,202,32.2222222222222,7,0
2005-07-05 16:00:00,12.1,0.28,154,27.7777777777778,7,0
2005-07-06 00:00:00,4.7,0.97,226,31.1111111111111,7,0
2005-07-06 08:00:00,9.4,1.85,169,31.1111111111111,7,0
2005-07-06 16:00:00,14.7,0.78,199,27.2222222222222,7,0
2005-07-07 00:00:00,4.3,0.72,168,32.2222222222222,7,0
2005-07-07 08:00:00,10,1.73,171,32.2222222222222,7,0
2005-07-07 16:00:00,10.3,0.87,197,26.1111111111111,7,0
2005-07-08 00:00:00,5.3,0.96,212,33.8888888888889,7,0
2005-07-08 08:00:00,11,0.29,219,32.7777777777778,7,0
2005-07-08 16:00:00,11.9,1.2,189,27.7777777777778,7,0
2005-07-09 00:00:00,6.7,1.26,188,33.8888888888889,3.8,0
2005-07-09 08:00:00,12,1.01,214,32.7777777777778,7,0
2005-07-09 16:00:00,11.8,0.46,180,27.2222222222222,7,0
2005-07-10 00:00:00,5.6,1.33,112,32.2222222222222,7,0
2005-07-10 08:00:00,16.2,0.5,163,31.1111111111111,7,0
2005-07-10 16:00:00,12.8,0.15,129,27.2222222222222,7,0
2005-07-11 00:00:00,4.6,1.25,142,30,7,0
2005-07-11 08:00:00,13.6,1.41,141,30,7,0
2005-07-11 16:00:00,12.5,0,225,26.1111111111111,7,0
2005-07-12 00:00:00,7.3,0.07,125,32.2222222222222,7,0
2005-07-12 08:00:00,11.7,1.26,180,31.1111111111111,7,0
2005-07-12 16:00:00,12.5,0.55,141,25,7,0
2005-07-13 00:00:00,8.1,0.55,95,32.2222222222222,7,0
2005-07-13 08:00:00,13.1,1.46,167,32.7777777777778,7,0
2005-07-13 16:00:00,14.7,1.45,170,26.1111111111111,7,0
2005-07-14 00:00:00,6.1,0.55,151,32.7777777777778,7,0
2005-07-14 08:00:00,11.7,1.03,176,31.1111111111111,5,0
2005-07-14 16:00:00,12.7,0.64,134,23.8888888888889,7,0
2005-07-15 00:00:00,9.9,0.49,134,31.1111111111111,7,0
2005-07-15 08:00:00,11.3,1.32,129,30,7,0
2005-07-15 16:00:00,9.9,0.96,145,23.8888888888889,7,0
2005-07-16 00:00:00,4.7,1.14,130,30,7,0
2005-07-16 08:00:00,7.9,1.2,194,28.8888888888889,7,0
2005-07-16 16:00:00,7.6,0.98,119,26.1111111111111,7,0
2005-07-17 00:00:00,4,1.17,136,32.2222222222222,7,0
2005-07-17 08:00:00,10,1.26,99,27.7777777777778,7,0
2005-07-17 16:00:00,5.9,1.22,160,25,7,0
2005-07-18 00:00:00,5.9,0.78,131,32.2222222222222,7,0
2005-07-18 08:00:00,12,1.28,134,31.1111111111111,7,0
2005-07-18 16:00:00,13.2,1.05,166,26.1111111111111,7,0
2005-07-19 00:00:00,12.2,1.15,155,32.2222222222222,7,0
2005-07-19 08:00:00,13.3,0.74,115,32.2222222222222,7,0
2005-07-19 16:00:00,14.4,0.27,102,28.8888888888889,7,0
2005-07-20 00:00:00,10.9,0.4,134,32.2222222222222,7,0
2005-07-20 08:00:00,14.6,0.86,148,31.1111111111111,7,0
2005-07-20 16:00:00,13.7,0.5,145,26.1111111111111,7,0
2005-07-21 00:00:00,6,0.59,164,32.2222222222222,7,0
2005-07-21 08:00:00,11.4,1.19,156,31.1111111111111,7,0
2005-07-21 16:00:00,10.5,0.12,197,27.7777777777778,7,0
2005-07-22 00:00:00,5.2,0.69,251,32.2222222222222,7,0
2005-07-22 08:00:00,13.4,1.78,233,31.1111111111111,7,0
2005-07-22 16:00:00,10.6,0.36,173,27.2222222222222,7,0
2005-07-23 00:00:00,8,1.3,216,31.1111111111111,7,0
2005-07-23 08:00:00,13,0.64,194,32.2222222222222,7,0
2005-07-23 16:00:00,10.1,0.19,157,27.7777777777778,7,0
2005-07-24 00:00:00,12.8,0.84,207,32.2222222222222,7,0
2005-07-24 08:00:00,11.7,0.8,195,31.1111111111111,7,0
2005-07-24 16:00:00,11.4,0.26,153,27.2222222222222,7,0
2005-07-25 00:00:00,5.4,1.01,215,32.2222222222222,7,0
2005-07-25 08:00:00,12.3,0.96,198,32.2222222222222,7,0
2005-07-25 16:00:00,10.3,0.62,158,27.2222222222222,7,0
2005-07-26 00:00:00,4.1,1.18,208,32.2222222222222,7,0
2005-07-26 08:00:00,13.5,1.4,192,32.2222222222222,7,0
2005-07-26 16:00:00,12.3,0.49,151,27.7777777777778,7,0
2005-07-27 00:00:00,6.4,0.83,177,32.7777777777778,7,0
2005-07-27 08:00:00,11.2,0.99,222,32.2222222222222,7,0
2005-07-27 16:00:00,10.3,0.5,177,27.2222222222222,7,0
2005-07-28 00:00:00,4.4,1.47,327,33.8888888888889,5.6,0
2005-07-28 08:00:00,10.4,1.37,237,32.2222222222222,7,0
2005-07-28 16:00:00,10.3,0.54,186,27.7777777777778,7,0
2005-07-29 00:00:00,3.6,1.51,307,32.7777777777778,7,0
2005-07-29 08:00:00,12.4,1.65,209,33.8888888888889,7,0
2005-07-29 16:00:00,13.1,0.48,178,27.7777777777778,7,0
2005-07-30 00:00:00,3.6,1.4,196,32.7777777777778,7,0
2005-07-30 08:00:00,10.5,1.62,247,32.7777777777778,7,0
2005-07-30 16:00:00,10.3,0,231,27.7777777777778,7,0
2005-07-31 00:00:00,4.2,1.27,243,32.7777777777778,7,0
2005-07-31 08:00:00,12.1,1.25,213,32.7777777777778,7,0
2005-07-31 16:00:00,11.5,0,171,27.2222222222222,7,0
2005-08-01 00:00:00,10.4,0.07,68,32.7777777777778,7,0
2005-08-01 08:00:00,10.3,0.53,0,32.2222222222222,7,0
2005-08-01 16:00:00,9.5,0.68,0,27.7777777777778,7,0
2005-08-02 00:00:00,6.1,1.2,0,31.1111111111111,7,0
2005-08-02 08:00:00,18.3,1.08,0,31.1111111111111,7,0
2005-08-02 16:00:00,12.2,0.49,0,26.1111111111111,7,0
2005-08-03 00:00:00,6.4,0.87,0,32.7777777777778,7,0
2005-08-03 08:00:00,8.3,1.06,0,32.2222222222222,7,0
2005-08-03 16:00:00,9.9,0.4,0,28.8888888888889,7,0
2005-08-04 00:00:00,16.7,0.29,0,28.8888888888889,7,0
2005-08-04 08:00:00,6,1.16,0,30,7,0
2005-08-04 16:00:00,5.9,1.46,0,26.1111111111111,5.6,0
2005-08-05 00:00:00,6.1,1.1,0,32.2222222222222,7,0
2005-08-05 08:00:00,12.9,1.26,0,32.2222222222222,7,0
2005-08-05 16:00:00,13.6,0.18,0,27.7777777777778,7,0
2005-08-06 00:00:00,5.3,0.68,0,32.2222222222222,7,0
2005-08-06 08:00:00,12.7,1.15,0,30,7,0
2005-08-06 16:00:00,10.7,1,0,27.7777777777778,7,0
2005-08-07 00:00:00,5,0.9,0,32.7777777777778,7,0
2005-08-07 08:00:00,8.2,0.73,0,32.2222222222222,7,0
2005-08-07 16:00:00,8.5,0.86,0,27.2222222222222,7,0
2005-08-08 00:00:00,4.4,0.63,0,32.7777777777778,7,0
2005-08-08 08:00:00,12.3,1.07,0,32.7777777777778,7,0
2005-08-08 16:00:00,13.5,0.41,0,27.2222222222222,7,0
2005-08-09 00:00:00,5.3,0.86,0,32.7777777777778,7,0
2005-08-09 08:00:00,9.9,1.34,0,32.2222222222222,7,0
2005-08-09 16:00:00,9.1,0.33,0,30,7,0
2005-08-10 00:00:00,6,0.69,0,32.2222222222222,7,0
2005-08-10 08:00:00,9,0.84,0,32.2222222222222,7,0
2005-08-10 16:00:00,14.3,0.23,0,30,7,0
2005-08-11 00:00:00,6.3,0.36,0,32.7777777777778,7,0
2005-08-11 08:00:00,11.5,0.77,0,32.7777777777778,7,0
2005-08-11 16:00:00,12,0.38,0,28.8888888888889,7,0
2005-08-12 00:00:00,14.5,0.69,0,32.7777777777778,7,0
2005-08-12 08:00:00,12,1.34,0,32.7777777777778,4.4,0
2005-08-12 16:00:00,15.5,1.19,0,28.8888888888889,4.4,0
2005-08-13 00:00:00,14,1.86,0,32.7777777777778,1.2,0
2005-08-13 08:00:00,16,3.57,0,32.2222222222222,3.1,0
2005-08-13 16:00:00,13.9,2.6,0,30,3.1,0
2005-08-14 00:00:00,5.5,1.69,0,28.8888888888889,5,0
2005-08-14 08:00:00,10.5,1.57,0,30,7,0
2005-08-14 16:00:00,5.1,1.82,97,26.1111111111111,7,0
2005-08-15 00:00:00,3.6,1.48,98,32.7777777777778,2.5,0
2005-08-15 08:00:00,12.4,1.98,132,32.2222222222222,3.1,0
2005-08-15 16:00:00,13.5,0.62,106,27.2222222222222,3.8,0
2005-08-16 00:00:00,5.5,0.82,101,32.2222222222222,3.1,0
2005-08-16 08:00:00,13.1,0.98,102,30,5,0
2005-08-16 16:00:00,8.2,0.77,92,27.2222222222222,5,0
2005-08-17 00:00:00,5,0.91,79,32.2222222222222,3.8,0
2005-08-17 08:00:00,9.8,1.11,103,32.2222222222222,7,0
2005-08-17 16:00:00,10.6,0.99,79,27.7777777777778,5.6,0
2005-08-18 00:00:00,5.3,1.36,105,32.7777777777778,7,0
2005-08-18 08:00:00,13.5,1.54,135,32.2222222222222,5,0
2005-08-18 16:00:00,15.4,1.34,97,27.2222222222222,7,0
2005-08-19 00:00:00,11.1,0.64,59,32.2222222222222,7,0
2005-08-19 08:00:00,11,1.71,79,32.7777777777778,7,0
2005-08-19 16:00:00,10.8,0.46,62,27.7777777777778,7,0
2005-08-20 00:00:00,7.5,0.32,51,31.1111111111111,7,0
2005-08-20 08:00:00,10.8,0.88,87,31.1111111111111,7,0
2005-08-20 16:00:00,10.4,0.67,54,25,7,0
2005-08-21 00:00:00,5.5,0.74,54,32.2222222222222,7,0
2005-08-21 08:00:00,11.9,0.71,64,31.1111111111111,7,0
2005-08-21 16:00:00,14.4,0.79,52,26.1111111111111,7,0
2005-08-22 00:00:00,4.7,0.72,40,32.2222222222222,7,0
2005-08-22 08:00:00,12.2,1.47,62,31.1111111111111,7,0
2005-08-22 16:00:00,12.1,1.25,66,23.8888888888889,7,0
2005-08-23 00:00:00,7.2,0.38,44,31.1111111111111,7,0
2005-08-23 08:00:00,18.2,0.78,46,28.8888888888889,7,0
2005-08-23 16:00:00,18.2,0.55,62,26.1111111111111,7,0
2005-08-24 00:00:00,8.2,0.55,55,30,7,0
2005-08-24 08:00:00,13.4,1.18,62,31.1111111111111,7,0
2005-08-24 16:00:00,16.7,0.17,54,27.7777777777778,7,0
2005-08-25 00:00:00,7.1,0.32,43,30,7,0
2005-08-25 08:00:00,13.7,0.77,46,30,7,0
2005-08-25 16:00:00,13.1,0.69,61,27.2222222222222,7,0
2005-08-26 00:00:00,5,0.58,55,31.1111111111111,7,0
2005-08-26 08:00:00,9.9,0.82,85,30,7,0
2005-08-26 16:00:00,9.9,0.73,55,23.8888888888889,7,0
2005-08-27 00:00:00,7.3,0.47,45,31.1111111111111,7,0
2005-08-27 08:00:00,8.4,1.12,66,31.1111111111111,7,0
2005-08-27 16:00:00,13.2,1.01,47,25,7,0
2005-08-28 00:00:00,8.2,0.56,42,30,7,0
2005-08-28 08:00:00,7.3,0.62,39,30,7,0
2005-08-28 16:00:00,9.1,0.86,37,26.1111111111111,7,0
2005-08-29 00:00:00,4.8,0.92,40,30,7,0
2005-08-29 08:00:00,9.8,0.99,65,27.2222222222222,7,0
2005-08-29 16:00:00,5,1.56,182,25,7,0
2005-08-30 00:00:00,3.1,1.9,170,32.2222222222222,7,0
2005-08-30 08:00:00,9.3,1.86,135,31.1111111111111,7,0
2005-08-30 16:00:00,9,0.84,51,27.2222222222222,7,0
2005-08-31 00:00:00,4.4,1.14,61,31.1111111111111,7,0
2005-08-31 08:00:00,10.8,0.72,63,31.1111111111111,7,0
2005-08-31 16:00:00,10.8,1.01,64,25,7,0
2005-09-01 00:00:00,5.1,1.63,60,32.7777777777778,5.6,0
2005-09-01 08:00:00,18,2.25,84,32.2222222222222,5,0
2005-09-01 16:00:00,17.4,0.9,76,28.8888888888889,5,0
2005-09-02 00:00:00,14.8,0.57,79,32.7777777777778,7,0
2005-09-02 08:00:00,16.3,1.22,92,32.7777777777778,7,0
2005-09-02 16:00:00,17.7,0.59,73,30,7,0
2005-09-03 00:00:00,7,0.7,57,32.7777777777778,4.4,0
2005-09-03 08:00:00,15.2,0.93,83,32.2222222222222,7,0
2005-09-03 16:00:00,14.7,0.4,69,28.8888888888889,7,0
2005-09-04 00:00:00,7.3,0.47,60,32.2222222222222,7,0
2005-09-04 08:00:00,10.5,0.5,36,30,7,0
2005-09-04 16:00:00,11.3,1.18,51,27.2222222222222,7,0
2005-09-05 00:00:00,4.6,1.23,50,32.7777777777778,5.6,0
2005-09-05 08:00:00,12,0.97,73,32.7777777777778,7,0
2005-09-05 16:00:00,13.4,0.48,69,28.8888888888889,7,0
2005-09-06 00:00:00,7.5,0.61,77,32.2222222222222,7,0
2005-09-06 08:00:00,17.9,1.77,87,31.1111111111111,7,0
2005-09-06 16:00:00,16.8,0.67,75,27.2222222222222,7,0
2005-09-07 00:00:00,5.9,0.95,64,32.2222222222222,5.6,0
2005-09-07 08:00:00,11.9,1.01,80,27.7777777777778,7,0
2005-09-07 16:00:00,10,1.04,68,25,7,0
2005-09-08 00:00:00,7.1,0.45,44,30,7,0
2005-09-08 08:00:00,11,1.42,79,30,7,0
2005-09-08 16:00:00,11.5,0.66,58,27.2222222222222,7,0
2005-09-09 00:00:00,3.2,1.38,55,32.2222222222222,7,0
2005-09-09 08:00:00,8.9,1.95,85,32.7777777777778,7,0
2005-09-09 16:00:00,10.2,2.36,107,27.7777777777778,7,0
2005-09-10 00:00:00,4.3,2.89,109,32.7777777777778,5,0
2005-09-10 08:00:00,11.1,1.48,88,32.2222222222222,7,0
2005-09-10 16:00:00,12.7,1.27,69,27.2222222222222,7,0
2005-09-11 00:00:00,4.5,1.82,86,32.7777777777778,4.4,0
2005-09-11 08:00:00,11,1.04,85,32.2222222222222,7,0
2005-09-11 16:00:00,9.4,0.58,59,28.8888888888889,7,0
2005-09-12 00:00:00,5.2,0.63,60,32.2222222222222,7,0
2005-09-12 08:00:00,11.3,1.35,75,31.1111111111111,7,0
2005-09-12 16:00:00,11.7,0.91,56,27.2222222222222,7,0
2005-09-13 00:00:00,5,0.84,69,32.2222222222222,7,0
2005-09-13 08:00:00,16.5,1.84,82,31.1111111111111,7,0
2005-09-13 16:00:00,14,0.92,46,27.7777777777778,7,0
2005-09-14 00:00:00,8.2,1.24,93,32.2222222222222,7,0
2005-09-14 08:00:00,10.8,1.28,52,30,7,0
2005-09-14 16:00:00,7.9,1.03,54,27.2222222222222,7,0
2005-09-15 00:00:00,5.9,0.91,72,32.2222222222222,7,0
2005-09-15 08:00:00,10.8,1.16,64,32.2222222222222,7,0
2005-09-15 16:00:00,12.6,0.63,55,27.2222222222222,7,0
2005-09-16 00:00:00,6.4,0.79,50,32.2222222222222,7,0
2005-09-16 08:00:00,14.8,1.17,73,32.2222222222222,7,0
2005-09-16 16:00:00,14.6,0.36,58,30,7,0
2005-09-17 00:00:00,6.5,0.87,76,32.7777777777778,7,0
2005-09-17 08:00:00,13.2,1.68,71,32.2222222222222,7,0
2005-09-17 16:00:00,11.8,0.21,56,30,7,0
2005-09-18 00:00:00,10.6,0.37,53,27.7777777777778,7,0
2005-09-18 08:00:00,10.3,0.32,73,27.7777777777778,7,0
2005-09-18 16:00:00,6.5,1.29,49,25,7,0
2005-09-19 00:00:00,7.7,1.14,46,31.1111111111111,7,0
2005-09-19 08:00:00,11.3,1.07,100,30,7,0
2005-09-19 16:00:00,12.4,0.76,79,26.1111111111111,7,0
2005-09-20 00:00:00,6.1,0.9,63,32.2222222222222,7,0
2005-09-20 08:00:00,10.5,0.95,54,32.2222222222222,7,0
2005-09-20 16:00:00,9.7,0.77,58,27.2222222222222,7,0
2005-09-21 00:00:00,4.6,0.79,57,31.1111111111111,7,0
2005-09-21 08:00:00,10.6,1.61,66,31.1111111111111,7,0
2005-09-21 16:00:00,12,1.7,106,27.7777777777778,7,0
2005-09-22 00:00:00,5.5,1.14,124,31.1111111111111,7,0
2005-09-22 08:00:00,10.3,0.97,57,31.1111111111111,7,0
2005-09-22 16:00:00,9.7,1.76,133,26.1111111111111,7,0
2005-09-23 00:00:00,5.8,1.19,57,30,7,0
2005-09-23 08:00:00,14.2,1.21,97,30,7,0
2005-09-23 16:00:00,11.8,1.48,96,25,7,0
2005-09-24 00:00:00,6.4,0.96,55,31.1111111111111,7,0
2005-09-24 08:00:00,15.2,1.22,61,31.1111111111111,7,0
2005-09-24 16:00:00,14.8,0.16,42,27.7777777777778,7,0
2005-09-25 00:00:00,4.6,1.27,62,32.2222222222222,7,0
2005-09-25 08:00:00,14.1,1.32,56,32.2222222222222,7,0
2005-09-25 16:00:00,13.3,0.15,41,25,7,0
2005-09-26 00:00:00,5.1,0.62,86,28.8888888888889,7,0
2005-09-26 08:00:00,8.4,1.32,67,31.1111111111111,7,0
2005-09-26 16:00:00,6,0.9,57,27.2222222222222,7,0
2005-09-27 00:00:00,6.3,0.77,57,32.2222222222222,7,0
2005-09-27 08:00:00,13.1,0.88,241,32.7777777777778,7,0
2005-09-27 16:00:00,11.5,0.94,76,27.2222222222222,5.6,0
2005-09-28 00:00:00,7.4,0.83,62,32.2222222222222,7,0
2005-09-28 08:00:00,11.5,1.12,68,31.1111111111111,7,0
