,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,0200,4.6   ,2     ,24.3  ,N/A  ,0.001   ,0.011   ,0.003   ,0.53    ,33      ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,0300,3.0   ,324   ,24.2  ,N/A  ,0.001   ,0.009   ,0.003   ,0.46    ,29      ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,0400,3.2   ,358   ,24.5  ,N/A  ,0.001   ,0.009   ,0.005   ,0.44    ,45      ,36    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,0500,3.6   ,352   ,24.5  ,N/A  ,0.001   ,0.007   ,0.008   ,0.38    ,31      ,35    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,0600,3.0   ,333   ,24.3  ,N/A  ,0.002   ,0.007   ,0.005   ,0.40    ,38      ,35    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,0700,2.0   ,292   ,24.3  ,N/A  ,0.001   ,0.007   ,0.004   ,0.41    ,42      ,34    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,0800,1.8   ,250   ,24.1  ,N/A  ,0.001   ,0.012   ,0.003   ,0.58    ,40      ,34    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,0900,2.2   ,296   ,25.8  ,N/A  ,0.002   ,0.011   ,0.008   ,0.69    ,37      ,34    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1000,3.2   ,41    ,28.6  ,N/A  ,0.005   ,0.016   ,0.011   ,0.84    ,51      ,35    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1100,3.6   ,97    ,31.1  ,N/A  ,0.011   ,0.027   ,0.032   ,0.80    ,48      ,35    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1200,10.8  ,180   ,30.7  ,N/A  ,0.002   ,0.005   ,0.036   ,0.30    ,36      ,36    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1300,9.4   ,207   ,31.0  ,N/A  ,0.002   ,0.005   ,0.041   ,0.29    ,31      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1400,7.6   ,307   ,33.6  ,N/A  ,0.004   ,0.010   ,0.049   ,0.40    ,28      ,49    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1500,10.8  ,312   ,34.7  ,N/A  ,0.002   ,0.008   ,0.064   ,0.43    ,38      ,64    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1600,9.2   ,307   ,35.3  ,N/A  ,0.001   ,0.009   ,0.063   ,0.43    ,34      ,63    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1700,9.8   ,322   ,32.9  ,N/A  ,0.001   ,0.009   ,0.052   ,0.46    ,29      ,52    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1800,4.6   ,338   ,30.5  ,N/A  ,0.001   ,0.016   ,0.036   ,0.63    ,43      ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,1900,4.4   ,104   ,29.2  ,N/A  ,0.003   ,0.025   ,0.020   ,0.89    ,48      ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,2000,7.8   ,111   ,28.4  ,N/A  ,0.001   ,0.026   ,0.012   ,0.91    ,55      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,2100,9.8   ,160   ,26.8  ,N/A  ,0.001   ,0.008   ,0.023   ,0.36    ,28      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,2200,5.6   ,127   ,26.3  ,N/A  ,0.001   ,0.020   ,0.009   ,0.63    ,39      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,2300,6.0   ,94    ,26.2  ,N/A  ,0.001   ,0.022   ,0.007   ,0.72    ,37      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110102,2400,2.2   ,352   ,26.2  ,N/A  ,0.001   ,0.022   ,0.007   ,0.69    ,37      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0100,2.6   ,17    ,26.4  ,N/A  ,0.001   ,0.025   ,0.003   ,0.79    ,41      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0200,3.6   ,63    ,26.2  ,N/A  ,0.001   ,0.024   ,0.001   ,0.80    ,31      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0300,2.8   ,58    ,25.4  ,N/A  ,0.001   ,0.022   ,0.000   ,0.88    ,51      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0400,4.6   ,45    ,25.4  ,N/A  ,0.001   ,0.015   ,0.003   ,0.61    ,67      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0500,4.2   ,273   ,25.5  ,N/A  ,0.001   ,0.007   ,0.014   ,0.37    ,30      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0600,4.8   ,18    ,25.4  ,N/A  ,0.003   ,0.009   ,0.009   ,0.42    ,38      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0700,5.8   ,14    ,25.1  ,N/A  ,0.002   ,0.012   ,0.005   ,0.60    ,46      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0800,4.6   ,44    ,24.8  ,N/A  ,0.002   ,0.014   ,0.000   ,1.52    ,50      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,0900,7.4   ,21    ,25.5  ,N/A  ,0.002   ,0.016   ,0.001   ,1.50    ,40      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1000,4.2   ,359   ,24.4  ,N/A  ,0.001   ,0.013   ,0.005   ,0.92    ,41      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1100,3.4   ,215   ,24.4  ,N/A  ,0.002   ,0.017   ,0.003   ,0.68    ,48      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1200,2.6   ,297   ,24.0  ,N/A  ,0.002   ,0.018   ,0.003   ,0.85    ,32      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1300,5.0   ,41    ,23.9  ,N/A  ,0.002   ,0.025   ,0.002   ,1.48    ,39      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1400,5.8   ,68    ,23.9  ,N/A  ,0.001   ,0.020   ,0.006   ,1.24    ,30      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1500,7.0   ,37    ,24.4  ,N/A  ,0.001   ,0.018   ,0.010   ,1.17    ,28      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1600,5.4   ,54    ,24.3  ,N/A  ,0.001   ,0.023   ,0.005   ,1.38    ,28      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1700,4.4   ,150   ,25.1  ,N/A  ,0.002   ,0.026   ,0.007   ,1.02    ,31      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1800,4.6   ,64    ,26.6  ,N/A  ,0.002   ,0.025   ,0.007   ,1.36    ,36      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,1900,3.4   ,335   ,26.0  ,N/A  ,0.001   ,0.025   ,0.004   ,1.34    ,38      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,2000,4.2   ,353   ,25.6  ,N/A  ,0.003   ,0.022   ,0.001   ,1.38    ,43      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,2100,4.0   ,337   ,25.4  ,N/A  ,0.004   ,0.021   ,0.000   ,1.26    ,40      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,2200,3.2   ,304   ,25.6  ,N/A  ,0.003   ,0.019   ,0.001   ,0.88    ,34      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,2300,2.6   ,315   ,25.8  ,N/A  ,0.001   ,0.015   ,0.001   ,0.80    ,33      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110103,2400,3.4   ,321   ,25.7  ,N/A  ,0.001   ,0.015   ,0.001   ,0.87    ,36      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0100,3.6   ,354   ,25.6  ,N/A  ,0.001   ,0.016   ,0.001   ,0.86    ,30      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0200,2.8   ,48    ,24.8  ,N/A  ,0.002   ,0.014   ,0.000   ,1.38    ,40      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0300,3.8   ,29    ,23.9  ,N/A  ,0.002   ,0.013   ,0.000   ,1.16    ,43      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0400,2.2   ,353   ,23.3  ,N/A  ,0.002   ,0.012   ,0.000   ,0.80    ,44      ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0500,3.2   ,354   ,23.1  ,N/A  ,0.003   ,0.010   ,0.000   ,0.65    ,45      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0600,3.6   ,354   ,22.8  ,N/A  ,0.003   ,0.008   ,0.000   ,0.60    ,N/A     ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0700,4.0   ,355   ,22.6  ,N/A  ,0.002   ,0.008   ,0.000   ,0.63    ,45      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0800,4.8   ,347   ,22.5  ,N/A  ,0.004   ,0.013   ,0.000   ,1.54    ,46      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,0900,5.8   ,348   ,23.8  ,N/A  ,0.005   ,0.014   ,0.001   ,1.47    ,47      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1000,6.4   ,16    ,27.9  ,N/A  ,0.003   ,0.012   ,0.005   ,0.92    ,44      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1100,9.6   ,39    ,29.5  ,N/A  ,0.001   ,0.011   ,0.012   ,0.72    ,39      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1200,7.0   ,18    ,32.0  ,N/A  ,0.001   ,0.011   ,0.019   ,0.68    ,39      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1300,5.2   ,346   ,34.8  ,N/A  ,0.002   ,0.011   ,0.036   ,0.54    ,37      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1400,7.8   ,326   ,34.6  ,N/A  ,0.002   ,0.018   ,0.044   ,0.74    ,43      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1500,8.4   ,4     ,35.0  ,N/A  ,0.001   ,0.013   ,0.035   ,0.66    ,43      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1600,7.8   ,15    ,35.5  ,N/A  ,0.001   ,0.011   ,0.034   ,0.56    ,31      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1700,10.2  ,314   ,33.6  ,N/A  ,0.001   ,0.010   ,0.034   ,0.54    ,43      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1800,12.0  ,286   ,32.9  ,N/A  ,0.001   ,0.006   ,0.040   ,0.37    ,41      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,1900,9.0   ,296   ,31.5  ,N/A  ,0.001   ,0.011   ,0.029   ,0.54    ,51      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,2000,7.2   ,314   ,29.6  ,N/A  ,0.001   ,0.019   ,0.016   ,0.80    ,56      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,2100,6.6   ,350   ,28.9  ,N/A  ,0.004   ,0.031   ,0.003   ,1.42    ,64      ,42    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,2200,4.4   ,6     ,27.9  ,N/A  ,0.003   ,0.028   ,0.001   ,1.27    ,64      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,2300,5.4   ,352   ,27.3  ,N/A  ,0.005   ,0.027   ,0.001   ,1.13    ,66      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110104,2400,5.8   ,350   ,26.7  ,N/A  ,0.005   ,0.022   ,0.002   ,0.81    ,62      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0100,6.4   ,14    ,26.2  ,N/A  ,0.001   ,0.011   ,0.009   ,0.52    ,46      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0200,6.6   ,27    ,25.7  ,N/A  ,0.001   ,0.007   ,0.014   ,0.36    ,47      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0300,5.4   ,13    ,25.3  ,N/A  ,0.001   ,0.005   ,0.017   ,0.31    ,33      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0400,4.2   ,26    ,24.8  ,N/A  ,0.001   ,0.004   ,0.017   ,0.32    ,41      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0500,3.4   ,39    ,24.5  ,N/A  ,0.001   ,0.005   ,0.015   ,0.32    ,29      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0600,3.0   ,31    ,24.5  ,N/A  ,0.002   ,0.007   ,0.013   ,0.37    ,27      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0700,3.4   ,62    ,24.4  ,N/A  ,0.002   ,0.015   ,0.005   ,0.66    ,46      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0800,3.2   ,357   ,24.2  ,N/A  ,0.002   ,0.019   ,0.001   ,1.65    ,45      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,0900,3.8   ,70    ,25.6  ,N/A  ,0.003   ,0.022   ,0.001   ,2.30    ,57      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1000,4.6   ,24    ,27.5  ,N/A  ,0.003   ,0.029   ,0.006   ,1.54    ,64      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1100,6.0   ,10    ,30.3  ,N/A  ,0.002   ,0.018   ,0.018   ,0.83    ,48      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1200,5.4   ,359   ,33.1  ,N/A  ,0.002   ,0.011   ,0.031   ,0.52    ,33      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1300,9.6   ,11    ,32.5  ,N/A  ,0.002   ,0.016   ,0.030   ,0.74    ,50      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1400,10.2  ,4     ,31.9  ,N/A  ,0.001   ,0.017   ,0.028   ,0.78    ,29      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1500,10.8  ,9     ,30.7  ,N/A  ,0.001   ,0.015   ,0.021   ,0.78    ,34      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1600,9.8   ,15    ,29.3  ,N/A  ,0.001   ,0.015   ,0.014   ,0.72    ,34      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1700,7.8   ,33    ,28.6  ,N/A  ,0.001   ,0.015   ,0.012   ,0.70    ,33      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1800,5.2   ,48    ,28.5  ,N/A  ,0.002   ,0.018   ,0.007   ,1.08    ,39      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,1900,7.0   ,22    ,28.0  ,N/A  ,0.002   ,0.022   ,0.005   ,1.26    ,35      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,2000,9.0   ,18    ,27.0  ,N/A  ,0.001   ,0.014   ,0.004   ,0.91    ,34      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,2100,6.2   ,20    ,26.4  ,N/A  ,0.001   ,0.013   ,0.003   ,0.84    ,42      ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,2200,4.8   ,5     ,25.9  ,N/A  ,0.002   ,0.014   ,0.001   ,0.93    ,40      ,42    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,2300,6.6   ,345   ,25.7  ,N/A  ,0.004   ,0.014   ,0.000   ,0.83    ,40      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110105,2400,8.2   ,353   ,25.5  ,N/A  ,0.003   ,0.011   ,0.002   ,0.54    ,34      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0100,4.4   ,355   ,24.7  ,N/A  ,0.003   ,0.012   ,0.002   ,0.51    ,30      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0200,2.8   ,33    ,24.9  ,N/A  ,0.002   ,0.011   ,0.000   ,0.53    ,41      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0300,4.6   ,22    ,25.0  ,N/A  ,0.002   ,0.009   ,0.001   ,0.42    ,36      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0400,6.0   ,5     ,25.0  ,N/A  ,0.003   ,0.007   ,0.004   ,0.32    ,37      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0500,5.6   ,7     ,24.9  ,N/A  ,0.003   ,0.005   ,0.004   ,0.30    ,23      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0600,3.6   ,74    ,24.6  ,N/A  ,0.001   ,0.006   ,0.002   ,0.36    ,29      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0700,3.2   ,61    ,24.2  ,N/A  ,0.001   ,0.008   ,0.001   ,0.61    ,27      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0800,3.8   ,53    ,24.4  ,N/A  ,0.002   ,0.012   ,0.000   ,1.57    ,35      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,0900,3.0   ,10    ,24.5  ,N/A  ,0.003   ,0.012   ,0.000   ,2.05    ,46      ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1000,2.8   ,62    ,26.0  ,N/A  ,0.003   ,0.019   ,0.001   ,1.61    ,56      ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1100,3.8   ,67    ,27.2  ,N/A  ,0.003   ,0.026   ,0.003   ,1.18    ,71      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1200,5.2   ,49    ,27.3  ,N/A  ,0.002   ,0.024   ,0.006   ,1.09    ,55      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1300,7.6   ,31    ,25.8  ,N/A  ,0.002   ,0.017   ,0.005   ,1.09    ,52      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1400,6.6   ,21    ,25.8  ,N/A  ,0.002   ,0.017   ,0.004   ,1.43    ,42      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1500,8.4   ,9     ,25.5  ,N/A  ,CAL     ,0.012   ,0.005   ,CAL     ,24      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1600,7.4   ,20    ,25.8  ,N/A  ,0.001   ,CAL     ,0.006   ,CAL     ,37      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1700,5.8   ,15    ,26.5  ,N/A  ,0.002   ,CAL     ,CAL     ,0.84    ,30      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1800,4.4   ,4     ,26.5  ,N/A  ,0.001   ,0.013   ,CAL     ,0.96    ,37      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,1900,5.0   ,346   ,26.1  ,N/A  ,0.003   ,0.018   ,0.001   ,1.32    ,43      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,2000,5.2   ,353   ,25.6  ,N/A  ,0.003   ,0.021   ,0.000   ,1.51    ,40      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,2100,6.6   ,1     ,25.3  ,N/A  ,0.003   ,0.014   ,0.000   ,1.09    ,41      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,2200,5.4   ,336   ,24.9  ,N/A  ,0.002   ,0.016   ,0.000   ,0.97    ,38      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20110106,2300,7.2   ,343   ,24.9  ,N/A  ,0.001   ,0.013   ,0.001   ,0.72    ,28      ,39    
