,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,1500,10.8  ,276   ,30.5  ,N/A  ,0.010   ,0.009   ,0.048   ,N/A     ,61      ,48    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,1600,8.1   ,268   ,30.9  ,N/A  ,0.018   ,0.008   ,0.035   ,N/A     ,37      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,1700,10.8  ,315   ,31.0  ,N/A  ,0.002   ,0.008   ,0.015   ,N/A     ,10      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,1800,12.8  ,318   ,29.8  ,N/A  ,0.002   ,0.008   ,0.014   ,N/A     ,33      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,1900,10.5  ,320   ,28.9  ,N/A  ,0.002   ,0.012   ,0.014   ,N/A     ,40      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,2000,9.1   ,311   ,28.6  ,N/A  ,0.002   ,0.015   ,0.010   ,N/A     ,44      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,2100,5.9   ,306   ,28.4  ,N/A  ,0.003   ,0.019   ,0.005   ,N/A     ,45      ,32    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,2200,5.0   ,313   ,28.2  ,N/A  ,0.003   ,0.020   ,0.002   ,N/A     ,59      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,2300,4.2   ,55    ,27.8  ,N/A  ,0.004   ,0.023   ,0.001   ,N/A     ,79      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960901,2400,3.9   ,110   ,27.0  ,N/A  ,0.002   ,0.018   ,0.000   ,N/A     ,58      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0100,3.2   ,104   ,26.7  ,N/A  ,0.003   ,0.019   ,0.000   ,N/A     ,74      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0200,2.6   ,50    ,26.3  ,N/A  ,0.002   ,0.015   ,0.000   ,N/A     ,79      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0300,4.3   ,352   ,25.8  ,N/A  ,0.002   ,0.008   ,0.003   ,N/A     ,28      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0400,5.8   ,339   ,24.8  ,N/A  ,0.002   ,0.005   ,0.007   ,N/A     ,38      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0500,3.7   ,340   ,24.4  ,N/A  ,0.002   ,0.002   ,0.010   ,N/A     ,31      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0600,4.4   ,356   ,24.6  ,N/A  ,0.002   ,0.006   ,0.006   ,N/A     ,39      ,32    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0700,3.4   ,24    ,24.7  ,N/A  ,0.002   ,0.010   ,0.002   ,N/A     ,32      ,32    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0800,3.2   ,48    ,24.6  ,N/A  ,0.004   ,0.015   ,0.000   ,N/A     ,70      ,32    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,0900,7.1   ,126   ,25.3  ,N/A  ,0.005   ,0.011   ,0.002   ,N/A     ,38      ,31    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1000,9.2   ,152   ,26.0  ,N/A  ,CAL     ,0.012   ,0.004   ,N/A     ,41      ,31    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1100,7.1   ,174   ,25.9  ,N/A  ,0.009   ,0.008   ,0.009   ,N/A     ,43      ,32    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1200,7.7   ,218   ,27.0  ,N/A  ,0.023   ,0.009   ,0.013   ,N/A     ,65      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1300,8.1   ,225   ,27.6  ,N/A  ,0.025   ,0.011   ,0.014   ,N/A     ,60      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1400,11.3  ,215   ,28.4  ,N/A  ,0.007   ,0.006   ,0.015   ,N/A     ,43      ,32    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1500,11.1  ,209   ,28.3  ,N/A  ,0.006   ,0.005   ,0.018   ,N/A     ,36      ,31    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1600,8.1   ,242   ,26.9  ,N/A  ,0.009   ,0.011   ,0.013   ,N/A     ,36      ,31    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1700,5.0   ,357   ,24.6  ,N/A  ,0.015   ,0.022   ,0.006   ,N/A     ,53      ,32    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1800,2.4   ,26    ,24.9  ,N/A  ,0.009   ,0.024   ,0.003   ,N/A     ,42      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,1900,3.8   ,66    ,25.4  ,N/A  ,0.006   ,0.022   ,0.001   ,N/A     ,60      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,2000,5.1   ,80    ,25.3  ,N/A  ,0.005   ,0.019   ,0.000   ,N/A     ,73      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,2100,3.5   ,58    ,25.0  ,N/A  ,0.004   ,0.017   ,0.000   ,N/A     ,73      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,2200,5.4   ,51    ,24.7  ,N/A  ,0.004   ,0.012   ,0.000   ,N/A     ,62      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,2300,3.2   ,61    ,24.4  ,N/A  ,0.003   ,0.014   ,0.000   ,N/A     ,68      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960902,2400,3.3   ,68    ,24.4  ,N/A  ,0.003   ,0.012   ,0.000   ,N/A     ,62      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0100,3.2   ,47    ,24.4  ,N/A  ,0.003   ,0.010   ,0.000   ,N/A     ,57      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0200,2.7   ,4     ,24.1  ,N/A  ,0.004   ,0.008   ,0.000   ,N/A     ,65      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0300,2.0   ,19    ,24.0  ,N/A  ,0.004   ,0.007   ,0.000   ,N/A     ,46      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0400,3.9   ,52    ,23.7  ,N/A  ,0.002   ,0.005   ,0.000   ,N/A     ,41      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0500,4.3   ,61    ,23.6  ,N/A  ,0.005   ,0.004   ,0.000   ,N/A     ,56      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0600,2.1   ,357   ,23.4  ,N/A  ,0.004   ,0.006   ,0.000   ,N/A     ,46      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0700,2.1   ,10    ,23.3  ,N/A  ,0.005   ,0.009   ,0.000   ,N/A     ,78      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0800,2.5   ,25    ,23.2  ,N/A  ,0.006   ,0.010   ,0.000   ,N/A     ,98      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,0900,2.7   ,45    ,23.6  ,N/A  ,CAL     ,0.012   ,0.000   ,N/A     ,88      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1000,3.1   ,45    ,24.5  ,N/A  ,0.012   ,0.011   ,0.001   ,N/A     ,95      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1100,2.5   ,82    ,26.0  ,N/A  ,0.039   ,0.016   ,0.008   ,N/A     ,123     ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1200,3.9   ,25    ,27.9  ,N/A  ,0.019   ,0.016   ,0.015   ,N/A     ,79      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1300,5.9   ,9     ,29.4  ,N/A  ,0.006   ,0.012   ,0.025   ,N/A     ,51      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1400,9.3   ,327   ,30.4  ,N/A  ,0.003   ,0.006   ,0.013   ,N/A     ,42      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1500,11.6  ,321   ,31.1  ,N/A  ,0.002   ,0.007   ,0.012   ,N/A     ,31      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1600,15.3  ,323   ,30.5  ,N/A  ,0.002   ,0.007   ,0.012   ,N/A     ,41      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1700,15.4  ,325   ,29.8  ,N/A  ,0.002   ,0.006   ,0.016   ,N/A     ,30      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1800,12.0  ,341   ,28.8  ,N/A  ,0.003   ,0.009   ,0.012   ,N/A     ,49      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,1900,7.3   ,359   ,27.5  ,N/A  ,0.003   ,0.012   ,0.004   ,N/A     ,68      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,2000,6.0   ,42    ,26.9  ,N/A  ,0.004   ,0.017   ,0.001   ,N/A     ,84      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,2100,5.9   ,73    ,25.7  ,N/A  ,0.003   ,0.017   ,0.002   ,N/A     ,73      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,2200,6.3   ,55    ,25.6  ,N/A  ,0.003   ,0.016   ,0.001   ,N/A     ,81      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,2300,5.8   ,47    ,25.3  ,N/A  ,0.004   ,0.013   ,0.001   ,N/A     ,95      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960903,2400,7.0   ,47    ,24.7  ,N/A  ,0.002   ,0.010   ,0.000   ,N/A     ,60      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0100,4.8   ,50    ,24.3  ,N/A  ,0.002   ,0.008   ,0.000   ,N/A     ,58      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0200,3.1   ,19    ,24.1  ,N/A  ,0.004   ,0.006   ,0.000   ,N/A     ,53      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0300,2.6   ,355   ,24.1  ,N/A  ,0.005   ,0.006   ,0.000   ,N/A     ,58      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0400,3.1   ,33    ,23.9  ,N/A  ,0.004   ,0.005   ,0.000   ,N/A     ,42      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0500,2.8   ,30    ,23.7  ,N/A  ,0.004   ,0.005   ,0.000   ,N/A     ,50      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0600,7.6   ,190   ,24.2  ,N/A  ,0.006   ,0.005   ,0.002   ,N/A     ,56      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0700,9.9   ,212   ,23.9  ,N/A  ,0.008   ,0.004   ,0.007   ,N/A     ,36      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0800,4.7   ,183   ,23.9  ,N/A  ,CAL     ,0.013   ,0.001   ,N/A     ,43      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,0900,4.3   ,32    ,24.1  ,N/A  ,0.048   ,0.018   ,0.000   ,N/A     ,89      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1000,8.1   ,57    ,24.3  ,N/A  ,0.004   ,0.011   ,0.003   ,N/A     ,50      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1100,6.5   ,42    ,25.8  ,N/A  ,0.003   ,0.009   ,0.006   ,N/A     ,45      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1200,7.3   ,359   ,27.0  ,N/A  ,0.002   ,0.008   ,0.013   ,N/A     ,48      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1300,9.2   ,335   ,27.6  ,N/A  ,0.003   ,0.010   ,0.012   ,N/A     ,45      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1400,9.4   ,333   ,28.0  ,N/A  ,0.002   ,0.006   ,0.012   ,N/A     ,27      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1500,7.8   ,334   ,28.4  ,N/A  ,0.003   ,0.007   ,0.012   ,N/A     ,27      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1600,8.0   ,354   ,28.2  ,N/A  ,0.002   ,0.008   ,0.012   ,N/A     ,29      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1700,7.7   ,346   ,28.1  ,N/A  ,0.002   ,0.007   ,0.013   ,N/A     ,22      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1800,7.9   ,341   ,28.0  ,N/A  ,0.003   ,0.011   ,0.009   ,N/A     ,41      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,1900,8.6   ,333   ,27.7  ,N/A  ,0.004   ,0.015   ,0.006   ,N/A     ,53      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,2000,6.6   ,347   ,27.3  ,N/A  ,0.004   ,0.015   ,0.002   ,N/A     ,52      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,2100,4.5   ,343   ,27.0  ,N/A  ,0.005   ,0.017   ,0.000   ,N/A     ,77      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,2200,2.6   ,20    ,26.6  ,N/A  ,0.004   ,0.018   ,0.000   ,N/A     ,73      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,2300,2.7   ,101   ,26.3  ,N/A  ,0.005   ,0.018   ,0.000   ,N/A     ,94      ,34    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960904,2400,4.5   ,127   ,26.0  ,N/A  ,0.004   ,0.016   ,0.000   ,N/A     ,90      ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0100,2.9   ,123   ,25.8  ,N/A  ,0.003   ,0.017   ,0.000   ,N/A     ,98      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0200,1.0   ,109   ,25.8  ,N/A  ,0.003   ,0.016   ,0.000   ,N/A     ,70      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0300,2.7   ,101   ,25.5  ,N/A  ,0.002   ,0.013   ,0.000   ,N/A     ,66      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0400,3.9   ,117   ,25.0  ,N/A  ,0.004   ,0.011   ,0.000   ,N/A     ,84      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0500,3.5   ,113   ,24.9  ,N/A  ,0.003   ,0.011   ,0.000   ,N/A     ,56      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0600,2.8   ,105   ,24.6  ,N/A  ,0.003   ,0.010   ,0.000   ,N/A     ,54      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0700,3.9   ,46    ,24.2  ,N/A  ,CAL     ,0.010   ,0.000   ,N/A     ,74      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0800,3.4   ,32    ,23.9  ,N/A  ,0.007   ,0.013   ,0.000   ,N/A     ,118     ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,0900,6.7   ,47    ,24.4  ,N/A  ,0.005   ,0.009   ,0.000   ,N/A     ,102     ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1000,6.6   ,67    ,26.5  ,N/A  ,0.003   ,0.008   ,0.005   ,N/A     ,63      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1100,6.0   ,62    ,28.6  ,N/A  ,0.005   ,0.008   ,0.014   ,N/A     ,48      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1200,5.0   ,76    ,29.8  ,N/A  ,0.004   ,0.006   ,0.026   ,N/A     ,41      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1300,7.5   ,330   ,31.3  ,N/A  ,0.004   ,0.007   ,0.031   ,N/A     ,32      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1400,12.9  ,302   ,32.2  ,N/A  ,0.003   ,0.008   ,0.024   ,N/A     ,27      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1500,12.9  ,313   ,32.0  ,N/A  ,0.003   ,0.009   ,0.017   ,N/A     ,24      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1600,13.3  ,319   ,31.4  ,N/A  ,0.003   ,0.009   ,0.022   ,N/A     ,40      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1700,14.7  ,322   ,30.9  ,N/A  ,0.003   ,0.008   ,0.028   ,N/A     ,48      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1800,13.5  ,320   ,30.2  ,N/A  ,0.003   ,0.012   ,0.027   ,N/A     ,39      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,1900,12.4  ,323   ,29.2  ,N/A  ,0.003   ,0.014   ,0.024   ,N/A     ,52      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,2000,12.1  ,321   ,28.8  ,N/A  ,0.003   ,0.014   ,0.014   ,N/A     ,39      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,2100,8.2   ,325   ,28.5  ,N/A  ,0.005   ,0.014   ,0.006   ,N/A     ,43      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,2200,5.5   ,328   ,28.5  ,N/A  ,0.006   ,0.019   ,0.005   ,N/A     ,54      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,2300,3.5   ,39    ,27.9  ,N/A  ,0.005   ,0.023   ,0.001   ,N/A     ,79      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960905,2400,3.8   ,47    ,27.2  ,N/A  ,0.003   ,0.019   ,0.000   ,N/A     ,80      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0100,5.1   ,52    ,26.5  ,N/A  ,0.003   ,0.015   ,0.002   ,N/A     ,70      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0200,4.4   ,51    ,26.4  ,N/A  ,0.005   ,0.013   ,0.004   ,N/A     ,70      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0300,3.8   ,60    ,26.0  ,N/A  ,0.003   ,0.009   ,0.005   ,N/A     ,96      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0400,3.7   ,70    ,25.9  ,N/A  ,0.004   ,0.008   ,0.007   ,N/A     ,93      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0500,4.1   ,36    ,25.4  ,N/A  ,0.005   ,0.007   ,0.006   ,N/A     ,81      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0600,3.1   ,342   ,25.0  ,N/A  ,CAL     ,0.007   ,0.004   ,N/A     ,93      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0700,1.9   ,351   ,25.0  ,N/A  ,0.013   ,0.014   ,0.001   ,N/A     ,125     ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0800,1.9   ,22    ,25.2  ,N/A  ,0.010   ,0.018   ,0.000   ,N/A     ,165     ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,0900,2.5   ,44    ,26.5  ,N/A  ,0.009   ,0.024   ,0.002   ,N/A     ,166     ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1000,5.7   ,59    ,28.4  ,N/A  ,0.004   ,0.014   ,0.013   ,N/A     ,83      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1100,5.5   ,23    ,29.6  ,N/A  ,0.003   ,0.010   ,0.023   ,N/A     ,58      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1200,8.5   ,337   ,30.6  ,N/A  ,0.002   ,0.010   ,0.021   ,N/A     ,46      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1300,13.5  ,322   ,31.7  ,N/A  ,0.002   ,0.007   ,0.014   ,N/A     ,27      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1400,14.1  ,327   ,31.9  ,N/A  ,0.002   ,0.006   ,0.015   ,N/A     ,22      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1500,14.7  ,323   ,31.2  ,N/A  ,0.012   ,0.009   ,0.016   ,N/A     ,104     ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1600,15.8  ,321   ,29.9  ,N/A  ,0.005   ,0.008   ,0.018   ,N/A     ,25      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1700,13.1  ,317   ,30.9  ,N/A  ,0.002   ,0.007   ,0.016   ,N/A     ,43      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1800,11.9  ,326   ,30.5  ,N/A  ,0.002   ,0.007   ,0.014   ,N/A     ,42      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,1900,13.7  ,329   ,29.4  ,N/A  ,0.003   ,0.011   ,0.008   ,N/A     ,86      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,2000,8.1   ,319   ,28.9  ,N/A  ,0.003   ,0.013   ,0.003   ,N/A     ,47      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,2100,7.4   ,324   ,28.7  ,N/A  ,0.004   ,0.014   ,0.003   ,N/A     ,49      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,2200,4.9   ,311   ,28.5  ,N/A  ,0.003   ,0.011   ,0.002   ,N/A     ,89      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,2300,4.2   ,340   ,28.3  ,N/A  ,0.005   ,0.014   ,0.000   ,N/A     ,51      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19960906,2400,4.8   ,151   ,27.1  ,N/A  ,0.006   ,0.020   ,0.000   ,N/A     ,96      ,51    
