Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0100,4.0   ,343   ,24.6  ,N/A  ,N/A     ,0.021   ,0.003   ,0.88    ,32      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0200,4.6   ,341   ,24.5  ,N/A  ,N/A     ,0.020   ,0.004   ,0.90    ,31      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0300,4.5   ,6     ,24.4  ,N/A  ,N/A     ,0.014   ,0.007   ,0.75    ,29      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0400,4.5   ,353   ,24.2  ,N/A  ,N/A     ,0.017   ,0.005   ,0.88    ,30      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0500,4.9   ,0     ,23.5  ,N/A  ,N/A     ,0.016   ,0.004   ,0.81    ,28      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0600,7.1   ,12    ,23.8  ,N/A  ,N/A     ,0.011   ,0.010   ,0.70    ,34      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0700,7.1   ,14    ,23.7  ,N/A  ,N/A     ,0.005   ,0.017   ,0.47    ,30      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0800,6.4   ,15    ,23.5  ,N/A  ,N/A     ,0.006   ,0.016   ,0.51    ,29      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,0900,9.1   ,5     ,24.9  ,N/A  ,N/A     ,0.007   ,0.016   ,0.55    ,26      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1000,10.9  ,0     ,27.9  ,N/A  ,N/A     ,0.005   ,0.021   ,0.46    ,27      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1100,13.5  ,6     ,29.7  ,N/A  ,N/A     ,0.006   ,0.027   ,0.44    ,27      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1200,12.9  ,8     ,31.4  ,N/A  ,N/A     ,0.006   ,0.035   ,0.45    ,28      ,39    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1300,10.2  ,358   ,33.1  ,N/A  ,N/A     ,0.005   ,0.042   ,0.44    ,38      ,42    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1400,9.6   ,61    ,34.6  ,N/A  ,N/A     ,0.003   ,0.042   ,0.37    ,26      ,42    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1500,8.3   ,76    ,35.3  ,N/A  ,N/A     ,0.002   ,0.045   ,0.32    ,23      ,45    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1600,7.8   ,185   ,34.3  ,N/A  ,CAL     ,0.005   ,0.058   ,0.47    ,38      ,58    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1700,8.7   ,81    ,33.5  ,N/A  ,N/A     ,0.005   ,0.057   ,CAL     ,45      ,57    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1800,7.6   ,79    ,31.9  ,N/A  ,N/A     ,CAL     ,0.057   ,0.49    ,48      ,57    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,1900,4.7   ,330   ,29.9  ,N/A  ,N/A     ,0.017   ,CAL     ,0.86    ,54      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,2000,3.7   ,302   ,27.6  ,N/A  ,N/A     ,0.024   ,0.011   ,1.05    ,50      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,2100,2.9   ,304   ,26.8  ,N/A  ,N/A     ,0.028   ,0.005   ,1.35    ,69      ,39    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,2200,3.2   ,329   ,26.6  ,N/A  ,N/A     ,0.030   ,0.001   ,1.55    ,46      ,39    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,2300,5.4   ,354   ,26.2  ,N/A  ,N/A     ,0.025   ,0.004   ,1.17    ,45      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020101,2400,3.8   ,325   ,25.0  ,N/A  ,N/A     ,0.026   ,0.002   ,1.16    ,53      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0100,4.1   ,337   ,24.9  ,N/A  ,N/A     ,0.016   ,0.005   ,0.84    ,39      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0200,4.5   ,348   ,24.5  ,N/A  ,N/A     ,0.011   ,0.008   ,0.65    ,36      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0300,8.1   ,356   ,25.5  ,N/A  ,N/A     ,0.004   ,0.019   ,0.50    ,29      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0400,8.2   ,11    ,25.3  ,N/A  ,N/A     ,0.003   ,0.022   ,0.46    ,30      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0500,6.5   ,8     ,24.8  ,N/A  ,N/A     ,0.002   ,0.022   ,0.42    ,29      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0600,3.9   ,344   ,24.0  ,N/A  ,N/A     ,0.004   ,0.019   ,0.47    ,32      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0700,4.4   ,348   ,23.8  ,N/A  ,N/A     ,0.008   ,0.013   ,0.55    ,35      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0800,7.0   ,347   ,24.0  ,N/A  ,N/A     ,0.011   ,0.014   ,0.65    ,33      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,0900,9.3   ,350   ,25.2  ,N/A  ,N/A     ,0.010   ,0.018   ,0.64    ,33      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,1000,12.0  ,12    ,27.2  ,N/A  ,N/A     ,0.013   ,0.018   ,0.73    ,75      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,1100,13.4  ,13    ,28.9  ,N/A  ,N/A     ,0.011   ,0.029   ,0.63    ,35      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,1200,12.9  ,2     ,30.6  ,N/A  ,N/A     ,0.009   ,0.038   ,0.56    ,48      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,1300,12.9  ,358   ,32.3  ,N/A  ,N/A     ,0.006   ,0.047   ,0.52    ,41      ,47    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20020102,1400,10.2  ,4     ,33.6  ,N/A  ,N/A     ,0.007   ,0.048   ,0.49    ,53      ,48    
