Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0100,3.3   ,28    ,24.3  ,87   ,0.003   ,0.008   ,0.002   ,0.55    ,30      ,31    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0200,2.8   ,0     ,24.3  ,86   ,0.001   ,0.010   ,0.001   ,0.61    ,24      ,30    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0300,3.8   ,43    ,24.2  ,87   ,0.001   ,0.008   ,0.002   ,0.49    ,19      ,30    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0400,2.6   ,62    ,23.9  ,88   ,0.001   ,0.007   ,0.003   ,0.42    ,19      ,30    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0500,1.9   ,70    ,23.7  ,90   ,0.001   ,0.008   ,0.001   ,0.43    ,28      ,30    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0600,2.7   ,73    ,23.5  ,91   ,0.001   ,0.007   ,0.002   ,0.43    ,26      ,31    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0700,2.9   ,61    ,23.4  ,92   ,0.001   ,0.006   ,0.001   ,0.43    ,51      ,32    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0800,1.9   ,44    ,23.4  ,92   ,0.001   ,0.006   ,0.001   ,0.57    ,32      ,31    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,0900,3.1   ,321   ,23.9  ,90   ,0.001   ,0.008   ,0.001   ,0.86    ,31      ,30    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20130101,1000,3.2   ,29    ,24.5  ,88   ,0.001   ,0.007   ,0.002   ,0.63    ,23      ,30    
