Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0100,3.7   ,7     ,26.3  ,75   ,0.003   ,0.016   ,0.010   ,0.75    ,42      ,37    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0200,3.2   ,4     ,26.0  ,75   ,0.002   ,0.013   ,0.011   ,0.59    ,28      ,36    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0300,3.4   ,17    ,25.6  ,78   ,0.001   ,0.014   ,0.011   ,0.63    ,18      ,35    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0400,3.2   ,20    ,25.3  ,80   ,0.001   ,0.010   ,0.012   ,0.54    ,40      ,35    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0500,2.7   ,7     ,25.3  ,80   ,0.001   ,0.009   ,0.012   ,0.53    ,18      ,35    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0600,3.4   ,15    ,25.6  ,79   ,0.002   ,0.007   ,0.014   ,0.65    ,17      ,34    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0700,2.8   ,11    ,25.4  ,80   ,0.001   ,0.007   ,0.013   ,0.45    ,23      ,34    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0800,2.4   ,15    ,25.4  ,81   ,0.002   ,0.010   ,0.011   ,0.52    ,40      ,34    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,0900,3.4   ,352   ,25.2  ,83   ,0.002   ,0.010   ,0.013   ,0.59    ,23      ,33    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,1000,3.3   ,17    ,25.2  ,85   ,0.001   ,0.010   ,0.012   ,0.62    ,32      ,33    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,1100,3.8   ,30    ,26.3  ,80   ,0.001   ,0.010   ,0.015   ,0.62    ,27      ,32    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,1200,3.7   ,45    ,27.5  ,73   ,0.001   ,0.007   ,0.019   ,0.53    ,28      ,32    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,1300,4.2   ,7     ,29.1  ,67   ,0.001   ,0.005   ,0.023   ,0.40    ,22      ,31    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,1400,4.1   ,356   ,30.8  ,61   ,0.001   ,0.006   ,0.028   ,0.40    ,32      ,31    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20120101,1500,2.6   ,348   ,31.3  ,56   ,0.001   ,0.006   ,0.031   ,0.33    ,18      ,31    
