,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970102,1800,11.7  ,9     ,32.0  ,N/A  ,0.004   ,N/A     ,0.040   ,0.19    ,33      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970102,1900,9.4   ,2     ,31.3  ,N/A  ,0.006   ,N/A     ,0.032   ,0.29    ,48      ,32    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970102,2000,8.2   ,352   ,29.6  ,N/A  ,0.015   ,N/A     ,0.019   ,0.51    ,63      ,20    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970102,2100,8.0   ,1     ,28.4  ,N/A  ,0.019   ,N/A     ,0.016   ,0.60    ,59      ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970102,2200,7.2   ,355   ,27.3  ,N/A  ,0.018   ,N/A     ,0.013   ,0.61    ,48      ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970102,2300,8.7   ,9     ,26.2  ,N/A  ,0.006   ,N/A     ,0.012   ,0.54    ,44      ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970102,2400,7.9   ,11    ,25.4  ,N/A  ,0.009   ,N/A     ,0.013   ,0.43    ,28      ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0100,7.5   ,352   ,24.9  ,N/A  ,0.013   ,N/A     ,0.017   ,CAL     ,32      ,23    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0200,9.7   ,11    ,24.6  ,N/A  ,CAL     ,N/A     ,0.022   ,0.29    ,35      ,23    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0300,6.1   ,28    ,23.5  ,N/A  ,0.006   ,CAL     ,0.019   ,0.31    ,27      ,23    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0400,5.7   ,2     ,22.7  ,N/A  ,0.013   ,N/A     ,CAL     ,0.27    ,16      ,24    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0500,6.6   ,12    ,22.4  ,N/A  ,0.004   ,N/A     ,0.020   ,0.22    ,24      ,24    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0600,6.9   ,16    ,21.8  ,N/A  ,0.002   ,N/A     ,0.022   ,0.16    ,8       ,23    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0700,5.6   ,4     ,21.5  ,N/A  ,0.013   ,N/A     ,0.015   ,0.24    ,17      ,23    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0800,5.3   ,354   ,21.8  ,N/A  ,0.036   ,N/A     ,0.008   ,0.64    ,51      ,25    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,0900,10.3  ,23    ,22.7  ,N/A  ,0.008   ,N/A     ,0.013   ,0.72    ,37      ,23    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1000,10.3  ,24    ,24.0  ,N/A  ,0.003   ,N/A     ,0.022   ,0.36    ,36      ,24    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1100,9.5   ,17    ,25.9  ,N/A  ,0.003   ,N/A     ,0.030   ,0.33    ,43      ,30    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1200,9.9   ,27    ,28.3  ,N/A  ,0.002   ,N/A     ,0.036   ,0.30    ,27      ,36    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1300,9.1   ,41    ,30.3  ,N/A  ,0.002   ,N/A     ,0.038   ,0.30    ,16      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1400,9.0   ,17    ,31.2  ,N/A  ,0.003   ,N/A     ,0.043   ,0.14    ,24      ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1500,13.6  ,331   ,31.0  ,N/A  ,0.010   ,N/A     ,0.054   ,0.18    ,29      ,54    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1600,17.1  ,320   ,30.5  ,N/A  ,0.068   ,N/A     ,0.043   ,0.00    ,31      ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1700,18.3  ,319   ,30.4  ,N/A  ,0.048   ,CAL     ,0.059   ,0.21    ,104     ,59    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1800,17.6  ,321   ,30.1  ,N/A  ,0.061   ,0.012   ,0.035   ,0.31    ,50      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,1900,15.6  ,326   ,29.3  ,N/A  ,0.057   ,0.013   ,0.034   ,0.23    ,39      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,2000,10.7  ,322   ,28.4  ,N/A  ,0.046   ,0.020   ,0.026   ,0.36    ,56      ,49    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,2100,6.7   ,320   ,28.1  ,N/A  ,0.054   ,0.025   ,0.020   ,0.38    ,64      ,53    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,2200,3.3   ,43    ,27.7  ,N/A  ,0.050   ,0.038   ,0.008   ,0.94    ,69      ,56    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,2300,4.6   ,43    ,26.8  ,N/A  ,0.063   ,0.033   ,0.014   ,1.47    ,171     ,63    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970103,2400,6.6   ,24    ,26.2  ,N/A  ,0.027   ,0.026   ,0.012   ,CAL     ,83      ,65    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0100,4.1   ,1     ,24.9  ,N/A  ,CAL     ,0.022   ,0.009   ,0.81    ,54      ,66    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0200,5.3   ,12    ,24.2  ,N/A  ,0.008   ,CAL     ,0.013   ,0.54    ,50      ,64    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0300,4.5   ,0     ,23.5  ,N/A  ,0.010   ,0.014   ,CAL     ,0.59    ,53      ,64    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0400,5.3   ,5     ,23.2  ,N/A  ,0.023   ,0.011   ,0.014   ,0.50    ,59      ,66    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0500,4.6   ,354   ,22.8  ,N/A  ,0.013   ,0.010   ,0.012   ,0.43    ,65      ,67    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0600,4.8   ,0     ,22.3  ,N/A  ,0.034   ,0.009   ,0.011   ,0.38    ,57      ,70    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0700,6.4   ,19    ,21.9  ,N/A  ,0.007   ,0.011   ,0.009   ,0.45    ,34      ,69    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0800,5.6   ,19    ,21.8  ,N/A  ,0.005   ,0.014   ,0.008   ,0.81    ,40      ,66    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,0900,6.8   ,21    ,22.8  ,N/A  ,0.005   ,0.015   ,0.009   ,0.99    ,39      ,66    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1000,7.0   ,27    ,25.0  ,N/A  ,0.004   ,0.017   ,0.016   ,0.59    ,59      ,66    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1100,7.0   ,13    ,27.6  ,N/A  ,0.003   ,0.016   ,0.029   ,0.48    ,56      ,66    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1200,6.1   ,360   ,29.1  ,N/A  ,0.004   ,0.008   ,0.046   ,0.27    ,26      ,66    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1300,9.8   ,263   ,29.9  ,N/A  ,0.128   ,0.023   ,0.073   ,0.32    ,95      ,80    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1400,10.3  ,262   ,31.0  ,N/A  ,0.070   ,0.015   ,0.086   ,0.30    ,82      ,87    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1500,12.6  ,235   ,30.9  ,N/A  ,0.059   ,0.018   ,0.071   ,0.26    ,80      ,92    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1600,10.7  ,236   ,31.8  ,N/A  ,0.046   ,0.017   ,0.071   ,0.31    ,79      ,90    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1700,14.8  ,322   ,30.4  ,N/A  ,0.049   ,0.008   ,0.066   ,0.16    ,54      ,90    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1800,14.1  ,317   ,30.3  ,N/A  ,0.017   ,0.006   ,0.048   ,0.14    ,23      ,85    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,1900,8.8   ,305   ,30.0  ,N/A  ,0.031   ,0.011   ,0.035   ,0.18    ,41      ,82    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,2000,4.4   ,331   ,29.3  ,N/A  ,0.025   ,0.017   ,0.025   ,0.32    ,56      ,80    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,2100,4.5   ,110   ,28.4  ,N/A  ,0.045   ,0.041   ,0.006   ,0.89    ,118     ,79    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,2200,5.0   ,93    ,27.6  ,N/A  ,0.100   ,0.043   ,0.014   ,1.28    ,174     ,84    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,2300,5.7   ,12    ,27.4  ,N/A  ,0.042   ,0.029   ,0.016   ,CAL     ,72      ,82    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970104,2400,8.8   ,21    ,26.4  ,N/A  ,CAL     ,0.023   ,0.011   ,0.85    ,59      ,83    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0100,8.2   ,22    ,25.4  ,N/A  ,0.005   ,CAL     ,0.012   ,0.52    ,33      ,80    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0200,6.4   ,22    ,24.3  ,N/A  ,0.002   ,0.010   ,CAL     ,0.41    ,41      ,79    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0300,5.2   ,13    ,23.8  ,N/A  ,0.003   ,0.008   ,0.016   ,0.37    ,31      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0400,4.6   ,358   ,23.5  ,N/A  ,0.018   ,0.007   ,0.015   ,0.28    ,32      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0500,4.7   ,351   ,23.4  ,N/A  ,0.023   ,0.007   ,0.015   ,0.24    ,44      ,79    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0600,5.1   ,359   ,23.0  ,N/A  ,0.018   ,0.005   ,0.017   ,0.23    ,47      ,77    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0700,5.7   ,12    ,22.6  ,N/A  ,0.009   ,0.006   ,0.014   ,0.27    ,22      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0800,4.8   ,8     ,22.2  ,N/A  ,0.006   ,0.010   ,0.011   ,0.39    ,28      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,0900,6.3   ,12    ,23.0  ,N/A  ,0.009   ,0.012   ,0.012   ,0.51    ,33      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1000,9.5   ,23    ,24.5  ,N/A  ,0.002   ,0.008   ,0.021   ,0.34    ,25      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1100,8.2   ,27    ,26.5  ,N/A  ,0.002   ,0.007   ,0.032   ,0.30    ,41      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1200,6.9   ,356   ,28.3  ,N/A  ,0.002   ,0.007   ,0.046   ,0.27    ,37      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1300,6.8   ,43    ,30.1  ,N/A  ,0.002   ,0.006   ,0.049   ,0.19    ,25      ,64    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1400,6.9   ,284   ,31.2  ,N/A  ,0.012   ,0.003   ,0.048   ,0.07    ,26      ,58    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1500,11.3  ,277   ,31.8  ,N/A  ,0.015   ,0.004   ,0.044   ,0.06    ,42      ,53    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1600,10.8  ,246   ,31.1  ,N/A  ,0.030   ,0.006   ,0.056   ,0.11    ,49      ,56    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1700,11.6  ,207   ,30.9  ,N/A  ,0.032   ,0.011   ,0.062   ,0.16    ,73      ,62    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1800,11.7  ,203   ,30.2  ,N/A  ,0.034   ,0.007   ,0.078   ,0.18    ,52      ,78    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,1900,12.3  ,202   ,29.2  ,N/A  ,0.033   ,0.011   ,0.041   ,0.31    ,63      ,51    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,2000,11.9  ,201   ,28.4  ,N/A  ,0.022   ,0.010   ,0.040   ,0.31    ,47      ,51    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,2100,10.8  ,199   ,28.1  ,N/A  ,0.046   ,0.009   ,0.039   ,0.29    ,33      ,51    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,2200,9.3   ,197   ,27.9  ,N/A  ,0.068   ,0.011   ,0.038   ,CAL     ,37      ,48    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,2300,7.2   ,146   ,27.6  ,N/A  ,CAL     ,0.020   ,0.026   ,0.67    ,64      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970105,2400,6.7   ,72    ,26.9  ,N/A  ,0.021   ,CAL     ,0.018   ,0.81    ,77      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0100,7.0   ,33    ,26.5  ,N/A  ,0.005   ,0.011   ,CAL     ,0.47    ,32      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0200,7.1   ,29    ,26.1  ,N/A  ,0.001   ,0.004   ,0.023   ,0.23    ,18      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0300,5.3   ,5     ,25.5  ,N/A  ,0.001   ,0.002   ,0.025   ,0.15    ,9       ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0400,5.9   ,333   ,25.0  ,N/A  ,0.006   ,0.003   ,0.023   ,0.15    ,31      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0500,4.9   ,353   ,24.7  ,N/A  ,0.011   ,0.003   ,0.021   ,0.15    ,28      ,42    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0600,5.5   ,11    ,24.0  ,N/A  ,0.008   ,0.004   ,0.017   ,0.16    ,13      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0700,5.1   ,26    ,23.7  ,N/A  ,0.002   ,0.009   ,0.013   ,0.29    ,30      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0800,5.7   ,17    ,23.7  ,N/A  ,0.005   ,0.017   ,0.010   ,0.68    ,26      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,0900,7.5   ,33    ,24.4  ,N/A  ,0.005   ,0.020   ,0.012   ,0.85    ,37      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1000,7.4   ,22    ,26.0  ,N/A  ,0.004   ,0.014   ,0.022   ,0.46    ,46      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1100,7.8   ,33    ,27.8  ,N/A  ,0.003   ,0.014   ,0.031   ,0.47    ,54      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1200,7.9   ,356   ,29.1  ,N/A  ,0.006   ,0.009   ,0.045   ,0.26    ,28      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1300,7.3   ,33    ,30.8  ,N/A  ,0.002   ,0.006   ,0.041   ,0.25    ,29      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1400,8.8   ,336   ,31.6  ,N/A  ,0.008   ,0.005   ,0.041   ,0.12    ,21      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1500,9.8   ,286   ,31.4  ,N/A  ,0.014   ,0.007   ,0.041   ,0.10    ,41      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1600,14.4  ,206   ,31.5  ,N/A  ,0.039   ,0.024   ,0.046   ,0.49    ,138     ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1700,12.4  ,297   ,31.2  ,N/A  ,0.051   ,0.012   ,0.043   ,0.24    ,73      ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1800,15.1  ,324   ,30.7  ,N/A  ,0.044   ,0.007   ,0.054   ,0.19    ,49      ,54    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,1900,7.0   ,89    ,29.2  ,N/A  ,0.148   ,0.026   ,0.018   ,0.78    ,120     ,57    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,2000,7.1   ,104   ,28.7  ,N/A  ,0.078   ,0.032   ,0.013   ,1.03    ,91      ,63    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,2100,5.4   ,59    ,27.9  ,N/A  ,0.123   ,0.032   ,0.012   ,CAL     ,118     ,71    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,2200,8.0   ,55    ,26.0  ,N/A  ,CAL     ,0.024   ,0.011   ,0.87    ,96      ,67    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19970106,2300,6.0   ,50    ,25.6  ,N/A  ,0.008   ,CAL     ,0.010   ,0.86    ,82      ,65    
