Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0100,5.8   ,21    ,27.5  ,71   ,0.004   ,0.016   ,N/A     ,0.35    ,72      ,71    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0200,6.2   ,16    ,27.3  ,72   ,0.004   ,0.016   ,N/A     ,0.23    ,72      ,70    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0300,7.3   ,17    ,26.6  ,74   ,0.004   ,0.012   ,N/A     ,0.14    ,113     ,71    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0400,8.9   ,30    ,26.5  ,71   ,0.004   ,0.009   ,N/A     ,0.05    ,89      ,71    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0500,7.5   ,18    ,25.9  ,71   ,0.003   ,0.005   ,N/A     ,N/A     ,49      ,69    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0600,6.7   ,24    ,25.6  ,71   ,0.003   ,0.006   ,N/A     ,0.03    ,112     ,69    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0700,7.7   ,38    ,25.7  ,69   ,0.004   ,0.007   ,N/A     ,0.05    ,5       ,67    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0800,7.6   ,29    ,25.7  ,70   ,0.003   ,0.010   ,N/A     ,0.10    ,107     ,67    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,0900,8.7   ,23    ,26.6  ,68   ,0.003   ,0.010   ,N/A     ,0.11    ,56      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1000,9.7   ,29    ,28.5  ,65   ,0.003   ,0.008   ,N/A     ,0.06    ,113     ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1100,11.0  ,34    ,29.4  ,63   ,0.003   ,0.006   ,N/A     ,0.04    ,74      ,66    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1200,9.6   ,36    ,29.8  ,62   ,0.002   ,0.007   ,N/A     ,0.06    ,57      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1300,9.6   ,25    ,31.3  ,59   ,0.002   ,0.006   ,N/A     ,0.05    ,50      ,66    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1400,9.6   ,42    ,31.8  ,57   ,CAL     ,0.006   ,N/A     ,0.03    ,54      ,67    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1500,8.0   ,42    ,32.3  ,56   ,0.005   ,0.006   ,N/A     ,0.02    ,121     ,67    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1600,7.6   ,44    ,32.3  ,57   ,0.004   ,0.007   ,N/A     ,CAL     ,5       ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1700,6.7   ,72    ,31.0  ,62   ,0.004   ,CAL     ,CAL     ,0.09    ,64      ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1800,5.3   ,111   ,30.3  ,65   ,0.005   ,0.011   ,N/A     ,0.10    ,107     ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,1900,5.1   ,40    ,29.6  ,66   ,0.004   ,0.012   ,N/A     ,0.23    ,71      ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,2000,6.1   ,32    ,28.8  ,67   ,0.004   ,0.016   ,N/A     ,0.36    ,71      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,2100,7.9   ,16    ,28.1  ,69   ,0.004   ,0.017   ,N/A     ,0.42    ,125     ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,2200,7.2   ,18    ,27.4  ,74   ,0.003   ,0.013   ,N/A     ,0.34    ,71      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,2300,6.7   ,10    ,26.7  ,76   ,0.003   ,0.016   ,N/A     ,0.36    ,117     ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050101,2400,8.2   ,20    ,26.5  ,76   ,0.003   ,0.015   ,N/A     ,0.38    ,12      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0100,7.2   ,10    ,25.8  ,79   ,0.003   ,0.010   ,N/A     ,0.27    ,108     ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0200,5.6   ,12    ,25.4  ,80   ,0.003   ,0.010   ,N/A     ,0.30    ,59      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0300,6.7   ,4     ,24.9  ,82   ,0.003   ,0.008   ,N/A     ,0.26    ,50      ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0400,5.0   ,356   ,24.5  ,81   ,0.003   ,0.005   ,N/A     ,0.15    ,110     ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0500,4.4   ,356   ,24.1  ,82   ,0.002   ,0.004   ,N/A     ,0.16    ,51      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0600,3.8   ,346   ,23.9  ,83   ,0.002   ,0.003   ,N/A     ,0.15    ,52      ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0700,4.4   ,340   ,24.3  ,82   ,0.002   ,0.005   ,N/A     ,0.19    ,5       ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0800,6.4   ,3     ,24.9  ,80   ,0.002   ,0.008   ,N/A     ,0.26    ,107     ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,0900,7.8   ,24    ,25.8  ,76   ,0.002   ,0.008   ,N/A     ,0.26    ,5       ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1000,10.3  ,38    ,28.3  ,70   ,0.002   ,0.007   ,N/A     ,0.22    ,123     ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1100,12.9  ,41    ,29.9  ,65   ,0.001   ,0.006   ,N/A     ,0.23    ,20      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1200,15.2  ,41    ,31.0  ,59   ,0.001   ,0.006   ,N/A     ,0.25    ,54      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1300,13.4  ,43    ,32.9  ,51   ,CAL     ,0.006   ,N/A     ,0.23    ,132     ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1400,13.9  ,22    ,31.8  ,55   ,0.003   ,0.004   ,N/A     ,0.21    ,5       ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1500,13.5  ,30    ,31.6  ,56   ,0.002   ,0.004   ,N/A     ,CAL     ,109     ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1600,10.5  ,32    ,32.0  ,55   ,0.002   ,CAL     ,CAL     ,0.19    ,60      ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1700,13.5  ,29    ,32.1  ,56   ,0.001   ,0.004   ,N/A     ,0.17    ,124     ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1800,11.6  ,33    ,31.3  ,57   ,0.001   ,0.006   ,N/A     ,0.24    ,111     ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,1900,9.7   ,33    ,29.6  ,61   ,0.002   ,0.009   ,N/A     ,0.37    ,88      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,2000,8.4   ,25    ,28.7  ,66   ,0.002   ,0.017   ,N/A     ,0.58    ,139     ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,2100,9.2   ,14    ,28.0  ,68   ,0.002   ,0.014   ,N/A     ,0.51    ,137     ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,2200,9.9   ,9     ,27.4  ,71   ,0.002   ,0.014   ,N/A     ,0.54    ,21      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,2300,8.7   ,8     ,26.6  ,75   ,0.002   ,0.014   ,N/A     ,0.61    ,71      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050102,2400,9.3   ,12    ,26.1  ,76   ,0.002   ,0.013   ,N/A     ,0.58    ,125     ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0100,8.8   ,12    ,25.7  ,77   ,0.002   ,0.009   ,N/A     ,0.51    ,73      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0200,6.8   ,33    ,25.8  ,76   ,0.002   ,0.006   ,N/A     ,0.44    ,119     ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0300,5.1   ,26    ,25.3  ,78   ,0.002   ,0.006   ,N/A     ,0.42    ,78      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0400,6.8   ,11    ,24.9  ,79   ,0.002   ,0.004   ,N/A     ,0.36    ,65      ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0500,5.8   ,7     ,25.1  ,79   ,0.002   ,0.003   ,N/A     ,0.36    ,120     ,66    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0600,6.8   ,13    ,24.7  ,80   ,0.002   ,0.004   ,N/A     ,0.40    ,29      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0700,6.0   ,22    ,24.1  ,83   ,0.002   ,0.010   ,N/A     ,0.48    ,125     ,68    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0800,7.9   ,33    ,24.4  ,82   ,0.003   ,0.019   ,N/A     ,0.82    ,75      ,67    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,0900,7.2   ,29    ,25.3  ,79   ,0.004   ,0.023   ,N/A     ,0.91    ,33      ,67    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1000,9.9   ,35    ,27.8  ,72   ,0.003   ,0.015   ,N/A     ,0.49    ,147     ,68    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1100,9.4   ,34    ,29.3  ,67   ,0.003   ,0.016   ,N/A     ,0.46    ,103     ,70    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1200,6.7   ,34    ,31.4  ,62   ,CAL     ,0.010   ,N/A     ,CAL     ,103     ,71    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1300,6.9   ,37    ,32.9  ,57   ,0.005   ,0.011   ,N/A     ,CAL     ,157     ,71    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1400,8.2   ,200   ,32.8  ,57   ,0.010   ,0.017   ,N/A     ,CAL     ,99      ,73    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1500,5.8   ,359   ,33.1  ,52   ,0.003   ,CAL     ,N/A     ,CAL     ,51      ,72    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1600,6.2   ,161   ,33.7  ,52   ,0.005   ,0.021   ,CAL     ,0.49    ,126     ,73    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1700,9.7   ,197   ,31.0  ,64   ,0.015   ,0.019   ,N/A     ,0.49    ,147     ,74    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1800,8.7   ,198   ,29.6  ,71   ,0.008   ,0.019   ,N/A     ,0.66    ,38      ,72    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,1900,8.9   ,195   ,29.0  ,73   ,0.012   ,0.021   ,N/A     ,0.60    ,125     ,73    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,2000,6.2   ,203   ,28.5  ,74   ,0.006   ,0.016   ,N/A     ,0.61    ,126     ,73    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,2100,4.7   ,9     ,28.1  ,70   ,0.004   ,0.016   ,N/A     ,0.73    ,83      ,72    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,2200,7.3   ,18    ,27.4  ,68   ,0.003   ,0.019   ,N/A     ,0.85    ,129     ,74    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,2300,6.8   ,20    ,26.1  ,74   ,0.003   ,0.017   ,N/A     ,0.87    ,129     ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050103,2400,6.0   ,39    ,25.8  ,77   ,0.003   ,0.018   ,N/A     ,0.87    ,24      ,73    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0100,4.3   ,32    ,25.6  ,76   ,0.003   ,0.015   ,N/A     ,0.81    ,129     ,74    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0200,3.9   ,338   ,25.4  ,77   ,0.003   ,0.015   ,N/A     ,0.82    ,5       ,72    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0300,5.7   ,5     ,25.3  ,77   ,0.006   ,0.009   ,N/A     ,0.77    ,194     ,74    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0400,5.5   ,14    ,24.4  ,81   ,0.003   ,0.005   ,N/A     ,0.67    ,79      ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0500,6.0   ,13    ,24.0  ,82   ,0.003   ,0.005   ,N/A     ,0.51    ,68      ,73    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0600,5.2   ,10    ,23.7  ,83   ,0.003   ,0.005   ,N/A     ,0.52    ,84      ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0700,5.7   ,14    ,23.7  ,82   ,0.003   ,0.011   ,N/A     ,0.66    ,138     ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0800,4.5   ,5     ,23.4  ,83   ,0.003   ,0.019   ,N/A     ,1.07    ,86      ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,0900,6.0   ,14    ,24.9  ,78   ,0.005   ,0.023   ,N/A     ,1.29    ,144     ,77    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,1000,7.3   ,17    ,27.9  ,70   ,0.005   ,0.022   ,N/A     ,1.05    ,96      ,76    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,1100,10.0  ,21    ,29.7  ,63   ,CAL     ,0.016   ,N/A     ,0.85    ,35      ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,1200,8.5   ,28    ,31.4  ,58   ,0.005   ,0.012   ,N/A     ,0.63    ,128     ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,1300,8.4   ,23    ,32.9  ,56   ,0.002   ,0.009   ,N/A     ,CAL     ,82      ,74    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,1400,6.2   ,77    ,35.1  ,50   ,0.003   ,CAL     ,N/A     ,0.82    ,122     ,74    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,1500,9.6   ,18    ,32.6  ,57   ,0.011   ,0.016   ,CAL     ,0.88    ,83      ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,1600,7.8   ,346   ,30.4  ,61   ,0.008   ,0.012   ,N/A     ,0.61    ,137     ,75    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20050104,1700,5.9   ,19    ,31.0  ,61   ,0.003   ,0.012   ,N/A     ,0.66    ,5       ,72    
