Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0100,4.5   ,139   ,27.9  ,90   ,0.016   ,0.016   ,0.012   ,0.43    ,84      ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0200,9.1   ,158   ,26.6  ,96   ,0.029   ,0.013   ,0.018   ,0.24    ,74      ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0300,3.5   ,238   ,26.1  ,97   ,0.016   ,0.006   ,0.023   ,0.12    ,108     ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0400,2.0   ,23    ,25.5  ,97   ,0.017   ,0.008   ,0.018   ,0.15    ,52      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0500,2.6   ,294   ,25.1  ,96   ,0.007   ,0.015   ,0.007   ,0.46    ,94      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0600,4.7   ,14    ,25.0  ,99   ,0.007   ,0.019   ,0.001   ,0.58    ,66      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0700,4.6   ,24    ,24.2  ,98   ,0.001   ,0.013   ,0.000   ,0.35    ,48      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0800,5.2   ,21    ,24.0  ,100  ,0.002   ,0.015   ,0.000   ,0.45    ,16      ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,0900,6.4   ,27    ,25.2  ,92   ,0.001   ,0.011   ,0.005   ,0.32    ,91      ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1000,7.6   ,20    ,27.3  ,80   ,0.001   ,0.007   ,0.014   ,0.17    ,48      ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1100,9.3   ,0     ,28.4  ,74   ,0.001   ,0.005   ,0.024   ,0.13    ,52      ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1200,7.0   ,31    ,29.9  ,71   ,CAL     ,0.006   ,0.029   ,0.17    ,57      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1300,5.8   ,55    ,31.7  ,66   ,0.004   ,0.006   ,0.037   ,0.22    ,65      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1400,7.7   ,278   ,32.2  ,64   ,0.007   ,0.005   ,0.047   ,0.19    ,61      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1500,8.5   ,238   ,32.7  ,60   ,0.012   ,CAL     ,0.048   ,0.17    ,98      ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1600,10.2  ,205   ,31.7  ,66   ,0.010   ,0.007   ,CAL     ,0.22    ,63      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1700,11.9  ,206   ,31.1  ,73   ,0.002   ,0.005   ,0.046   ,0.21    ,48      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1800,11.7  ,203   ,30.6  ,74   ,0.003   ,0.004   ,0.043   ,CAL     ,43      ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,1900,10.2  ,203   ,29.6  ,78   ,0.015   ,0.006   ,0.044   ,0.22    ,50      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,2000,8.1   ,186   ,29.0  ,80   ,0.014   ,0.008   ,0.037   ,0.23    ,N/A     ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,2100,6.5   ,210   ,28.6  ,83   ,0.002   ,0.004   ,0.038   ,0.24    ,100     ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,2200,5.7   ,170   ,28.0  ,86   ,0.015   ,0.014   ,0.027   ,0.42    ,78      ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,2300,5.1   ,128   ,27.1  ,89   ,0.048   ,0.033   ,0.001   ,0.79    ,77      ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040101,2400,5.5   ,131   ,26.9  ,91   ,0.036   ,0.031   ,0.002   ,0.75    ,71      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20040102,0100,4.6   ,124   ,26.8  ,91   ,0.043   ,0.030   ,0.002   ,0.61    ,109     ,59    
