,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980102,2200,7.4   ,199   ,26.7  ,N/A  ,0.008   ,0.012   ,0.006   ,0.90    ,28      ,48    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980102,2300,6.3   ,188   ,26.3  ,N/A  ,0.009   ,0.011   ,0.006   ,0.92    ,27      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980102,2400,6.8   ,176   ,25.9  ,N/A  ,0.012   ,0.009   ,0.006   ,0.85    ,24      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0100,7.8   ,181   ,25.7  ,N/A  ,0.011   ,0.004   ,0.009   ,0.63    ,27      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0200,7.0   ,189   ,25.7  ,N/A  ,0.008   ,0.003   ,0.010   ,0.55    ,N/A     ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0300,7.6   ,190   ,25.4  ,N/A  ,0.007   ,0.002   ,0.013   ,0.53    ,19      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0400,7.5   ,196   ,25.0  ,N/A  ,0.005   ,0.002   ,0.012   ,0.50    ,30      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0500,7.2   ,196   ,24.8  ,N/A  ,0.005   ,0.000   ,0.012   ,0.45    ,17      ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0600,6.2   ,186   ,24.8  ,N/A  ,0.008   ,0.002   ,0.013   ,0.45    ,11      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0700,6.5   ,170   ,24.6  ,N/A  ,0.018   ,0.003   ,0.012   ,0.51    ,17      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0800,6.5   ,176   ,24.7  ,N/A  ,0.029   ,0.008   ,0.009   ,0.71    ,29      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,0900,7.3   ,185   ,25.3  ,N/A  ,0.015   ,0.010   ,0.009   ,0.87    ,56      ,48    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1000,9.0   ,213   ,27.0  ,N/A  ,0.009   ,0.007   ,0.013   ,0.70    ,41      ,48    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1100,8.4   ,203   ,27.9  ,N/A  ,0.007   ,0.005   ,0.018   ,0.62    ,11      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1200,9.8   ,213   ,29.6  ,N/A  ,0.008   ,0.004   ,N/A     ,0.61    ,33      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1300,10.4  ,213   ,30.7  ,N/A  ,0.016   ,0.004   ,0.022   ,0.65    ,28      ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1400,10.1  ,201   ,31.4  ,N/A  ,0.009   ,0.000   ,0.025   ,0.63    ,34      ,42    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1500,9.2   ,214   ,31.1  ,N/A  ,0.008   ,0.003   ,0.021   ,0.63    ,26      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1600,10.3  ,357   ,31.4  ,N/A  ,0.066   ,0.015   ,0.029   ,0.81    ,55      ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1700,13.5  ,4     ,29.6  ,N/A  ,0.050   ,0.020   ,0.033   ,0.87    ,60      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1800,12.7  ,11    ,28.6  ,N/A  ,0.057   ,0.023   ,0.022   ,1.04    ,89      ,48    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,1900,11.6  ,324   ,27.7  ,N/A  ,0.030   ,0.014   ,0.019   ,0.85    ,43      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,2000,10.6  ,309   ,26.5  ,N/A  ,0.034   ,0.016   ,0.009   ,0.85    ,40      ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,2100,8.3   ,311   ,26.3  ,N/A  ,0.035   ,0.016   ,0.009   ,0.87    ,80      ,48    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,2200,7.2   ,299   ,26.2  ,N/A  ,0.040   ,0.016   ,0.006   ,0.81    ,46      ,52    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,2300,5.0   ,295   ,26.3  ,N/A  ,0.052   ,0.018   ,0.006   ,0.88    ,46      ,56    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980103,2400,4.7   ,304   ,26.4  ,N/A  ,0.072   ,0.017   ,0.005   ,1.01    ,77      ,62    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0100,2.9   ,279   ,26.1  ,N/A  ,0.060   ,0.015   ,0.006   ,0.79    ,42      ,68    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0200,3.3   ,264   ,26.2  ,N/A  ,0.045   ,0.014   ,0.006   ,0.78    ,29      ,71    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0300,5.4   ,207   ,25.4  ,N/A  ,0.018   ,0.009   ,0.005   ,0.82    ,17      ,73    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0400,6.3   ,216   ,25.2  ,N/A  ,0.013   ,0.004   ,0.008   ,0.63    ,38      ,73    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0500,5.6   ,226   ,25.2  ,N/A  ,0.013   ,0.002   ,0.008   ,0.56    ,28      ,74    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0600,4.8   ,209   ,25.0  ,N/A  ,0.010   ,0.001   ,0.008   ,0.55    ,38      ,74    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0700,4.8   ,200   ,24.9  ,N/A  ,0.009   ,0.003   ,0.006   ,0.60    ,38      ,73    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0800,5.1   ,201   ,24.9  ,N/A  ,0.008   ,0.004   ,0.005   ,0.80    ,41      ,71    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,0900,8.8   ,201   ,25.8  ,N/A  ,0.008   ,0.003   ,0.007   ,0.66    ,42      ,71    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1000,10.0  ,202   ,27.4  ,N/A  ,0.007   ,N/A     ,0.013   ,0.50    ,22      ,70    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1100,10.2  ,222   ,28.7  ,N/A  ,0.007   ,N/A     ,0.016   ,0.52    ,23      ,70    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1200,12.3  ,204   ,29.8  ,N/A  ,0.007   ,N/A     ,N/A     ,0.51    ,16      ,70    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1300,10.0  ,210   ,31.0  ,N/A  ,0.008   ,N/A     ,0.022   ,0.53    ,15      ,69    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1400,7.6   ,203   ,31.9  ,N/A  ,0.007   ,N/A     ,0.025   ,0.55    ,19      ,69    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1500,15.7  ,133   ,31.0  ,N/A  ,0.051   ,0.003   ,0.030   ,0.56    ,51      ,74    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1600,20.6  ,137   ,30.2  ,N/A  ,0.030   ,0.000   ,0.030   ,0.53    ,24      ,70    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1700,19.6  ,139   ,30.8  ,N/A  ,0.024   ,N/A     ,0.025   ,0.51    ,22      ,67    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1800,12.5  ,137   ,30.0  ,N/A  ,0.026   ,0.001   ,0.023   ,0.57    ,48      ,64    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,1900,9.7   ,233   ,28.2  ,N/A  ,0.045   ,0.009   ,0.016   ,0.77    ,76      ,66    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,2000,6.8   ,185   ,26.3  ,N/A  ,0.032   ,0.007   ,0.014   ,0.69    ,50      ,65    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,2100,6.9   ,187   ,25.5  ,N/A  ,0.020   ,0.007   ,0.013   ,0.64    ,49      ,64    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,2200,4.5   ,182   ,24.7  ,N/A  ,0.007   ,0.007   ,0.009   ,0.62    ,N/A     ,60    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,2300,5.7   ,179   ,24.7  ,N/A  ,0.008   ,0.008   ,0.006   ,0.74    ,19      ,56    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980104,2400,5.2   ,194   ,24.6  ,N/A  ,0.007   ,0.009   ,0.005   ,0.85    ,12      ,49    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0100,4.3   ,182   ,24.8  ,N/A  ,0.009   ,0.006   ,0.007   ,0.60    ,21      ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0200,4.8   ,181   ,24.6  ,N/A  ,0.010   ,0.005   ,0.008   ,0.57    ,19      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0300,4.8   ,157   ,24.7  ,N/A  ,0.009   ,0.001   ,0.009   ,0.51    ,26      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0400,5.2   ,180   ,24.7  ,N/A  ,0.010   ,0.000   ,0.009   ,0.47    ,24      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0500,5.1   ,192   ,24.7  ,N/A  ,0.010   ,0.000   ,0.009   ,0.44    ,21      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0600,5.6   ,211   ,24.7  ,N/A  ,0.007   ,0.000   ,0.008   ,0.48    ,32      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0700,6.1   ,203   ,24.4  ,N/A  ,0.008   ,0.005   ,0.006   ,0.68    ,46      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0800,6.6   ,194   ,24.5  ,N/A  ,0.010   ,0.007   ,0.005   ,1.16    ,36      ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,0900,6.5   ,188   ,24.9  ,N/A  ,0.015   ,0.008   ,0.006   ,1.15    ,59      ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1000,8.9   ,192   ,26.5  ,N/A  ,0.016   ,0.007   ,0.009   ,0.82    ,53      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1100,9.3   ,189   ,27.4  ,N/A  ,0.012   ,0.007   ,0.012   ,0.79    ,40      ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1200,9.6   ,181   ,28.4  ,N/A  ,0.010   ,0.004   ,N/A     ,0.66    ,38      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1300,6.7   ,184   ,29.1  ,N/A  ,0.011   ,0.005   ,0.020   ,0.67    ,31      ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1400,8.8   ,145   ,29.9  ,N/A  ,0.030   ,0.005   ,0.027   ,0.62    ,25      ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1500,9.4   ,131   ,30.0  ,N/A  ,0.051   ,0.007   ,0.028   ,0.64    ,73      ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1600,9.8   ,132   ,29.9  ,N/A  ,0.064   ,0.010   ,0.028   ,0.62    ,54      ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1700,8.5   ,125   ,30.3  ,N/A  ,0.047   ,0.006   ,0.029   ,0.61    ,34      ,49    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1800,8.3   ,133   ,30.6  ,N/A  ,0.070   ,0.008   ,0.027   ,0.59    ,34      ,54    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,1900,5.9   ,138   ,30.3  ,N/A  ,0.032   ,0.008   ,0.022   ,0.61    ,53      ,53    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,2000,4.7   ,167   ,29.4  ,N/A  ,0.015   ,0.016   ,0.014   ,0.92    ,45      ,51    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,2100,4.8   ,181   ,28.6  ,N/A  ,0.014   ,0.012   ,0.015   ,0.76    ,44      ,50    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,2200,3.9   ,194   ,28.4  ,N/A  ,0.016   ,0.021   ,0.008   ,1.00    ,61      ,51    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,2300,4.1   ,274   ,28.0  ,N/A  ,0.038   ,0.027   ,0.006   ,1.67    ,114     ,54    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980105,2400,4.6   ,215   ,27.3  ,N/A  ,0.035   ,0.022   ,0.006   ,2.03    ,127     ,57    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0100,7.4   ,205   ,26.3  ,N/A  ,0.010   ,0.011   ,0.006   ,0.90    ,50      ,57    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0200,5.3   ,193   ,25.6  ,N/A  ,0.009   ,0.004   ,0.007   ,0.60    ,31      ,57    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0300,5.7   ,198   ,24.9  ,N/A  ,0.007   ,0.003   ,0.007   ,0.49    ,40      ,57    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0400,4.6   ,206   ,24.9  ,N/A  ,0.007   ,0.002   ,0.008   ,0.43    ,24      ,57    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0500,2.0   ,154   ,25.1  ,N/A  ,0.008   ,0.002   ,0.008   ,0.42    ,28      ,56    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0600,3.9   ,191   ,25.1  ,N/A  ,0.007   ,0.001   ,0.009   ,0.40    ,24      ,56    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0700,3.2   ,161   ,24.7  ,N/A  ,0.013   ,0.004   ,0.006   ,0.49    ,30      ,57    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0800,3.2   ,150   ,25.0  ,N/A  ,0.021   ,0.009   ,0.006   ,1.15    ,39      ,58    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,0900,3.3   ,146   ,25.6  ,N/A  ,0.022   ,0.012   ,0.005   ,1.52    ,73      ,59    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1000,4.7   ,145   ,27.5  ,N/A  ,0.028   ,0.016   ,0.010   ,1.03    ,49      ,60    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1100,8.1   ,115   ,29.1  ,N/A  ,0.074   ,0.011   ,0.021   ,0.57    ,83      ,67    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1200,10.0  ,59    ,30.2  ,N/A  ,0.031   ,0.007   ,N/A     ,0.60    ,45      ,69    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1300,11.5  ,16    ,31.1  ,N/A  ,0.042   ,0.012   ,N/A     ,0.76    ,48      ,72    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1400,12.2  ,22    ,31.5  ,N/A  ,0.039   ,0.007   ,0.025   ,0.65    ,38      ,73    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1500,12.5  ,22    ,31.0  ,N/A  ,0.039   ,0.012   ,0.026   ,0.78    ,56      ,72    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1600,15.8  ,15    ,30.5  ,N/A  ,0.081   ,0.020   ,0.022   ,0.99    ,80      ,73    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1700,14.5  ,15    ,29.7  ,N/A  ,0.046   ,0.016   ,0.020   ,0.89    ,50      ,73    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1800,14.4  ,16    ,29.6  ,N/A  ,0.067   ,0.021   ,0.016   ,1.44    ,73      ,73    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,1900,12.5  ,359   ,29.0  ,N/A  ,0.062   ,0.013   ,0.014   ,1.00    ,59      ,76    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,2000,10.0  ,321   ,28.0  ,N/A  ,0.066   ,0.016   ,0.009   ,0.82    ,52      ,81    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,2100,7.4   ,286   ,26.7  ,N/A  ,0.074   ,0.020   ,0.007   ,1.00    ,92      ,88    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,2200,5.4   ,166   ,26.4  ,N/A  ,0.032   ,0.017   ,0.010   ,0.82    ,73      ,89    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19980106,2300,4.5   ,178   ,26.3  ,N/A  ,0.018   ,0.013   ,0.011   ,0.76    ,38      ,87    
