Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0100,6.7   ,317   ,26.3  ,65   ,0.002   ,0.003   ,0.020   ,0.77    ,27      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0200,6.2   ,332   ,25.9  ,67   ,0.002   ,0.004   ,0.020   ,0.78    ,20      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0300,8.2   ,326   ,25.7  ,68   ,0.002   ,0.002   ,0.024   ,0.74    ,26      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0400,8.2   ,315   ,25.0  ,70   ,0.002   ,0.002   ,0.026   ,0.76    ,24      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0500,8.2   ,320   ,24.5  ,71   ,0.002   ,0.002   ,0.026   ,0.76    ,33      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0600,6.3   ,324   ,24.2  ,71   ,0.002   ,0.002   ,0.024   ,0.76    ,23      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0700,5.8   ,327   ,23.8  ,73   ,0.002   ,0.002   ,0.022   ,0.78    ,36      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0800,5.3   ,332   ,24.0  ,73   ,0.002   ,0.002   ,0.022   ,0.75    ,33      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,0900,6.8   ,331   ,25.2  ,70   ,0.002   ,0.003   ,0.021   ,0.77    ,25      ,32    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1000,8.5   ,14    ,27.8  ,65   ,0.002   ,0.004   ,0.023   ,0.67    ,26      ,30    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1100,9.0   ,14    ,29.3  ,62   ,0.002   ,0.006   ,0.028   ,0.41    ,36      ,31    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1200,9.1   ,15    ,31.3  ,58   ,CAL     ,0.006   ,0.037   ,0.42    ,28      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1300,6.9   ,8     ,34.4  ,50   ,N/A     ,N/A     ,0.031   ,CAL     ,30      ,31    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1400,4.7   ,30    ,36.0  ,45   ,0.003   ,CAL     ,0.045   ,N/A     ,25      ,45    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1500,4.9   ,57    ,35.4  ,47   ,0.003   ,0.008   ,CAL     ,N/A     ,29      ,29    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1600,4.1   ,325   ,36.0  ,45   ,0.001   ,0.007   ,0.056   ,0.67    ,25      ,56    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1700,5.9   ,237   ,34.8  ,53   ,0.001   ,0.006   ,0.058   ,0.82    ,25      ,58    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1800,5.7   ,72    ,32.0  ,62   ,0.001   ,0.006   ,0.047   ,0.88    ,33      ,47    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,1900,4.0   ,327   ,30.3  ,67   ,0.001   ,0.009   ,0.025   ,0.97    ,34      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,2000,3.2   ,310   ,28.4  ,73   ,0.001   ,0.011   ,0.007   ,1.08    ,N/A     ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,2100,5.1   ,346   ,28.1  ,75   ,0.001   ,0.011   ,0.005   ,1.06    ,N/A     ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,2200,4.2   ,359   ,27.6  ,76   ,0.001   ,0.011   ,0.003   ,1.02    ,36      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,2300,4.0   ,341   ,26.7  ,77   ,0.001   ,0.010   ,0.003   ,0.98    ,17      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100101,2400,4.0   ,326   ,26.1  ,79   ,0.001   ,0.011   ,0.003   ,0.99    ,21      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0100,4.5   ,320   ,26.0  ,79   ,0.001   ,0.008   ,0.006   ,0.87    ,23      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0200,4.4   ,335   ,26.5  ,77   ,0.001   ,0.003   ,0.010   ,0.73    ,20      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0300,4.2   ,329   ,26.4  ,77   ,0.000   ,0.003   ,0.009   ,0.74    ,14      ,27    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0400,3.3   ,352   ,25.7  ,78   ,0.000   ,0.001   ,0.012   ,0.68    ,20      ,27    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0500,3.3   ,319   ,24.9  ,82   ,0.000   ,0.001   ,0.010   ,0.67    ,16      ,26    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0600,3.8   ,313   ,24.8  ,83   ,0.000   ,0.002   ,0.009   ,0.68    ,16      ,26    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0700,3.4   ,329   ,25.7  ,80   ,0.000   ,0.002   ,0.010   ,0.73    ,13      ,25    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0800,4.2   ,13    ,25.9  ,80   ,0.000   ,0.005   ,0.008   ,0.82    ,10      ,24    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,0900,5.4   ,352   ,26.8  ,78   ,0.000   ,0.006   ,0.008   ,0.88    ,18      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,1000,7.3   ,10    ,27.9  ,77   ,0.001   ,0.008   ,0.009   ,0.98    ,35      ,24    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,1100,5.9   ,6     ,28.6  ,75   ,CAL     ,0.007   ,0.012   ,0.70    ,32      ,24    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,1200,6.2   ,6     ,31.5  ,67   ,0.001   ,0.007   ,0.021   ,CAL     ,37      ,24    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,1300,8.8   ,37    ,32.1  ,66   ,0.001   ,CAL     ,0.033   ,0.38    ,29      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,1400,8.8   ,40    ,31.3  ,68   ,0.001   ,0.006   ,CAL     ,0.74    ,34      ,24    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,1500,8.7   ,26    ,31.4  ,68   ,0.002   ,0.007   ,0.028   ,0.86    ,43      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20100102,1600,8.9   ,6     ,31.8  ,67   ,0.001   ,0.006   ,0.024   ,0.84    ,45      ,26    
