,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,1500,9.5   ,214   ,32.4  ,N/A  ,N/A     ,0.008   ,0.060   ,0.63    ,52      ,60    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,1600,9.6   ,226   ,32.8  ,N/A  ,N/A     ,0.005   ,0.043   ,0.49    ,36      ,43    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,1700,10.7  ,235   ,33.4  ,N/A  ,N/A     ,0.002   ,0.041   ,0.32    ,31      ,41    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,1800,9.4   ,245   ,32.5  ,N/A  ,N/A     ,0.003   ,0.035   ,0.39    ,38      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,1900,6.1   ,255   ,29.9  ,N/A  ,N/A     ,0.005   ,0.032   ,0.49    ,35      ,32    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,2000,3.2   ,295   ,28.4  ,N/A  ,N/A     ,0.009   ,0.023   ,0.61    ,41      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,2100,3.8   ,355   ,27.3  ,N/A  ,N/A     ,0.011   ,0.015   ,0.85    ,46      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,2200,3.3   ,302   ,26.5  ,N/A  ,N/A     ,0.017   ,0.004   ,1.39    ,44      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,2300,3.7   ,315   ,26.4  ,N/A  ,N/A     ,0.017   ,0.003   ,1.26    ,45      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990129,2400,5.0   ,351   ,26.8  ,N/A  ,N/A     ,0.012   ,0.005   ,0.82    ,51      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0100,3.7   ,334   ,25.9  ,N/A  ,N/A     ,0.009   ,0.003   ,0.83    ,49      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0200,4.2   ,328   ,25.7  ,N/A  ,N/A     ,0.008   ,0.003   ,0.63    ,39      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0300,3.6   ,315   ,25.3  ,N/A  ,N/A     ,0.005   ,0.004   ,CAL     ,42      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0400,3.8   ,304   ,25.0  ,N/A  ,N/A     ,CAL     ,0.004   ,0.49    ,51      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0500,3.3   ,306   ,24.7  ,N/A  ,N/A     ,0.000   ,CAL     ,0.35    ,33      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0600,2.0   ,283   ,24.4  ,N/A  ,N/A     ,0.002   ,0.003   ,0.41    ,21      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0700,2.7   ,304   ,24.2  ,N/A  ,N/A     ,0.003   ,0.002   ,0.61    ,26      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0800,3.0   ,302   ,23.7  ,N/A  ,N/A     ,0.006   ,0.001   ,1.11    ,38      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,0900,2.5   ,2     ,25.7  ,N/A  ,N/A     ,0.011   ,0.002   ,1.71    ,48      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1000,7.3   ,16    ,28.4  ,N/A  ,N/A     ,0.014   ,0.009   ,1.26    ,47      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1100,6.7   ,21    ,30.8  ,N/A  ,N/A     ,0.011   ,0.022   ,0.87    ,36      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1200,6.5   ,69    ,32.7  ,N/A  ,N/A     ,0.011   ,0.048   ,0.84    ,35      ,48    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1300,6.4   ,80    ,33.6  ,N/A  ,N/A     ,0.003   ,0.048   ,0.43    ,34      ,48    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1400,4.8   ,311   ,32.4  ,N/A  ,N/A     ,0.007   ,0.051   ,0.59    ,37      ,51    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1500,5.5   ,234   ,32.2  ,N/A  ,N/A     ,0.008   ,0.046   ,0.57    ,37      ,46    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1600,5.5   ,263   ,33.7  ,N/A  ,N/A     ,0.004   ,0.042   ,0.48    ,20      ,42    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1700,7.8   ,237   ,33.9  ,N/A  ,N/A     ,0.003   ,0.037   ,0.42    ,26      ,37    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1800,4.7   ,270   ,32.1  ,N/A  ,N/A     ,0.005   ,0.027   ,0.57    ,29      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,1900,4.1   ,282   ,29.5  ,N/A  ,N/A     ,0.011   ,0.019   ,0.90    ,46      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,2000,3.6   ,293   ,27.6  ,N/A  ,N/A     ,0.014   ,0.010   ,1.02    ,38      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,2100,3.1   ,297   ,26.0  ,N/A  ,N/A     ,0.018   ,0.004   ,1.42    ,45      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,2200,3.2   ,290   ,25.3  ,N/A  ,N/A     ,0.016   ,0.003   ,1.37    ,41      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,2300,3.4   ,303   ,24.9  ,N/A  ,N/A     ,0.015   ,0.002   ,1.60    ,N/A     ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990130,2400,3.0   ,303   ,24.7  ,N/A  ,N/A     ,0.014   ,0.002   ,1.51    ,47      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0100,4.3   ,316   ,24.4  ,N/A  ,N/A     ,0.011   ,0.003   ,1.20    ,47      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0200,2.5   ,300   ,24.2  ,N/A  ,N/A     ,0.009   ,0.002   ,CAL     ,37      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0300,3.0   ,301   ,23.9  ,N/A  ,N/A     ,CAL     ,0.003   ,0.65    ,25      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0400,2.9   ,306   ,23.7  ,N/A  ,N/A     ,0.004   ,CAL     ,0.63    ,43      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0500,3.3   ,309   ,23.8  ,N/A  ,N/A     ,0.004   ,0.002   ,0.60    ,36      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0600,3.6   ,309   ,23.6  ,N/A  ,N/A     ,0.004   ,0.002   ,0.63    ,36      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0700,3.8   ,302   ,23.6  ,N/A  ,N/A     ,0.005   ,0.002   ,0.68    ,40      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0800,3.0   ,305   ,23.5  ,N/A  ,N/A     ,0.004   ,0.001   ,1.07    ,40      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,0900,1.7   ,310   ,25.3  ,N/A  ,N/A     ,0.007   ,0.005   ,1.17    ,67      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1000,7.1   ,12    ,28.9  ,N/A  ,N/A     ,0.011   ,0.023   ,0.97    ,55      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1100,5.5   ,55    ,31.4  ,N/A  ,N/A     ,0.011   ,0.045   ,0.93    ,63      ,45    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1200,6.2   ,72    ,33.0  ,N/A  ,N/A     ,0.002   ,0.039   ,0.37    ,40      ,39    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1300,7.3   ,103   ,33.6  ,N/A  ,N/A     ,0.003   ,0.055   ,0.40    ,44      ,55    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1400,12.0  ,176   ,33.3  ,N/A  ,N/A     ,0.001   ,0.050   ,0.36    ,38      ,50    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1500,15.3  ,187   ,33.4  ,N/A  ,N/A     ,0.000   ,0.041   ,0.30    ,20      ,41    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1600,15.8  ,189   ,32.8  ,N/A  ,N/A     ,0.000   ,0.041   ,0.31    ,28      ,41    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1700,15.7  ,191   ,32.3  ,N/A  ,N/A     ,0.000   ,0.042   ,0.32    ,36      ,42    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1800,12.5  ,198   ,31.6  ,N/A  ,N/A     ,0.001   ,0.042   ,0.38    ,37      ,42    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,1900,7.6   ,219   ,30.1  ,N/A  ,N/A     ,0.007   ,0.035   ,0.55    ,39      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,2000,6.7   ,226   ,28.3  ,N/A  ,N/A     ,0.008   ,0.030   ,0.53    ,35      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,2100,3.1   ,312   ,26.5  ,N/A  ,N/A     ,0.014   ,0.012   ,1.05    ,84      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,2200,4.1   ,303   ,24.9  ,N/A  ,N/A     ,0.011   ,0.006   ,0.95    ,41      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,2300,3.7   ,307   ,24.2  ,N/A  ,N/A     ,0.012   ,0.003   ,1.03    ,39      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990131,2400,4.7   ,307   ,23.9  ,N/A  ,N/A     ,0.010   ,0.005   ,0.94    ,33      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0100,4.1   ,315   ,24.0  ,N/A  ,N/A     ,0.011   ,0.005   ,CAL     ,36      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0200,2.9   ,293   ,24.2  ,N/A  ,N/A     ,CAL     ,0.003   ,0.75    ,34      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0300,2.8   ,301   ,24.2  ,N/A  ,N/A     ,0.009   ,CAL     ,0.72    ,44      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0400,3.4   ,310   ,24.2  ,N/A  ,N/A     ,0.004   ,0.005   ,0.65    ,42      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0500,4.3   ,313   ,24.0  ,N/A  ,N/A     ,0.002   ,0.006   ,0.60    ,38      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0600,4.0   ,313   ,23.9  ,N/A  ,N/A     ,0.009   ,0.005   ,0.65    ,52      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0700,3.9   ,312   ,23.9  ,N/A  ,N/A     ,0.007   ,0.003   ,0.82    ,52      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0800,2.6   ,303   ,23.7  ,N/A  ,N/A     ,0.008   ,0.002   ,1.36    ,79      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,0900,1.8   ,316   ,24.6  ,N/A  ,N/A     ,0.010   ,0.003   ,1.84    ,64      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1000,5.0   ,40    ,28.5  ,N/A  ,N/A     ,0.014   ,0.021   ,0.99    ,58      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1100,7.5   ,20    ,31.1  ,N/A  ,N/A     ,0.008   ,0.042   ,0.84    ,53      ,42    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1200,6.8   ,66    ,32.1  ,N/A  ,N/A     ,0.004   ,0.052   ,0.61    ,51      ,52    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1300,4.9   ,87    ,34.1  ,N/A  ,N/A     ,0.002   ,0.063   ,0.42    ,48      ,63    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1400,5.2   ,113   ,35.0  ,N/A  ,N/A     ,0.001   ,0.059   ,0.37    ,43      ,59    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1500,11.5  ,210   ,34.4  ,N/A  ,N/A     ,0.004   ,0.064   ,0.46    ,44      ,64    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1600,9.4   ,218   ,33.7  ,N/A  ,N/A     ,0.004   ,0.063   ,0.45    ,55      ,63    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1700,9.5   ,215   ,33.5  ,N/A  ,N/A     ,0.005   ,0.061   ,0.46    ,47      ,61    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1800,7.6   ,216   ,31.3  ,N/A  ,N/A     ,0.009   ,0.050   ,0.61    ,57      ,50    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,1900,3.5   ,297   ,29.6  ,N/A  ,N/A     ,0.009   ,0.046   ,0.60    ,51      ,46    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,2000,3.1   ,292   ,28.0  ,N/A  ,N/A     ,0.018   ,0.027   ,0.94    ,58      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,2100,3.2   ,301   ,26.5  ,N/A  ,N/A     ,0.028   ,0.009   ,1.52    ,81      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,2200,3.5   ,303   ,26.0  ,N/A  ,N/A     ,0.024   ,0.005   ,1.47    ,79      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,2300,4.2   ,307   ,25.9  ,N/A  ,N/A     ,0.020   ,0.007   ,1.17    ,52      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990201,2400,4.4   ,309   ,26.3  ,N/A  ,N/A     ,0.022   ,0.005   ,CAL     ,68      ,36    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0100,3.5   ,310   ,26.2  ,N/A  ,N/A     ,CAL     ,0.006   ,1.22    ,58      ,36    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0200,3.0   ,301   ,25.7  ,N/A  ,N/A     ,0.007   ,CAL     ,0.79    ,58      ,37    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0300,2.9   ,312   ,25.4  ,N/A  ,N/A     ,0.002   ,0.014   ,0.53    ,30      ,37    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0400,3.8   ,273   ,25.4  ,N/A  ,N/A     ,0.002   ,0.009   ,0.53    ,52      ,37    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0500,4.0   ,328   ,25.1  ,N/A  ,N/A     ,0.001   ,0.006   ,0.52    ,33      ,37    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0600,2.9   ,313   ,24.8  ,N/A  ,N/A     ,0.004   ,0.006   ,0.56    ,19      ,36    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0700,3.1   ,302   ,24.4  ,N/A  ,N/A     ,0.008   ,0.003   ,0.88    ,42      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0800,3.0   ,309   ,24.2  ,N/A  ,N/A     ,0.009   ,0.001   ,1.73    ,57      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,0900,3.0   ,340   ,25.3  ,N/A  ,N/A     ,0.011   ,0.003   ,1.65    ,52      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1000,6.7   ,5     ,28.3  ,N/A  ,N/A     ,0.016   ,0.010   ,1.27    ,59      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1100,7.7   ,22    ,30.5  ,N/A  ,N/A     ,0.009   ,0.024   ,0.77    ,47      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1200,11.0  ,22    ,32.4  ,N/A  ,N/A     ,0.003   ,0.032   ,0.51    ,43      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1300,13.7  ,11    ,33.0  ,N/A  ,N/A     ,0.003   ,0.026   ,0.32    ,25      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1400,14.9  ,14    ,34.0  ,N/A  ,N/A     ,0.004   ,0.024   ,0.26    ,48      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1500,15.2  ,19    ,34.3  ,N/A  ,N/A     ,0.005   ,0.029   ,0.31    ,45      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1600,12.6  ,349   ,34.1  ,N/A  ,N/A     ,0.004   ,0.032   ,0.33    ,46      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1700,10.8  ,325   ,31.9  ,N/A  ,N/A     ,0.006   ,0.031   ,0.41    ,38      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1800,8.2   ,322   ,30.2  ,N/A  ,N/A     ,0.008   ,0.024   ,0.56    ,49      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,1900,6.4   ,276   ,29.7  ,N/A  ,N/A     ,0.005   ,0.024   ,0.41    ,31      ,32    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,2000,7.0   ,297   ,28.7  ,N/A  ,N/A     ,0.011   ,0.019   ,0.64    ,51      ,32    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,2100,6.5   ,313   ,28.3  ,N/A  ,N/A     ,0.011   ,0.014   ,0.66    ,35      ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,2200,3.5   ,307   ,27.4  ,N/A  ,N/A     ,0.014   ,0.006   ,0.88    ,45      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,2300,3.2   ,303   ,26.6  ,N/A  ,N/A     ,0.013   ,0.003   ,CAL     ,27      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990202,2400,4.9   ,307   ,26.3  ,N/A  ,N/A     ,CAL     ,0.005   ,0.80    ,61      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0100,8.4   ,357   ,27.7  ,N/A  ,N/A     ,0.004   ,CAL     ,0.54    ,41      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0200,6.8   ,343   ,27.4  ,N/A  ,N/A     ,0.000   ,0.011   ,0.38    ,33      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0300,5.0   ,350   ,26.4  ,N/A  ,N/A     ,0.000   ,0.009   ,0.35    ,22      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0400,5.0   ,338   ,25.8  ,N/A  ,N/A     ,0.000   ,0.010   ,0.30    ,23      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0500,5.6   ,351   ,25.8  ,N/A  ,N/A     ,0.000   ,0.011   ,0.28    ,20      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0600,2.3   ,290   ,24.8  ,N/A  ,N/A     ,0.005   ,0.005   ,0.36    ,21      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0700,3.6   ,306   ,24.5  ,N/A  ,N/A     ,0.006   ,0.003   ,0.67    ,24      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0800,2.8   ,333   ,24.8  ,N/A  ,N/A     ,0.007   ,0.001   ,1.31    ,36      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,0900,3.8   ,327   ,26.2  ,N/A  ,N/A     ,0.009   ,0.003   ,1.12    ,41      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1000,5.3   ,358   ,29.1  ,N/A  ,N/A     ,0.011   ,0.008   ,0.74    ,43      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1100,7.1   ,7     ,30.8  ,N/A  ,N/A     ,0.014   ,0.020   ,0.75    ,46      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1200,7.7   ,5     ,32.2  ,N/A  ,N/A     ,0.006   ,0.029   ,0.48    ,28      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1300,12.3  ,10    ,33.2  ,N/A  ,N/A     ,0.001   ,0.030   ,0.33    ,36      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1400,13.2  ,14    ,33.1  ,N/A  ,N/A     ,0.002   ,0.029   ,0.30    ,38      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1500,12.2  ,14    ,32.8  ,N/A  ,N/A     ,0.003   ,0.029   ,0.28    ,50      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1600,10.9  ,355   ,33.5  ,N/A  ,N/A     ,0.001   ,0.032   ,0.27    ,38      ,32    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1700,9.1   ,315   ,30.7  ,N/A  ,N/A     ,0.006   ,0.028   ,0.35    ,34      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1800,9.3   ,313   ,29.6  ,N/A  ,N/A     ,0.008   ,0.028   ,0.42    ,49      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,1900,8.2   ,4     ,25.1  ,N/A  ,N/A     ,0.012   ,0.019   ,0.63    ,51      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,2000,4.1   ,292   ,24.6  ,N/A  ,N/A     ,0.014   ,0.005   ,1.00    ,39      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,2100,3.1   ,313   ,24.0  ,N/A  ,N/A     ,0.013   ,0.002   ,1.13    ,55      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,2200,5.8   ,342   ,25.1  ,N/A  ,N/A     ,0.014   ,0.008   ,CAL     ,120     ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,2300,7.4   ,345   ,25.7  ,N/A  ,N/A     ,CAL     ,0.006   ,0.96    ,153     ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990203,2400,8.4   ,347   ,26.4  ,N/A  ,N/A     ,0.013   ,CAL     ,0.65    ,37      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0100,9.0   ,358   ,26.9  ,N/A  ,N/A     ,0.002   ,0.022   ,0.39    ,35      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0200,8.1   ,334   ,26.2  ,N/A  ,N/A     ,0.000   ,0.025   ,0.31    ,31      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0300,6.5   ,334   ,25.3  ,N/A  ,N/A     ,0.000   ,0.025   ,0.29    ,32      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0400,5.6   ,340   ,24.8  ,N/A  ,N/A     ,0.000   ,0.024   ,0.30    ,30      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0500,5.6   ,342   ,24.9  ,N/A  ,N/A     ,0.000   ,0.027   ,0.30    ,40      ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0600,4.5   ,337   ,24.5  ,N/A  ,N/A     ,0.001   ,0.021   ,0.37    ,36      ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0700,3.7   ,313   ,23.9  ,N/A  ,N/A     ,0.012   ,0.008   ,0.73    ,45      ,32    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0800,3.4   ,308   ,23.2  ,N/A  ,N/A     ,0.014   ,0.002   ,1.58    ,62      ,32    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,0900,3.1   ,287   ,24.1  ,N/A  ,N/A     ,0.014   ,0.004   ,1.35    ,43      ,32    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,1000,2.2   ,17    ,29.2  ,N/A  ,N/A     ,0.028   ,0.013   ,1.79    ,61      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,1100,4.3   ,87    ,30.9  ,N/A  ,N/A     ,0.014   ,0.044   ,0.81    ,61      ,44    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,1200,6.9   ,151   ,31.4  ,N/A  ,N/A     ,0.013   ,0.058   ,0.61    ,56      ,58    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19990204,1300,10.0  ,172   ,31.4  ,N/A  ,N/A     ,0.003   ,0.047   ,0.34    ,29      ,47    ,,
