,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980101,2100,6.2   ,N/A   ,26.7  ,N/A  ,0.028   ,0.020   ,0.008   ,1.82    ,51      ,63    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980101,2200,7.3   ,N/A   ,25.7  ,N/A  ,0.020   ,0.017   ,0.010   ,1.71    ,38      ,63    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980101,2300,3.5   ,N/A   ,24.6  ,N/A  ,0.048   ,0.025   ,0.004   ,2.06    ,46      ,66    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980101,2400,4.6   ,N/A   ,24.8  ,N/A  ,0.022   ,0.024   ,0.002   ,2.02    ,36      ,66    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0100,2.1   ,N/A   ,24.5  ,N/A  ,0.016   ,0.020   ,0.002   ,2.03    ,39      ,66    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0200,1.8   ,N/A   ,24.4  ,N/A  ,0.015   ,0.015   ,0.002   ,1.69    ,30      ,66    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0300,2.4   ,N/A   ,24.3  ,N/A  ,0.015   ,0.009   ,0.002   ,1.37    ,46      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0400,2.6   ,N/A   ,24.2  ,N/A  ,0.020   ,0.005   ,0.003   ,1.33    ,54      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0500,4.6   ,N/A   ,23.9  ,N/A  ,0.017   ,0.005   ,0.004   ,1.31    ,50      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0600,3.1   ,N/A   ,23.9  ,N/A  ,0.015   ,0.003   ,0.005   ,1.38    ,56      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0700,3.7   ,N/A   ,23.7  ,N/A  ,0.016   ,0.010   ,0.004   ,1.59    ,56      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0800,3.1   ,N/A   ,23.5  ,N/A  ,0.017   ,0.014   ,0.003   ,1.99    ,80      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,0900,4.1   ,N/A   ,24.0  ,N/A  ,0.017   ,0.020   ,0.002   ,2.52    ,80      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1000,5.2   ,N/A   ,26.6  ,N/A  ,0.016   ,0.012   ,0.004   ,1.73    ,64      ,64    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1100,4.0   ,N/A   ,31.1  ,N/A  ,0.015   ,0.005   ,0.012   ,1.36    ,32      ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1200,6.5   ,N/A   ,32.7  ,N/A  ,0.014   ,0.005   ,0.018   ,1.25    ,21      ,57    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1300,5.3   ,N/A   ,31.8  ,N/A  ,0.013   ,0.002   ,0.022   ,1.01    ,24      ,54    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1400,9.6   ,N/A   ,30.8  ,N/A  ,0.020   ,0.010   ,0.028   ,1.23    ,53      ,54    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1500,11.0  ,N/A   ,29.9  ,N/A  ,0.016   ,0.015   ,0.021   ,1.66    ,35      ,54    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1600,13.1  ,N/A   ,30.7  ,N/A  ,0.017   ,0.013   ,0.019   ,1.67    ,32      ,53    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1700,12.3  ,N/A   ,30.5  ,N/A  ,0.015   ,0.011   ,0.015   ,1.60    ,50      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1800,11.0  ,N/A   ,30.7  ,N/A  ,0.015   ,0.013   ,0.012   ,1.76    ,51      ,48    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,1900,5.2   ,N/A   ,26.6  ,N/A  ,0.016   ,0.024   ,0.003   ,2.91    ,41      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,2000,2.8   ,N/A   ,26.6  ,N/A  ,0.017   ,0.028   ,0.002   ,3.01    ,50      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,2100,3.7   ,N/A   ,26.9  ,N/A  ,0.016   ,0.022   ,0.002   ,2.43    ,41      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,2200,4.0   ,N/A   ,26.5  ,N/A  ,0.016   ,0.025   ,0.002   ,2.30    ,42      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,2300,2.9   ,N/A   ,26.2  ,N/A  ,0.017   ,0.023   ,0.002   ,2.35    ,54      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980102,2400,3.4   ,N/A   ,25.8  ,N/A  ,0.018   ,0.025   ,0.002   ,2.26    ,62      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0100,5.9   ,N/A   ,25.5  ,N/A  ,0.015   ,0.012   ,0.003   ,1.57    ,30      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0200,3.5   ,N/A   ,25.5  ,N/A  ,0.015   ,0.009   ,0.003   ,1.28    ,24      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0300,2.6   ,N/A   ,25.3  ,N/A  ,0.016   ,0.010   ,0.004   ,1.28    ,22      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0400,3.0   ,N/A   ,24.9  ,N/A  ,0.014   ,0.006   ,0.005   ,1.17    ,31      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0500,2.4   ,N/A   ,24.6  ,N/A  ,0.013   ,0.002   ,0.006   ,1.12    ,32      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0600,3.0   ,N/A   ,24.7  ,N/A  ,0.014   ,0.009   ,0.004   ,1.18    ,42      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0700,4.6   ,N/A   ,24.3  ,N/A  ,0.014   ,0.008   ,0.006   ,1.36    ,51      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0800,4.1   ,N/A   ,24.2  ,N/A  ,0.015   ,0.017   ,0.004   ,1.87    ,56      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,0900,4.6   ,N/A   ,25.2  ,N/A  ,0.019   ,0.023   ,0.003   ,2.42    ,83      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1000,6.4   ,N/A   ,26.9  ,N/A  ,0.016   ,0.015   ,0.006   ,1.72    ,40      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1100,5.6   ,N/A   ,28.4  ,N/A  ,0.014   ,0.009   ,0.014   ,1.44    ,33      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1200,8.5   ,N/A   ,30.2  ,N/A  ,0.014   ,0.011   ,0.014   ,1.41    ,38      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1300,8.6   ,N/A   ,31.5  ,N/A  ,0.014   ,0.012   ,0.014   ,1.40    ,31      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1400,8.5   ,N/A   ,32.7  ,N/A  ,0.013   ,0.008   ,0.016   ,1.34    ,32      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1500,7.0   ,N/A   ,32.2  ,N/A  ,0.013   ,0.010   ,0.013   ,1.29    ,21      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1600,6.0   ,N/A   ,32.5  ,N/A  ,0.013   ,0.005   ,0.021   ,1.28    ,41      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1700,6.9   ,N/A   ,30.1  ,N/A  ,0.024   ,0.011   ,0.039   ,1.33    ,80      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1800,6.9   ,N/A   ,28.3  ,N/A  ,0.055   ,0.018   ,0.028   ,1.59    ,62      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,1900,11.0  ,N/A   ,27.6  ,N/A  ,0.033   ,0.024   ,0.012   ,1.78    ,59      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,2000,11.1  ,N/A   ,26.3  ,N/A  ,0.016   ,0.018   ,0.009   ,1.71    ,40      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,2100,7.1   ,N/A   ,26.1  ,N/A  ,0.016   ,0.016   ,0.006   ,1.67    ,44      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,2200,7.4   ,N/A   ,25.9  ,N/A  ,0.017   ,0.013   ,0.005   ,1.67    ,30      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,2300,3.7   ,N/A   ,25.9  ,N/A  ,0.019   ,0.016   ,0.002   ,1.74    ,31      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980103,2400,3.9   ,N/A   ,26.0  ,N/A  ,0.022   ,0.019   ,0.002   ,1.80    ,53      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0100,2.1   ,N/A   ,26.1  ,N/A  ,0.021   ,0.017   ,0.002   ,1.64    ,27      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0200,2.6   ,N/A   ,25.6  ,N/A  ,0.018   ,0.019   ,0.001   ,1.91    ,40      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0300,3.6   ,N/A   ,25.2  ,N/A  ,0.017   ,0.008   ,0.003   ,1.47    ,36      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0400,4.8   ,N/A   ,25.1  ,N/A  ,0.015   ,0.004   ,0.003   ,1.42    ,43      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0500,3.8   ,N/A   ,24.9  ,N/A  ,0.016   ,0.003   ,0.004   ,1.32    ,43      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0600,2.8   ,N/A   ,24.9  ,N/A  ,0.015   ,0.004   ,0.003   ,1.31    ,57      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0700,2.8   ,N/A   ,24.7  ,N/A  ,0.016   ,0.005   ,0.002   ,1.41    ,49      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0800,2.6   ,N/A   ,24.7  ,N/A  ,0.015   ,0.009   ,0.002   ,1.77    ,59      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,0900,4.1   ,N/A   ,25.9  ,N/A  ,0.015   ,0.010   ,0.003   ,1.82    ,53      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1000,7.4   ,N/A   ,27.9  ,N/A  ,0.014   ,0.003   ,0.007   ,1.37    ,27      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1100,7.3   ,N/A   ,29.2  ,N/A  ,0.013   ,0.004   ,0.011   ,1.39    ,39      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1200,8.7   ,N/A   ,30.4  ,N/A  ,0.013   ,0.005   ,0.015   ,1.28    ,22      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1300,7.3   ,N/A   ,31.9  ,N/A  ,0.012   ,0.004   ,0.018   ,1.27    ,33      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1400,6.2   ,N/A   ,33.2  ,N/A  ,0.012   ,0.002   ,0.023   ,1.02    ,N/A     ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1500,14.8  ,N/A   ,32.5  ,N/A  ,0.014   ,0.005   ,0.032   ,1.23    ,N/A     ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1600,18.7  ,N/A   ,32.0  ,N/A  ,0.015   ,0.004   ,0.027   ,1.24    ,N/A     ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1700,16.6  ,N/A   ,32.7  ,N/A  ,0.015   ,0.004   ,0.020   ,1.32    ,N/A     ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1800,14.4  ,N/A   ,30.5  ,N/A  ,0.015   ,0.009   ,0.018   ,1.63    ,N/A     ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,1900,7.1   ,N/A   ,27.8  ,N/A  ,0.015   ,0.020   ,0.009   ,2.19    ,N/A     ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,2000,4.4   ,N/A   ,25.9  ,N/A  ,0.015   ,0.016   ,0.007   ,1.81    ,N/A     ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,2100,5.9   ,N/A   ,25.7  ,N/A  ,0.014   ,0.021   ,0.005   ,1.95    ,N/A     ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,2200,3.6   ,N/A   ,24.9  ,N/A  ,0.013   ,0.015   ,0.004   ,1.68    ,N/A     ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,2300,2.7   ,N/A   ,24.7  ,N/A  ,0.014   ,0.021   ,0.002   ,2.20    ,N/A     ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980104,2400,3.1   ,N/A   ,24.6  ,N/A  ,0.014   ,0.017   ,0.002   ,1.91    ,N/A     ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0100,2.9   ,N/A   ,24.6  ,N/A  ,0.015   ,0.011   ,0.002   ,1.51    ,N/A     ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0200,3.1   ,N/A   ,24.6  ,N/A  ,0.015   ,0.005   ,0.004   ,1.29    ,N/A     ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0300,3.3   ,N/A   ,24.4  ,N/A  ,0.013   ,0.002   ,0.004   ,1.25    ,N/A     ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0400,4.0   ,N/A   ,24.4  ,N/A  ,0.013   ,0.000   ,0.005   ,1.17    ,N/A     ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0500,3.4   ,N/A   ,24.7  ,N/A  ,0.013   ,0.000   ,0.006   ,1.17    ,N/A     ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0600,4.3   ,N/A   ,24.8  ,N/A  ,0.013   ,0.004   ,0.003   ,1.23    ,N/A     ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0700,3.1   ,N/A   ,24.8  ,N/A  ,0.015   ,0.013   ,0.002   ,1.73    ,N/A     ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0800,2.8   ,N/A   ,24.7  ,N/A  ,0.018   ,0.030   ,0.002   ,3.25    ,N/A     ,35    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,0900,3.3   ,N/A   ,25.1  ,N/A  ,0.020   ,0.023   ,0.002   ,3.01    ,N/A     ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1000,5.6   ,N/A   ,26.1  ,N/A  ,0.017   ,0.014   ,0.004   ,1.81    ,N/A     ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1100,6.2   ,N/A   ,27.8  ,N/A  ,0.014   ,CAL     ,0.007   ,1.67    ,58      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1200,6.0   ,N/A   ,28.7  ,N/A  ,0.012   ,0.015   ,0.012   ,1.40    ,57      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1300,5.6   ,N/A   ,29.7  ,N/A  ,0.012   ,0.015   ,0.012   ,1.49    ,40      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1400,6.9   ,N/A   ,31.3  ,N/A  ,0.012   ,0.013   ,0.017   ,1.54    ,65      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1500,7.5   ,N/A   ,31.6  ,N/A  ,0.012   ,0.013   ,0.022   ,1.22    ,67      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1600,8.6   ,N/A   ,30.6  ,N/A  ,0.015   ,0.019   ,0.018   ,1.51    ,57      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1700,7.5   ,N/A   ,30.6  ,N/A  ,0.015   ,0.020   ,0.016   ,1.52    ,58      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1800,9.0   ,N/A   ,31.9  ,N/A  ,0.013   ,0.019   ,0.017   ,1.74    ,56      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,1900,6.4   ,N/A   ,31.2  ,N/A  ,0.018   ,0.038   ,0.007   ,2.85    ,66      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,2000,5.5   ,N/A   ,29.5  ,N/A  ,0.015   ,0.027   ,0.006   ,2.25    ,102     ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,2100,5.9   ,N/A   ,28.6  ,N/A  ,0.015   ,0.025   ,0.006   ,2.20    ,78      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,2200,2.6   ,N/A   ,27.8  ,N/A  ,0.015   ,0.037   ,0.002   ,2.56    ,102     ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,2300,3.5   ,N/A   ,27.2  ,N/A  ,0.015   ,0.036   ,0.002   ,2.74    ,100     ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980105,2400,2.4   ,N/A   ,26.7  ,N/A  ,0.015   ,0.037   ,0.002   ,3.09    ,107     ,48    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0100,5.2   ,N/A   ,25.8  ,N/A  ,0.012   ,0.013   ,0.002   ,1.39    ,60      ,48    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0200,2.8   ,N/A   ,25.3  ,N/A  ,0.011   ,0.007   ,0.003   ,1.12    ,35      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0300,3.1   ,N/A   ,24.7  ,N/A  ,0.011   ,0.007   ,0.002   ,0.94    ,47      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0400,3.1   ,N/A   ,24.6  ,N/A  ,0.011   ,0.002   ,0.004   ,0.83    ,18      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0500,1.9   ,N/A   ,25.0  ,N/A  ,0.011   ,0.004   ,0.003   ,0.86    ,49      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0600,1.6   ,N/A   ,24.9  ,N/A  ,0.011   ,0.005   ,0.003   ,0.94    ,34      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0700,2.0   ,N/A   ,24.5  ,N/A  ,0.012   ,0.015   ,0.002   ,1.37    ,86      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0800,1.8   ,N/A   ,24.6  ,N/A  ,0.018   ,0.033   ,0.002   ,3.38    ,103     ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,0900,2.2   ,N/A   ,25.6  ,N/A  ,0.020   ,0.036   ,0.002   ,3.69    ,99      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1000,2.8   ,N/A   ,27.9  ,N/A  ,0.016   ,0.017   ,0.005   ,1.47    ,49      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1100,5.8   ,N/A   ,30.2  ,N/A  ,0.023   ,0.014   ,0.022   ,1.29    ,60      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1200,6.5   ,N/A   ,31.3  ,N/A  ,0.046   ,0.011   ,0.035   ,0.96    ,63      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1300,7.8   ,N/A   ,31.9  ,N/A  ,0.032   ,0.005   ,0.044   ,0.85    ,35      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1400,9.4   ,N/A   ,32.3  ,N/A  ,0.049   ,0.007   ,0.041   ,0.92    ,53      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1500,8.9   ,N/A   ,32.5  ,N/A  ,0.076   ,0.012   ,0.041   ,0.95    ,83      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1600,10.8  ,N/A   ,30.9  ,N/A  ,0.066   ,0.008   ,0.037   ,0.91    ,66      ,57    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1700,10.6  ,N/A   ,29.6  ,N/A  ,0.019   ,0.003   ,0.030   ,0.97    ,50      ,57    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1800,11.2  ,N/A   ,29.3  ,N/A  ,0.026   ,0.005   ,0.026   ,1.02    ,41      ,58    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,1900,10.7  ,N/A   ,29.4  ,N/A  ,0.019   ,0.007   ,0.022   ,1.23    ,56      ,58    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,2000,8.4   ,N/A   ,28.0  ,N/A  ,0.014   ,0.019   ,0.005   ,1.48    ,59      ,58    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19980106,2100,7.4   ,N/A   ,26.9  ,N/A  ,0.010   ,0.014   ,0.011   ,1.33    ,44      ,58    
