Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0100,3.5   ,327   ,24.8  ,N/A  ,0.003   ,0.020   ,0.001   ,0.81    ,41      ,47    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0200,2.8   ,341   ,24.4  ,N/A  ,0.002   ,0.020   ,0.002   ,0.61    ,49      ,46    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0300,2.6   ,10    ,24.0  ,N/A  ,0.002   ,0.018   ,0.003   ,0.55    ,46      ,45    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0400,2.8   ,38    ,23.4  ,N/A  ,0.002   ,0.019   ,0.002   ,0.59    ,45      ,44    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0500,1.8   ,0     ,22.3  ,N/A  ,0.002   ,0.019   ,0.001   ,0.49    ,36      ,43    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0600,2.0   ,339   ,22.3  ,N/A  ,0.002   ,0.017   ,0.004   ,0.41    ,40      ,43    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0700,2.0   ,23    ,21.8  ,N/A  ,0.003   ,0.019   ,0.000   ,0.57    ,45      ,42    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0800,1.7   ,38    ,21.6  ,N/A  ,CAL     ,0.020   ,0.000   ,0.90    ,50      ,42    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,0900,3.1   ,37    ,23.8  ,N/A  ,0.005   ,0.016   ,0.005   ,CAL     ,45      ,41    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1000,5.2   ,50    ,27.5  ,N/A  ,0.003   ,CAL     ,0.012   ,0.44    ,48      ,41    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1100,5.9   ,50    ,30.3  ,N/A  ,0.002   ,0.008   ,CAL     ,0.36    ,42      ,41    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1200,5.8   ,48    ,32.6  ,N/A  ,0.001   ,0.009   ,0.020   ,0.23    ,31      ,41    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1300,5.1   ,17    ,34.7  ,N/A  ,0.002   ,0.009   ,0.027   ,0.13    ,17      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1400,5.0   ,72    ,35.9  ,N/A  ,0.001   ,0.004   ,0.029   ,N/A     ,23      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1500,5.2   ,76    ,35.3  ,N/A  ,0.001   ,0.005   ,0.034   ,N/A     ,19      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1600,5.1   ,306   ,35.0  ,N/A  ,0.003   ,0.006   ,0.034   ,N/A     ,37      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1700,9.1   ,311   ,32.1  ,N/A  ,0.003   ,0.010   ,0.025   ,0.11    ,42      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1800,7.3   ,298   ,31.3  ,N/A  ,0.007   ,0.014   ,0.014   ,0.36    ,42      ,41    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,1900,4.2   ,333   ,30.6  ,N/A  ,0.005   ,0.015   ,0.008   ,0.48    ,47      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,2000,3.9   ,80    ,29.3  ,N/A  ,0.003   ,0.021   ,0.008   ,0.69    ,27      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,2100,4.8   ,65    ,28.3  ,N/A  ,0.003   ,0.021   ,0.005   ,0.87    ,61      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,2200,3.9   ,58    ,27.0  ,N/A  ,0.003   ,0.014   ,0.001   ,0.93    ,50      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,2300,3.2   ,64    ,26.2  ,N/A  ,0.005   ,0.012   ,0.001   ,0.82    ,32      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100101,2400,3.1   ,358   ,26.0  ,N/A  ,0.003   ,0.013   ,0.000   ,0.61    ,48      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100102,0100,2.8   ,341   ,25.9  ,N/A  ,0.004   ,0.012   ,0.001   ,0.48    ,36      ,40    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100102,0200,2.6   ,66    ,25.7  ,N/A  ,0.003   ,0.010   ,0.001   ,0.44    ,35      ,39    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100102,0300,2.4   ,27    ,25.4  ,N/A  ,0.003   ,0.008   ,0.001   ,0.30    ,36      ,39    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100102,0400,2.1   ,11    ,25.1  ,N/A  ,0.003   ,0.010   ,0.001   ,0.29    ,25      ,38    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100102,0500,2.1   ,53    ,24.3  ,N/A  ,0.002   ,0.008   ,0.001   ,0.23    ,36      ,38    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100102,0600,1.5   ,343   ,23.9  ,N/A  ,0.002   ,0.008   ,0.000   ,0.28    ,26      ,38    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100102,0700,2.9   ,44    ,24.8  ,N/A  ,CAL     ,0.009   ,0.000   ,0.44    ,35      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20100102,0800,3.6   ,57    ,24.6  ,N/A  ,0.005   ,0.008   ,0.000   ,CAL     ,43      ,37    
