Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0100,6.9   ,349   ,26.5  ,81   ,0.001   ,CAL     ,0.019   ,0.37    ,19      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0200,5.7   ,355   ,26.2  ,81   ,0.001   ,0.003   ,CAL     ,0.41    ,13      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0300,6.3   ,342   ,26.0  ,81   ,0.001   ,0.003   ,0.018   ,0.41    ,12      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0400,4.7   ,350   ,25.4  ,83   ,0.001   ,0.002   ,0.017   ,CAL     ,N/A     ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0500,5.7   ,349   ,25.6  ,82   ,0.000   ,0.001   ,0.021   ,0.33    ,14      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0600,7.4   ,354   ,25.6  ,83   ,0.001   ,0.001   ,0.023   ,0.32    ,24      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0700,8.7   ,352   ,25.2  ,84   ,0.001   ,0.001   ,0.022   ,0.22    ,18      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0800,8.5   ,346   ,24.8  ,82   ,0.001   ,0.000   ,0.024   ,0.28    ,N/A     ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,0900,8.0   ,349   ,25.7  ,77   ,0.001   ,0.001   ,0.026   ,0.27    ,24      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1000,10.8  ,360   ,27.5  ,71   ,0.000   ,0.002   ,0.029   ,0.39    ,31      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1100,10.6  ,358   ,28.9  ,68   ,0.000   ,0.003   ,0.032   ,0.40    ,29      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1200,11.4  ,357   ,30.6  ,65   ,0.001   ,0.003   ,0.036   ,0.44    ,31      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1300,10.0  ,356   ,32.5  ,60   ,0.001   ,0.002   ,0.039   ,0.47    ,27      ,39    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1400,7.6   ,351   ,33.6  ,57   ,0.001   ,0.003   ,0.042   ,0.48    ,17      ,42    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1500,6.5   ,353   ,33.7  ,57   ,0.001   ,0.002   ,0.041   ,0.40    ,25      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1600,4.5   ,30    ,33.5  ,57   ,0.001   ,0.002   ,0.041   ,0.38    ,17      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1700,3.5   ,46    ,33.1  ,57   ,0.001   ,0.003   ,0.040   ,0.38    ,11      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1800,4.0   ,351   ,33.4  ,59   ,0.001   ,0.004   ,0.040   ,0.56    ,26      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,1900,2.6   ,349   ,30.2  ,68   ,0.001   ,0.007   ,0.028   ,0.63    ,23      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,2000,2.5   ,340   ,28.5  ,76   ,0.001   ,0.012   ,0.016   ,0.79    ,20      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,2100,5.1   ,349   ,28.2  ,74   ,0.001   ,0.007   ,0.016   ,0.66    ,18      ,22    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,2200,5.6   ,355   ,27.3  ,78   ,0.001   ,0.008   ,0.014   ,0.64    ,34      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,2300,7.6   ,351   ,26.8  ,79   ,CAL     ,0.005   ,0.018   ,0.61    ,38      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080101,2400,6.3   ,350   ,26.5  ,78   ,0.001   ,CAL     ,0.020   ,0.54    ,27      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0100,6.3   ,344   ,26.3  ,77   ,0.001   ,0.002   ,CAL     ,0.48    ,17      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0200,7.2   ,346   ,26.1  ,75   ,0.001   ,0.000   ,0.022   ,0.40    ,12      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0300,6.7   ,343   ,25.5  ,76   ,0.000   ,0.000   ,0.022   ,CAL     ,9       ,22    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0400,5.1   ,340   ,25.1  ,77   ,0.000   ,0.000   ,0.021   ,0.35    ,6       ,22    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0500,2.4   ,348   ,24.6  ,81   ,0.000   ,0.000   ,0.018   ,0.34    ,6       ,21    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0600,2.0   ,341   ,24.2  ,83   ,0.000   ,0.002   ,0.015   ,0.25    ,N/A     ,21    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0700,7.0   ,358   ,24.6  ,81   ,0.000   ,0.002   ,0.018   ,0.19    ,10      ,21    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0800,5.6   ,2     ,24.5  ,82   ,0.001   ,0.007   ,0.012   ,0.43    ,18      ,21    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,0900,2.4   ,12    ,25.2  ,81   ,0.002   ,0.013   ,0.006   ,0.72    ,44      ,22    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1000,7.2   ,3     ,27.0  ,76   ,0.001   ,0.009   ,0.013   ,0.47    ,82      ,24    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1100,6.1   ,10    ,28.4  ,72   ,0.002   ,0.011   ,0.015   ,0.50    ,78      ,26    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1200,5.9   ,9     ,30.9  ,67   ,0.002   ,0.008   ,0.025   ,0.46    ,68      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1300,4.8   ,1     ,32.3  ,65   ,0.002   ,0.010   ,0.040   ,0.57    ,53      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1400,4.3   ,311   ,32.3  ,65   ,0.002   ,0.006   ,0.051   ,0.43    ,28      ,51    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1500,4.5   ,247   ,33.0  ,63   ,0.002   ,0.007   ,0.048   ,0.39    ,29      ,48    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1600,5.8   ,226   ,31.8  ,66   ,0.002   ,0.004   ,0.043   ,0.37    ,25      ,43    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1700,3.3   ,293   ,30.7  ,70   ,0.001   ,0.005   ,0.044   ,0.34    ,26      ,44    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1800,2.4   ,353   ,30.4  ,73   ,0.001   ,0.005   ,0.040   ,0.43    ,39      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,1900,2.2   ,45    ,30.0  ,74   ,0.001   ,0.007   ,0.044   ,0.49    ,36      ,44    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,2000,3.8   ,327   ,28.0  ,80   ,0.001   ,0.011   ,0.028   ,0.49    ,32      ,32    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,2100,2.7   ,320   ,27.0  ,81   ,0.001   ,0.016   ,0.018   ,0.62    ,43      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,2200,5.1   ,345   ,26.9  ,82   ,CAL     ,0.014   ,0.015   ,0.69    ,42      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,2300,3.0   ,345   ,26.8  ,82   ,0.002   ,CAL     ,0.014   ,0.67    ,25      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080102,2400,5.1   ,359   ,26.1  ,88   ,0.001   ,0.009   ,CAL     ,0.66    ,41      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0100,7.0   ,360   ,25.9  ,89   ,0.001   ,0.007   ,0.017   ,0.52    ,30      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0200,5.3   ,350   ,25.8  ,87   ,0.001   ,0.003   ,0.021   ,CAL     ,35      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0300,5.6   ,339   ,25.6  ,81   ,0.000   ,0.001   ,0.026   ,0.34    ,16      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0400,5.5   ,350   ,24.9  ,83   ,0.000   ,0.001   ,0.025   ,0.40    ,20      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0500,7.7   ,336   ,25.0  ,82   ,0.000   ,0.000   ,0.027   ,0.35    ,12      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0600,6.5   ,339   ,24.8  ,82   ,0.000   ,0.000   ,0.026   ,0.30    ,N/A     ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0700,4.6   ,346   ,24.8  ,82   ,0.000   ,0.003   ,0.021   ,0.42    ,N/A     ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0800,4.9   ,347   ,24.7  ,82   ,0.001   ,0.011   ,0.014   ,0.59    ,27      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,0900,4.2   ,355   ,25.6  ,81   ,0.001   ,0.013   ,0.011   ,0.74    ,42      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1000,6.7   ,355   ,27.4  ,76   ,0.002   ,0.010   ,0.019   ,0.86    ,84      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1100,6.9   ,1     ,30.4  ,68   ,0.001   ,0.005   ,0.029   ,0.63    ,59      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1200,8.0   ,12    ,31.3  ,66   ,0.001   ,0.007   ,0.038   ,0.47    ,48      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1300,7.2   ,346   ,33.1  ,63   ,0.001   ,0.007   ,0.046   ,0.48    ,41      ,46    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1400,8.0   ,8     ,34.7  ,58   ,0.001   ,0.011   ,0.054   ,0.40    ,37      ,54    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1500,7.1   ,360   ,35.0  ,57   ,0.002   ,0.010   ,0.056   ,0.38    ,53      ,56    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1600,5.8   ,334   ,34.1  ,59   ,0.001   ,0.006   ,0.051   ,0.38    ,32      ,51    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1700,4.9   ,258   ,33.1  ,63   ,0.001   ,0.007   ,0.044   ,0.45    ,31      ,44    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1800,4.1   ,349   ,31.0  ,68   ,0.001   ,0.006   ,0.035   ,0.47    ,33      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,1900,2.7   ,350   ,30.1  ,72   ,0.001   ,0.007   ,0.025   ,0.58    ,34      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,2000,4.6   ,336   ,28.4  ,77   ,0.001   ,0.010   ,0.018   ,0.48    ,37      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,2100,5.4   ,343   ,28.0  ,79   ,CAL     ,0.012   ,0.014   ,0.63    ,34      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,2200,6.9   ,348   ,27.7  ,77   ,0.001   ,CAL     ,0.015   ,0.52    ,50      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,2300,7.8   ,349   ,27.3  ,77   ,0.001   ,0.006   ,CAL     ,0.42    ,42      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080103,2400,8.0   ,352   ,26.8  ,77   ,0.001   ,0.003   ,0.021   ,0.38    ,18      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0100,7.3   ,353   ,26.6  ,77   ,0.001   ,0.003   ,0.022   ,CAL     ,31      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0200,6.1   ,348   ,26.3  ,76   ,0.000   ,0.001   ,0.024   ,0.34    ,17      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0300,7.0   ,354   ,26.0  ,77   ,0.000   ,0.000   ,0.025   ,0.27    ,26      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0400,7.1   ,359   ,25.6  ,79   ,0.001   ,0.001   ,0.026   ,0.27    ,17      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0500,5.8   ,347   ,25.1  ,80   ,0.000   ,0.000   ,0.026   ,0.24    ,25      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0600,6.0   ,339   ,24.7  ,81   ,0.000   ,0.001   ,0.025   ,0.22    ,22      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0700,6.8   ,336   ,24.8  ,80   ,0.001   ,0.001   ,0.024   ,0.25    ,30      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0800,6.5   ,341   ,25.2  ,78   ,0.001   ,0.006   ,0.020   ,0.39    ,27      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,0900,6.2   ,336   ,25.7  ,77   ,0.001   ,0.008   ,0.019   ,0.44    ,50      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1000,7.3   ,360   ,27.8  ,73   ,0.001   ,0.007   ,0.022   ,0.46    ,83      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1100,10.3  ,3     ,29.9  ,68   ,0.001   ,0.005   ,0.031   ,0.37    ,47      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1200,9.3   ,7     ,31.1  ,66   ,0.001   ,0.005   ,0.039   ,0.39    ,41      ,39    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1300,8.0   ,33    ,32.8  ,61   ,0.001   ,0.008   ,0.044   ,0.43    ,41      ,44    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1400,6.4   ,76    ,34.6  ,54   ,0.001   ,0.008   ,0.045   ,0.30    ,30      ,45    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1500,5.0   ,76    ,33.6  ,57   ,0.001   ,0.008   ,0.051   ,0.35    ,33      ,51    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1600,5.0   ,345   ,34.2  ,57   ,0.001   ,0.006   ,0.053   ,0.39    ,37      ,53    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1700,5.4   ,249   ,32.3  ,65   ,0.001   ,0.005   ,0.052   ,0.48    ,34      ,52    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1800,4.6   ,106   ,31.2  ,67   ,0.001   ,0.007   ,0.045   ,0.62    ,38      ,45    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,1900,3.7   ,344   ,29.6  ,73   ,0.002   ,0.018   ,0.020   ,0.96    ,46      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,2000,3.8   ,319   ,28.1  ,79   ,CAL     ,0.013   ,0.014   ,0.75    ,31      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,2100,3.0   ,317   ,27.4  ,80   ,0.001   ,CAL     ,0.011   ,0.84    ,36      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,2200,4.7   ,336   ,26.8  ,81   ,0.001   ,0.012   ,CAL     ,0.73    ,23      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,2300,6.4   ,350   ,27.2  ,76   ,0.001   ,0.006   ,0.012   ,0.50    ,18      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080104,2400,6.1   ,339   ,26.7  ,78   ,0.001   ,0.005   ,0.012   ,CAL     ,17      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080105,0100,5.7   ,344   ,26.6  ,77   ,0.001   ,0.003   ,0.016   ,0.33    ,22      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080105,0200,5.4   ,342   ,26.2  ,78   ,0.001   ,0.002   ,0.017   ,0.31    ,19      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20080105,0300,4.2   ,348   ,25.5  ,81   ,0.001   ,0.001   ,0.017   ,0.28    ,17      ,33    
