Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0100,14.0  ,355   ,26.9  ,77   ,0.002   ,0.001   ,0.030   ,0.21    ,29      ,30    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0200,16.2  ,353   ,26.4  ,80   ,0.002   ,0.000   ,0.032   ,0.19    ,32      ,32    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0300,13.4  ,351   ,26.0  ,82   ,0.002   ,0.000   ,0.032   ,0.19    ,18      ,32    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0400,12.8  ,353   ,25.8  ,84   ,0.002   ,N/A     ,0.034   ,0.17    ,22      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0500,8.8   ,349   ,25.4  ,85   ,CAL     ,N/A     ,0.034   ,0.17    ,25      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0600,6.9   ,348   ,24.8  ,87   ,0.002   ,N/A     ,0.032   ,CAL     ,23      ,32    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0700,7.7   ,349   ,24.7  ,86   ,0.002   ,CAL     ,0.032   ,0.19    ,16      ,32    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0800,8.4   ,355   ,24.8  ,87   ,0.002   ,0.000   ,CAL     ,0.22    ,17      ,29    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,0900,9.0   ,354   ,25.9  ,84   ,0.002   ,0.000   ,0.031   ,0.23    ,30      ,31    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1000,12.8  ,0     ,27.9  ,78   ,0.002   ,0.000   ,0.033   ,0.27    ,26      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1100,12.8  ,359   ,29.8  ,72   ,0.002   ,0.001   ,0.036   ,0.26    ,18      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1200,11.7  ,355   ,31.4  ,68   ,0.002   ,0.000   ,0.037   ,0.24    ,20      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1300,12.0  ,359   ,32.9  ,62   ,0.002   ,0.000   ,0.038   ,0.21    ,22      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1400,11.5  ,356   ,34.1  ,60   ,0.001   ,0.000   ,0.040   ,0.13    ,16      ,40    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1500,8.3   ,357   ,33.0  ,61   ,0.002   ,0.000   ,0.037   ,0.14    ,24      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1600,7.1   ,354   ,34.2  ,58   ,0.002   ,0.000   ,0.038   ,0.14    ,26      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1700,6.0   ,3     ,32.7  ,60   ,0.002   ,0.000   ,0.034   ,0.16    ,26      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1800,3.3   ,333   ,31.6  ,61   ,0.003   ,0.001   ,0.029   ,0.24    ,29      ,29    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,1900,5.1   ,340   ,29.2  ,70   ,0.002   ,0.002   ,0.029   ,0.20    ,28      ,29    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,2000,1.8   ,340   ,27.7  ,74   ,0.002   ,0.007   ,0.023   ,0.31    ,40      ,25    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,2100,3.1   ,335   ,26.8  ,77   ,0.002   ,0.009   ,0.020   ,0.41    ,38      ,25    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,2200,1.3   ,335   ,25.7  ,83   ,0.002   ,0.013   ,0.011   ,0.55    ,34      ,26    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,2300,1.0   ,325   ,25.9  ,84   ,0.002   ,0.013   ,0.008   ,0.59    ,21      ,25    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070101,2400,1.4   ,317   ,26.1  ,83   ,0.002   ,0.009   ,0.012   ,0.46    ,29      ,25    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070102,0100,9.7   ,354   ,26.9  ,77   ,0.002   ,0.001   ,0.028   ,0.30    ,31      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070102,0200,10.6  ,358   ,26.5  ,75   ,0.002   ,0.000   ,0.032   ,0.26    ,26      ,32    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070102,0300,7.2   ,345   ,25.7  ,76   ,0.002   ,0.000   ,0.031   ,0.22    ,28      ,31    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070102,0400,10.3  ,351   ,25.7  ,78   ,CAL     ,N/A     ,0.035   ,0.18    ,28      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070102,0500,11.0  ,355   ,25.4  ,83   ,0.003   ,N/A     ,0.039   ,CAL     ,35      ,39    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070102,0600,8.8   ,0     ,24.9  ,83   ,0.002   ,CAL     ,0.038   ,0.26    ,36      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20070102,0700,6.4   ,1     ,24.6  ,84   ,0.002   ,0.000   ,CAL     ,0.27    ,24      ,27    
