,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,1400,5.3   ,60    ,35.4  ,45   ,0.000   ,0.005   ,0.035   ,0.17    ,23      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,1500,5.5   ,66    ,34.8  ,44   ,0.000   ,0.009   ,0.030   ,0.20    ,22      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,1600,6.1   ,63    ,35.3  ,42   ,0.000   ,0.009   ,0.027   ,0.20    ,18      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,1700,8.8   ,319   ,33.1  ,49   ,0.000   ,0.009   ,0.031   ,0.26    ,38      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,1800,13.1  ,297   ,31.5  ,52   ,0.000   ,0.011   ,0.031   ,0.33    ,38      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,1900,10.6  ,299   ,30.3  ,58   ,0.000   ,0.015   ,0.024   ,0.49    ,41      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,2000,5.7   ,312   ,29.1  ,64   ,0.004   ,0.020   ,0.011   ,0.89    ,72      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,2100,2.2   ,348   ,27.3  ,64   ,0.002   ,0.021   ,0.002   ,1.04    ,83      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,2200,1.9   ,69    ,26.6  ,65   ,0.002   ,0.027   ,0.003   ,1.47    ,105     ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,2300,2.3   ,335   ,26.2  ,66   ,0.002   ,0.025   ,0.002   ,1.36    ,77      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110104,2400,2.3   ,346   ,25.4  ,69   ,0.001   ,0.019   ,0.002   ,0.97    ,65      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0100,3.6   ,48    ,25.1  ,71   ,0.000   ,0.011   ,0.004   ,0.41    ,46      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0200,4.1   ,51    ,24.7  ,72   ,0.001   ,0.009   ,0.007   ,0.25    ,36      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0300,2.7   ,54    ,24.3  ,73   ,0.002   ,0.007   ,0.012   ,0.21    ,32      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0400,1.9   ,57    ,23.7  ,75   ,0.002   ,0.007   ,0.010   ,0.21    ,40      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0500,2.2   ,65    ,23.8  ,75   ,0.000   ,0.009   ,0.008   ,0.25    ,40      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0600,2.1   ,76    ,23.6  ,76   ,0.001   ,0.014   ,0.004   ,0.29    ,31      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0700,2.4   ,74    ,23.4  ,77   ,CAL     ,0.017   ,0.002   ,0.79    ,57      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0800,1.9   ,16    ,23.3  ,77   ,0.003   ,0.018   ,0.002   ,CAL     ,58      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,0900,3.0   ,92    ,24.9  ,75   ,0.004   ,CAL     ,0.003   ,1.46    ,66      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1000,2.7   ,42    ,27.4  ,71   ,0.002   ,0.018   ,CAL     ,0.94    ,78      ,48    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1100,4.0   ,44    ,30.8  ,61   ,0.001   ,0.010   ,0.018   ,0.27    ,48      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1200,4.2   ,46    ,33.5  ,53   ,0.000   ,0.007   ,0.026   ,0.12    ,35      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1300,4.8   ,8     ,33.7  ,53   ,0.000   ,0.010   ,0.026   ,0.22    ,39      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1400,5.0   ,4     ,32.6  ,55   ,0.000   ,0.013   ,0.022   ,0.32    ,24      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1500,5.4   ,22    ,31.3  ,59   ,0.000   ,0.014   ,0.018   ,0.29    ,9       ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1600,5.4   ,43    ,29.3  ,63   ,0.000   ,0.013   ,0.009   ,0.24    ,44      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1700,4.5   ,50    ,28.2  ,65   ,0.000   ,0.013   ,0.008   ,0.35    ,28      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1800,3.8   ,60    ,28.1  ,66   ,0.001   ,0.019   ,0.007   ,0.67    ,40      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,1900,5.2   ,43    ,27.4  ,70   ,0.001   ,0.016   ,0.005   ,0.74    ,56      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,2000,4.4   ,45    ,26.2  ,73   ,0.001   ,0.014   ,0.002   ,0.78    ,48      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,2100,3.4   ,41    ,25.4  ,75   ,0.002   ,0.013   ,0.002   ,0.71    ,47      ,48    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,2200,2.6   ,36    ,25.0  ,77   ,0.001   ,0.013   ,0.002   ,0.63    ,28      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,2300,3.1   ,334   ,25.0  ,77   ,0.001   ,0.012   ,0.002   ,0.87    ,41      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110105,2400,2.8   ,340   ,24.9  ,77   ,0.000   ,0.010   ,0.002   ,0.50    ,34      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0100,2.2   ,32    ,24.0  ,80   ,0.000   ,0.009   ,0.002   ,0.40    ,32      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0200,2.0   ,79    ,23.9  ,81   ,0.000   ,0.006   ,0.003   ,0.25    ,27      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0300,1.5   ,10    ,23.9  ,81   ,0.000   ,0.008   ,0.001   ,0.30    ,29      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0400,2.2   ,4     ,23.9  ,80   ,0.000   ,0.007   ,0.002   ,0.23    ,27      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0500,2.1   ,37    ,24.1  ,80   ,0.000   ,0.006   ,0.002   ,0.17    ,22      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0600,2.9   ,97    ,23.9  ,82   ,CAL     ,0.004   ,0.002   ,0.14    ,21      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0700,2.9   ,75    ,23.7  ,82   ,0.002   ,0.006   ,0.001   ,CAL     ,42      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0800,3.5   ,86    ,23.9  ,81   ,0.002   ,CAL     ,0.002   ,1.50    ,45      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,0900,2.1   ,5     ,23.9  ,81   ,0.002   ,0.009   ,CAL     ,1.46    ,56      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1000,2.5   ,85    ,25.2  ,79   ,0.001   ,0.012   ,0.003   ,0.81    ,65      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1100,3.0   ,92    ,26.9  ,73   ,0.001   ,0.018   ,0.004   ,0.77    ,62      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1200,4.1   ,50    ,26.8  ,74   ,0.001   ,0.016   ,0.006   ,0.58    ,59      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1300,5.1   ,45    ,25.3  ,79   ,0.001   ,0.013   ,0.004   ,0.47    ,35      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1400,4.2   ,34    ,25.2  ,80   ,0.001   ,0.012   ,0.004   ,0.64    ,47      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1500,4.5   ,26    ,25.1  ,79   ,0.000   ,0.009   ,0.004   ,0.36    ,23      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1600,5.1   ,48    ,25.2  ,77   ,0.000   ,0.009   ,0.006   ,0.29    ,41      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1700,3.4   ,52    ,26.3  ,76   ,0.000   ,0.010   ,0.005   ,0.32    ,32      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1800,3.1   ,352   ,26.1  ,75   ,0.000   ,0.013   ,0.004   ,0.47    ,23      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,1900,2.4   ,336   ,25.4  ,76   ,0.000   ,0.013   ,0.002   ,0.76    ,44      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,2000,2.0   ,343   ,24.6  ,78   ,0.001   ,0.016   ,0.001   ,0.93    ,43      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,2100,2.7   ,8     ,24.4  ,79   ,0.001   ,0.014   ,0.001   ,0.98    ,45      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,2200,3.8   ,325   ,24.3  ,77   ,0.001   ,0.013   ,0.001   ,0.94    ,37      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,2300,4.1   ,330   ,24.2  ,76   ,0.001   ,0.010   ,0.002   ,0.59    ,34      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110106,2400,3.1   ,13    ,23.7  ,77   ,0.000   ,0.007   ,0.003   ,0.37    ,13      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110107,0100,2.8   ,25    ,23.0  ,79   ,0.000   ,0.008   ,0.002   ,0.35    ,28      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110107,0200,2.3   ,352   ,22.8  ,80   ,0.000   ,0.006   ,0.003   ,0.21    ,24      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20110107,0300,3.4   ,56    ,22.9  ,81   ,0.000   ,0.006   ,0.004   ,0.19    ,28      ,37    
