,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960101,1800,13.2  ,N/A   ,29.8  ,N/A  ,0.017   ,0.006   ,0.038   ,0.10    ,N/A     ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960101,1900,8.2   ,N/A   ,28.8  ,N/A  ,0.017   ,0.012   ,0.040   ,0.17    ,N/A     ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960101,2000,6.5   ,N/A   ,28.4  ,N/A  ,0.033   ,0.016   ,0.027   ,0.29    ,N/A     ,27    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960101,2100,9.9   ,N/A   ,27.6  ,N/A  ,0.015   ,0.016   ,0.030   ,0.32    ,N/A     ,30    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960101,2200,6.9   ,N/A   ,26.3  ,N/A  ,0.038   ,0.040   ,0.003   ,0.88    ,N/A     ,14    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960101,2300,6.4   ,N/A   ,26.0  ,N/A  ,0.008   ,0.027   ,0.013   ,0.74    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960101,2400,6.8   ,N/A   ,25.0  ,N/A  ,0.007   ,0.021   ,0.011   ,CAL     ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0100,6.6   ,N/A   ,24.1  ,N/A  ,CAL     ,0.014   ,0.017   ,0.41    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0200,6.9   ,N/A   ,23.7  ,N/A  ,0.003   ,CAL     ,0.024   ,0.28    ,N/A     ,24    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0300,7.4   ,N/A   ,23.4  ,N/A  ,0.003   ,0.003   ,CAL     ,0.21    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0400,6.7   ,N/A   ,22.9  ,N/A  ,0.001   ,0.003   ,0.025   ,0.18    ,N/A     ,25    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0500,6.6   ,N/A   ,22.7  ,N/A  ,0.000   ,0.002   ,0.027   ,0.10    ,N/A     ,27    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0600,5.7   ,N/A   ,22.5  ,N/A  ,0.005   ,0.004   ,0.025   ,0.08    ,N/A     ,25    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0700,4.8   ,N/A   ,22.2  ,N/A  ,0.007   ,0.012   ,0.018   ,0.15    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0800,4.9   ,N/A   ,22.0  ,N/A  ,0.010   ,0.023   ,0.007   ,0.53    ,N/A     ,20    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,0900,7.7   ,N/A   ,22.8  ,N/A  ,0.014   ,0.023   ,0.013   ,0.61    ,N/A     ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1000,11.4  ,N/A   ,23.9  ,N/A  ,0.004   ,0.013   ,0.026   ,0.26    ,N/A     ,26    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1100,12.6  ,N/A   ,25.7  ,N/A  ,0.003   ,0.012   ,0.032   ,0.25    ,N/A     ,32    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1200,12.2  ,N/A   ,27.8  ,N/A  ,0.004   ,0.014   ,0.034   ,0.30    ,N/A     ,34    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1300,15.0  ,N/A   ,29.3  ,N/A  ,0.003   ,0.009   ,0.037   ,0.28    ,N/A     ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1400,12.1  ,N/A   ,30.1  ,N/A  ,0.001   ,0.007   ,0.039   ,0.21    ,N/A     ,39    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1500,12.4  ,N/A   ,30.2  ,N/A  ,0.013   ,0.007   ,0.045   ,0.20    ,N/A     ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1600,14.3  ,N/A   ,29.5  ,N/A  ,0.014   ,0.005   ,0.047   ,0.17    ,N/A     ,47    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1700,17.0  ,N/A   ,29.7  ,N/A  ,0.003   ,0.003   ,0.044   ,0.11    ,N/A     ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1800,18.1  ,N/A   ,29.5  ,N/A  ,0.004   ,0.004   ,0.041   ,0.16    ,N/A     ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,1900,17.0  ,N/A   ,29.0  ,N/A  ,0.022   ,0.008   ,0.036   ,0.20    ,N/A     ,36    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,2000,12.3  ,N/A   ,28.5  ,N/A  ,0.014   ,0.012   ,0.024   ,0.35    ,N/A     ,24    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,2100,9.2   ,N/A   ,28.0  ,N/A  ,0.007   ,0.020   ,0.014   ,0.67    ,N/A     ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,2200,13.3  ,N/A   ,26.5  ,N/A  ,0.004   ,0.022   ,0.010   ,0.60    ,N/A     ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,2300,11.9  ,N/A   ,25.3  ,N/A  ,0.005   ,0.022   ,0.012   ,CAL     ,N/A     ,20    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960102,2400,8.6   ,N/A   ,24.4  ,N/A  ,CAL     ,0.018   ,0.014   ,0.52    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0100,6.9   ,N/A   ,23.7  ,N/A  ,0.007   ,CAL     ,0.021   ,0.34    ,N/A     ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0200,6.8   ,N/A   ,23.1  ,N/A  ,0.003   ,0.008   ,CAL     ,0.27    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0300,7.5   ,N/A   ,22.9  ,N/A  ,0.005   ,0.004   ,0.024   ,0.20    ,N/A     ,24    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0400,7.6   ,N/A   ,22.5  ,N/A  ,0.003   ,0.005   ,0.022   ,0.18    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0500,7.2   ,N/A   ,21.8  ,N/A  ,0.003   ,0.002   ,0.022   ,0.11    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0600,7.0   ,N/A   ,21.7  ,N/A  ,0.003   ,0.003   ,0.022   ,0.07    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0700,7.2   ,N/A   ,21.5  ,N/A  ,0.009   ,0.008   ,0.017   ,0.14    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0800,7.5   ,N/A   ,21.6  ,N/A  ,N/A     ,CAL     ,0.008   ,0.48    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,0900,11.2  ,N/A   ,22.0  ,N/A  ,N/A     ,CAL     ,N/A     ,0.55    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1000,11.6  ,N/A   ,24.0  ,N/A  ,0.001   ,CAL     ,0.019   ,0.44    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1100,15.4  ,N/A   ,26.3  ,N/A  ,0.000   ,CAL     ,0.030   ,0.40    ,N/A     ,30    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1200,15.9  ,N/A   ,28.2  ,N/A  ,0.000   ,CAL     ,0.034   ,0.31    ,N/A     ,34    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1300,15.7  ,N/A   ,29.2  ,N/A  ,0.000   ,CAL     ,CAL     ,0.27    ,N/A     ,16    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1400,13.6  ,N/A   ,30.0  ,N/A  ,0.000   ,0.008   ,CAL     ,N/A     ,N/A     ,16    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1500,15.1  ,N/A   ,30.0  ,N/A  ,0.004   ,0.007   ,CAL     ,0.01    ,N/A     ,16    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1600,17.3  ,N/A   ,29.8  ,N/A  ,0.027   ,0.006   ,CAL     ,0.29    ,N/A     ,16    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1700,14.9  ,N/A   ,29.7  ,N/A  ,0.015   ,0.007   ,CAL     ,0.33    ,N/A     ,16    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1800,14.8  ,N/A   ,29.5  ,N/A  ,0.036   ,0.010   ,CAL     ,0.33    ,N/A     ,16    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,1900,12.8  ,N/A   ,28.9  ,N/A  ,0.012   ,0.011   ,CAL     ,0.42    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,2000,11.7  ,N/A   ,28.1  ,N/A  ,0.015   ,0.020   ,CAL     ,0.50    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,2100,9.3   ,N/A   ,27.8  ,N/A  ,0.010   ,0.022   ,CAL     ,0.55    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,2200,8.7   ,N/A   ,27.0  ,N/A  ,0.002   ,0.028   ,CAL     ,CAL     ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,2300,7.8   ,N/A   ,25.5  ,N/A  ,CAL     ,0.022   ,CAL     ,0.83    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960103,2400,8.5   ,N/A   ,24.6  ,N/A  ,0.006   ,CAL     ,CAL     ,0.72    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0100,8.7   ,N/A   ,23.7  ,N/A  ,0.002   ,0.012   ,CAL     ,0.56    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0200,7.2   ,N/A   ,23.0  ,N/A  ,0.005   ,0.007   ,CAL     ,0.37    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0300,8.3   ,N/A   ,22.7  ,N/A  ,0.000   ,0.004   ,CAL     ,0.28    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0400,7.5   ,N/A   ,22.5  ,N/A  ,0.005   ,0.007   ,CAL     ,0.26    ,N/A     ,18    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0500,5.5   ,N/A   ,22.2  ,N/A  ,0.003   ,0.005   ,CAL     ,0.25    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0600,5.1   ,N/A   ,22.0  ,N/A  ,0.001   ,0.005   ,CAL     ,0.24    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0700,7.4   ,N/A   ,21.9  ,N/A  ,0.004   ,0.008   ,CAL     ,0.33    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0800,6.2   ,N/A   ,21.7  ,N/A  ,CAL     ,0.021   ,CAL     ,0.64    ,N/A     ,19    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,0900,7.8   ,N/A   ,22.2  ,N/A  ,CAL     ,0.023   ,0.019   ,0.88    ,N/A     ,20    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1000,12.2  ,N/A   ,23.8  ,N/A  ,CAL     ,0.015   ,0.027   ,0.62    ,N/A     ,27    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1100,13.3  ,N/A   ,25.4  ,N/A  ,CAL     ,0.009   ,0.037   ,CAL     ,N/A     ,37    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1200,15.4  ,N/A   ,27.5  ,N/A  ,0.003   ,0.009   ,0.040   ,CAL     ,N/A     ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1300,15.2  ,N/A   ,29.0  ,N/A  ,0.002   ,0.010   ,0.042   ,CAL     ,N/A     ,42    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1400,15.5  ,N/A   ,29.9  ,N/A  ,0.002   ,0.009   ,0.041   ,CAL     ,N/A     ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1500,11.7  ,N/A   ,29.9  ,N/A  ,0.000   ,0.005   ,0.045   ,0.26    ,N/A     ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1600,11.2  ,N/A   ,29.8  ,N/A  ,0.024   ,0.006   ,0.052   ,0.32    ,N/A     ,52    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1700,16.0  ,N/A   ,29.3  ,N/A  ,0.030   ,0.006   ,0.049   ,0.17    ,N/A     ,49    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1800,14.3  ,N/A   ,28.8  ,N/A  ,0.017   ,0.008   ,0.040   ,0.22    ,N/A     ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,1900,11.0  ,N/A   ,28.1  ,N/A  ,0.013   ,0.013   ,0.031   ,0.45    ,N/A     ,31    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,2000,5.7   ,N/A   ,27.7  ,N/A  ,0.010   ,0.028   ,0.018   ,0.84    ,N/A     ,20    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,2100,5.1   ,N/A   ,27.7  ,N/A  ,0.008   ,0.027   ,0.014   ,CAL     ,N/A     ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,2200,3.9   ,N/A   ,27.0  ,N/A  ,CAL     ,0.035   ,0.010   ,1.66    ,N/A     ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,2300,7.5   ,N/A   ,26.0  ,N/A  ,0.009   ,CAL     ,0.009   ,1.27    ,N/A     ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960104,2400,8.6   ,N/A   ,24.7  ,N/A  ,0.010   ,0.024   ,CAL     ,0.75    ,N/A     ,21    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0100,8.5   ,N/A   ,23.9  ,N/A  ,0.001   ,0.012   ,0.020   ,0.29    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0200,5.3   ,N/A   ,23.1  ,N/A  ,0.001   ,0.008   ,0.022   ,0.14    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0300,6.5   ,N/A   ,23.0  ,N/A  ,0.004   ,0.007   ,0.024   ,0.10    ,N/A     ,24    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0400,5.8   ,N/A   ,22.7  ,N/A  ,0.010   ,0.006   ,0.026   ,0.03    ,N/A     ,26    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0500,6.1   ,N/A   ,22.2  ,N/A  ,0.003   ,0.003   ,0.028   ,N/A     ,N/A     ,28    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0600,5.7   ,N/A   ,22.0  ,N/A  ,0.004   ,0.005   ,0.026   ,0.00    ,N/A     ,26    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0700,4.8   ,N/A   ,22.0  ,N/A  ,0.013   ,0.013   ,0.020   ,0.11    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0800,5.2   ,N/A   ,21.8  ,N/A  ,0.014   ,0.022   ,0.013   ,0.51    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,0900,7.1   ,N/A   ,22.3  ,N/A  ,0.014   ,0.021   ,0.015   ,0.60    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1000,10.0  ,N/A   ,23.3  ,N/A  ,0.006   ,0.016   ,0.022   ,0.42    ,N/A     ,22    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1100,9.5   ,N/A   ,25.3  ,N/A  ,0.003   ,0.014   ,0.032   ,0.44    ,N/A     ,32    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1200,9.5   ,N/A   ,27.4  ,N/A  ,0.002   ,0.012   ,0.044   ,0.39    ,N/A     ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1300,10.0  ,N/A   ,29.5  ,N/A  ,0.002   ,0.007   ,0.048   ,0.25    ,N/A     ,48    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1400,11.7  ,N/A   ,30.9  ,N/A  ,0.001   ,0.006   ,0.048   ,0.19    ,N/A     ,48    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1500,13.0  ,N/A   ,30.7  ,N/A  ,0.009   ,0.005   ,0.055   ,0.17    ,N/A     ,55    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1600,15.4  ,N/A   ,30.1  ,N/A  ,0.036   ,0.007   ,0.054   ,0.17    ,N/A     ,54    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1700,18.0  ,N/A   ,29.7  ,N/A  ,0.095   ,0.012   ,0.045   ,0.17    ,N/A     ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1800,16.9  ,N/A   ,29.4  ,N/A  ,0.056   ,0.011   ,0.043   ,0.22    ,N/A     ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,1900,13.2  ,N/A   ,29.2  ,N/A  ,0.019   ,0.011   ,0.042   ,0.27    ,N/A     ,42    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,2000,10.2  ,N/A   ,28.2  ,N/A  ,0.016   ,0.014   ,0.038   ,CAL     ,N/A     ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,2100,5.7   ,N/A   ,28.2  ,N/A  ,CAL     ,0.024   ,0.017   ,0.55    ,N/A     ,34    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,2200,8.5   ,N/A   ,27.2  ,N/A  ,0.043   ,CAL     ,0.010   ,0.83    ,N/A     ,35    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,2300,6.1   ,N/A   ,26.7  ,N/A  ,0.045   ,0.034   ,CAL     ,0.88    ,N/A     ,38    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960105,2400,4.1   ,N/A   ,25.9  ,N/A  ,0.022   ,0.036   ,0.007   ,1.04    ,N/A     ,42    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0100,3.6   ,N/A   ,25.7  ,N/A  ,0.024   ,0.031   ,0.011   ,0.75    ,N/A     ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0200,6.2   ,N/A   ,25.0  ,N/A  ,0.008   ,0.023   ,0.011   ,0.91    ,N/A     ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0300,8.6   ,N/A   ,24.5  ,N/A  ,0.002   ,0.006   ,0.025   ,0.30    ,N/A     ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0400,9.4   ,N/A   ,24.0  ,N/A  ,0.000   ,0.002   ,0.026   ,0.13    ,N/A     ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0500,8.3   ,N/A   ,23.5  ,N/A  ,0.000   ,0.002   ,0.024   ,0.09    ,N/A     ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0600,8.4   ,N/A   ,23.2  ,N/A  ,0.000   ,0.002   ,0.024   ,0.06    ,N/A     ,45    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0700,8.6   ,N/A   ,22.9  ,N/A  ,0.001   ,0.008   ,0.017   ,0.16    ,N/A     ,44    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0800,6.8   ,N/A   ,22.5  ,N/A  ,0.004   ,0.013   ,0.010   ,0.55    ,N/A     ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,0900,8.5   ,N/A   ,22.9  ,N/A  ,0.003   ,0.015   ,0.010   ,0.60    ,N/A     ,42    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,1000,9.9   ,N/A   ,24.1  ,N/A  ,0.002   ,0.012   ,0.017   ,0.35    ,N/A     ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,1100,9.3   ,N/A   ,25.7  ,N/A  ,0.002   ,0.011   ,0.024   ,0.31    ,N/A     ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,1200,9.3   ,N/A   ,27.1  ,N/A  ,0.002   ,0.009   ,0.033   ,0.32    ,N/A     ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,1300,9.1   ,N/A   ,28.2  ,N/A  ,0.002   ,0.009   ,0.036   ,0.31    ,N/A     ,40    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,1400,13.1  ,N/A   ,29.2  ,N/A  ,0.010   ,0.006   ,0.041   ,0.23    ,N/A     ,41    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,1500,12.4  ,N/A   ,28.3  ,N/A  ,0.011   ,0.008   ,0.043   ,0.23    ,N/A     ,43    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,1600,11.8  ,N/A   ,29.3  ,N/A  ,0.007   ,0.005   ,0.046   ,0.24    ,N/A     ,46    
,CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",19960106,1700,9.5   ,N/A   ,29.3  ,N/A  ,0.017   ,0.016   ,0.052   ,0.37    ,N/A     ,52    
