Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0100,1.4   ,354   ,25.1  ,N/A  ,0.009   ,N/A     ,N/A     ,1.08    ,57      ,39    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0200,2.1   ,43    ,24.7  ,N/A  ,0.010   ,N/A     ,N/A     ,0.56    ,46      ,38    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0300,1.4   ,26    ,24.3  ,N/A  ,0.008   ,N/A     ,N/A     ,0.28    ,33      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0400,2.5   ,38    ,23.8  ,N/A  ,0.003   ,N/A     ,N/A     ,N/A     ,39      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0500,2.1   ,33    ,23.6  ,N/A  ,0.003   ,N/A     ,N/A     ,N/A     ,23      ,36    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0600,1.4   ,30    ,23.3  ,N/A  ,0.003   ,N/A     ,N/A     ,N/A     ,33      ,36    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0700,1.2   ,31    ,23.3  ,N/A  ,0.005   ,N/A     ,N/A     ,N/A     ,37      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0800,1.3   ,311   ,23.2  ,N/A  ,0.003   ,N/A     ,N/A     ,0.09    ,46      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,0900,3.1   ,14    ,24.7  ,N/A  ,0.003   ,N/A     ,N/A     ,0.26    ,28      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1000,4.4   ,39    ,27.3  ,N/A  ,0.002   ,N/A     ,N/A     ,N/A     ,34      ,36    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1100,5.3   ,57    ,29.4  ,N/A  ,0.005   ,N/A     ,N/A     ,N/A     ,16      ,36    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1200,5.3   ,94    ,30.9  ,N/A  ,0.004   ,N/A     ,N/A     ,N/A     ,29      ,36    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1300,5.1   ,228   ,30.8  ,N/A  ,0.017   ,N/A     ,N/A     ,0.07    ,36      ,45    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1400,9.2   ,302   ,32.0  ,N/A  ,0.015   ,N/A     ,N/A     ,CAL     ,38      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1500,10.8  ,329   ,32.6  ,N/A  ,CAL     ,N/A     ,N/A     ,0.65    ,20      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1600,9.3   ,329   ,32.5  ,N/A  ,0.006   ,CAL     ,N/A     ,0.82    ,22      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1700,9.3   ,330   ,30.6  ,N/A  ,0.009   ,N/A     ,N/A     ,0.48    ,26      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1800,5.3   ,75    ,28.6  ,N/A  ,0.005   ,N/A     ,N/A     ,0.56    ,57      ,37    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,1900,4.3   ,61    ,28.3  ,N/A  ,0.009   ,N/A     ,N/A     ,0.85    ,53      ,38    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,2000,4.7   ,58    ,27.2  ,N/A  ,0.013   ,N/A     ,N/A     ,1.14    ,102     ,41    
CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20010101,2100,2.5   ,36    ,26.4  ,N/A  ,0.010   ,N/A     ,N/A     ,1.43    ,126     ,44    
