Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0100,7.8   ,344   ,27.1  ,70   ,0.002   ,0.006   ,0.027   ,0.37    ,37      ,40    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0200,7.8   ,334   ,26.4  ,72   ,0.002   ,0.009   ,0.022   ,0.50    ,39      ,40    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0300,7.9   ,343   ,26.0  ,72   ,0.002   ,0.003   ,0.029   ,0.30    ,38      ,39    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0400,6.3   ,340   ,25.2  ,75   ,0.002   ,0.004   ,0.028   ,0.31    ,33      ,38    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0500,3.3   ,353   ,24.3  ,77   ,0.003   ,0.006   ,0.025   ,0.47    ,52      ,39    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0600,4.2   ,352   ,23.9  ,79   ,0.002   ,0.010   ,0.017   ,0.52    ,44      ,39    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0700,4.4   ,4     ,23.7  ,80   ,0.002   ,0.012   ,0.016   ,0.50    ,43      ,39    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0800,4.9   ,16    ,23.3  ,82   ,0.003   ,0.008   ,0.017   ,0.48    ,41      ,39    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,0900,7.2   ,4     ,24.3  ,80   ,0.002   ,0.007   ,0.019   ,0.42    ,38      ,39    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,1000,8.2   ,6     ,27.0  ,73   ,0.002   ,0.004   ,0.026   ,0.36    ,43      ,40    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,1100,9.2   ,357   ,29.5  ,62   ,0.001   ,0.003   ,0.036   ,0.29    ,38      ,40    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,1200,10.3  ,351   ,30.6  ,55   ,0.001   ,0.002   ,0.040   ,0.26    ,37      ,40    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,1300,11.9  ,332   ,31.8  ,53   ,0.001   ,0.002   ,0.043   ,0.24    ,29      ,43    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,1400,15.0  ,299   ,30.8  ,60   ,0.002   ,0.004   ,0.042   ,0.12    ,35      ,42    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20070101,1500,14.7  ,292   ,30.3  ,62   ,0.009   ,0.009   ,0.034   ,0.14    ,47      ,40    
