,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990103,1900,12.5  ,108   ,27.2  ,N/A  ,0.008   ,0.010   ,0.014   ,0.83    ,49      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990103,2000,6.9   ,107   ,23.3  ,N/A  ,0.006   ,0.015   ,0.007   ,0.95    ,20      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990103,2100,2.2   ,85    ,23.1  ,N/A  ,0.007   ,0.017   ,0.002   ,1.58    ,23      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990103,2200,1.6   ,118   ,23.0  ,N/A  ,0.006   ,0.013   ,0.002   ,1.14    ,14      ,25    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990103,2300,3.5   ,359   ,23.2  ,N/A  ,0.008   ,0.016   ,0.002   ,2.00    ,21      ,23    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990103,2400,2.4   ,17    ,23.3  ,N/A  ,0.006   ,0.009   ,0.002   ,1.06    ,52      ,23    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0100,1.4   ,351   ,23.3  ,N/A  ,0.007   ,0.011   ,0.002   ,1.12    ,20      ,22    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0200,1.3   ,34    ,23.3  ,N/A  ,0.006   ,0.009   ,0.002   ,0.83    ,30      ,21    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0300,1.6   ,26    ,23.0  ,N/A  ,0.006   ,0.007   ,0.002   ,0.59    ,20      ,21    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0400,1.5   ,43    ,22.9  ,N/A  ,0.005   ,0.004   ,0.003   ,0.52    ,31      ,21    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0500,1.1   ,315   ,22.7  ,N/A  ,0.005   ,0.003   ,0.003   ,0.47    ,16      ,20    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0600,1.4   ,23    ,22.7  ,N/A  ,0.006   ,0.005   ,0.003   ,CAL     ,24      ,20    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0700,2.4   ,87    ,22.6  ,N/A  ,CAL     ,0.007   ,0.002   ,1.12    ,42      ,20    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0800,3.2   ,66    ,22.5  ,N/A  ,0.010   ,CAL     ,0.003   ,2.20    ,56      ,21    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,0900,3.8   ,94    ,23.1  ,N/A  ,0.009   ,0.008   ,CAL     ,2.04    ,61      ,21    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1000,5.7   ,109   ,26.9  ,N/A  ,0.009   ,0.009   ,0.004   ,1.14    ,66      ,21    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1100,4.0   ,125   ,30.0  ,N/A  ,0.007   ,0.005   ,0.013   ,0.53    ,49      ,21    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1200,4.4   ,270   ,32.6  ,N/A  ,0.035   ,0.015   ,0.027   ,0.74    ,23      ,27    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1300,7.4   ,294   ,31.6  ,N/A  ,0.044   ,0.018   ,0.037   ,0.64    ,46      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1400,8.1   ,309   ,31.0  ,N/A  ,0.056   ,0.019   ,0.030   ,0.70    ,57      ,33    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1500,10.1  ,277   ,31.4  ,N/A  ,0.156   ,0.022   ,0.026   ,0.27    ,54      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1600,10.1  ,250   ,30.8  ,N/A  ,0.077   ,0.012   ,0.033   ,0.25    ,89      ,57    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1700,9.0   ,224   ,29.0  ,N/A  ,0.020   ,0.008   ,0.032   ,0.60    ,45      ,58    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1800,8.7   ,202   ,28.5  ,N/A  ,0.029   ,0.010   ,0.028   ,0.67    ,46      ,57    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,1900,7.2   ,190   ,28.1  ,N/A  ,0.027   ,0.018   ,0.015   ,0.98    ,46      ,59    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,2000,6.0   ,154   ,27.5  ,N/A  ,0.013   ,0.027   ,0.007   ,1.29    ,55      ,60    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,2100,6.9   ,145   ,26.5  ,N/A  ,0.007   ,0.019   ,0.006   ,1.19    ,55      ,60    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,2200,4.0   ,89    ,26.0  ,N/A  ,0.007   ,0.017   ,0.005   ,1.64    ,53      ,60    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,2300,3.1   ,89    ,25.4  ,N/A  ,0.011   ,0.014   ,0.004   ,1.63    ,78      ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990104,2400,2.9   ,86    ,25.2  ,N/A  ,0.017   ,0.015   ,0.004   ,1.53    ,58      ,62    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0100,3.2   ,42    ,24.8  ,N/A  ,0.007   ,0.013   ,0.004   ,1.07    ,63      ,62    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0200,3.8   ,60    ,24.4  ,N/A  ,0.004   ,0.009   ,0.004   ,0.71    ,48      ,62    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0300,2.0   ,77    ,24.0  ,N/A  ,0.004   ,0.007   ,0.004   ,0.62    ,33      ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0400,3.4   ,116   ,23.7  ,N/A  ,0.003   ,0.007   ,0.004   ,0.64    ,42      ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0500,1.6   ,86    ,23.5  ,N/A  ,0.004   ,0.008   ,0.003   ,CAL     ,43      ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0600,2.0   ,19    ,23.3  ,N/A  ,CAL     ,0.007   ,0.004   ,0.72    ,26      ,63    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0700,3.0   ,49    ,23.1  ,N/A  ,0.006   ,CAL     ,0.003   ,0.94    ,38      ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0800,3.9   ,61    ,22.6  ,N/A  ,0.006   ,0.008   ,CAL     ,1.67    ,45      ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,0900,4.1   ,74    ,22.6  ,N/A  ,0.006   ,0.007   ,0.003   ,1.76    ,67      ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1000,5.1   ,58    ,25.0  ,N/A  ,0.004   ,0.006   ,0.005   ,1.07    ,43      ,60    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1100,6.2   ,51    ,27.5  ,N/A  ,0.003   ,0.008   ,0.011   ,0.77    ,33      ,60    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1200,7.5   ,48    ,29.7  ,N/A  ,0.003   ,0.008   ,0.017   ,0.62    ,21      ,56    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1300,8.2   ,68    ,30.7  ,N/A  ,0.003   ,0.006   ,0.018   ,0.39    ,33      ,52    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1400,7.5   ,6     ,32.0  ,N/A  ,0.006   ,CAL     ,0.019   ,0.49    ,23      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1500,12.9  ,327   ,31.8  ,N/A  ,0.023   ,CAL     ,0.023   ,0.39    ,28      ,32    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1600,16.0  ,322   ,31.4  ,N/A  ,CAL     ,CAL     ,0.021   ,CAL     ,50      ,30    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1700,14.9  ,320   ,31.4  ,N/A  ,CAL     ,0.012   ,0.020   ,CAL     ,38      ,30    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1800,17.3  ,326   ,30.8  ,N/A  ,CAL     ,0.012   ,0.023   ,CAL     ,34      ,29    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,1900,16.2  ,331   ,30.1  ,N/A  ,N/A     ,0.016   ,0.020   ,N/A     ,43      ,29    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,2000,8.1   ,4     ,28.6  ,N/A  ,0.011   ,0.018   ,0.013   ,1.35    ,55      ,29    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,2100,5.2   ,46    ,27.2  ,N/A  ,0.010   ,0.022   ,0.007   ,1.36    ,39      ,29    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,2200,4.6   ,24    ,26.3  ,N/A  ,0.010   ,0.022   ,0.005   ,1.25    ,48      ,29    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,2300,3.4   ,31    ,25.6  ,N/A  ,0.010   ,0.024   ,0.003   ,1.40    ,26      ,27    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990105,2400,3.8   ,10    ,25.1  ,N/A  ,0.010   ,0.022   ,0.003   ,1.28    ,33      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0100,3.1   ,18    ,24.6  ,N/A  ,0.012   ,0.015   ,0.007   ,0.99    ,32      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0200,2.5   ,40    ,24.3  ,N/A  ,0.009   ,0.013   ,0.008   ,0.76    ,35      ,25    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0300,3.6   ,55    ,23.8  ,N/A  ,0.008   ,0.009   ,0.010   ,0.64    ,32      ,25    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0400,1.8   ,48    ,23.3  ,N/A  ,0.008   ,0.007   ,0.010   ,CAL     ,19      ,25    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0500,2.7   ,72    ,23.1  ,N/A  ,CAL     ,0.007   ,0.010   ,0.68    ,21      ,24    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0600,1.9   ,76    ,22.7  ,N/A  ,0.010   ,CAL     ,0.008   ,0.82    ,31      ,24    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0700,2.2   ,51    ,22.6  ,N/A  ,0.010   ,0.014   ,CAL     ,1.17    ,51      ,24    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0800,3.3   ,61    ,22.8  ,N/A  ,0.014   ,0.020   ,0.004   ,2.47    ,60      ,25    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,0900,3.5   ,62    ,23.4  ,N/A  ,0.013   ,0.022   ,0.005   ,2.49    ,71      ,25    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1000,6.7   ,62    ,24.9  ,N/A  ,0.008   ,0.013   ,0.009   ,1.11    ,68      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1100,8.0   ,59    ,28.0  ,N/A  ,0.007   ,0.008   ,0.016   ,0.80    ,40      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1200,7.2   ,55    ,29.7  ,N/A  ,0.007   ,0.009   ,0.019   ,0.65    ,40      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1300,7.0   ,52    ,31.1  ,N/A  ,0.007   ,0.007   ,0.023   ,0.41    ,37      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1400,9.3   ,2     ,32.2  ,N/A  ,0.008   ,0.011   ,0.025   ,0.49    ,21      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1500,12.4  ,317   ,32.3  ,N/A  ,0.010   ,0.016   ,0.024   ,0.51    ,29      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1600,15.5  ,320   ,31.9  ,N/A  ,0.008   ,0.010   ,0.023   ,0.44    ,43      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1700,17.0  ,327   ,31.7  ,N/A  ,0.011   ,0.010   ,0.024   ,0.32    ,48      ,27    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1800,16.1  ,325   ,31.1  ,N/A  ,0.012   ,0.014   ,0.023   ,0.66    ,56      ,27    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,1900,14.8  ,324   ,30.1  ,N/A  ,0.013   ,0.025   ,0.017   ,1.18    ,40      ,27    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,2000,9.2   ,346   ,29.0  ,N/A  ,0.011   ,0.019   ,0.013   ,1.36    ,55      ,27    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,2100,6.1   ,12    ,27.6  ,N/A  ,0.008   ,0.016   ,0.012   ,1.28    ,62      ,28    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,2200,4.9   ,21    ,26.7  ,N/A  ,0.009   ,0.022   ,0.006   ,1.36    ,51      ,28    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,2300,4.8   ,27    ,25.9  ,N/A  ,0.009   ,0.026   ,0.005   ,1.33    ,54      ,29    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",19990106,2400,5.5   ,43    ,25.2  ,N/A  ,0.008   ,0.020   ,0.009   ,0.98    ,45      ,29    
