Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090104,1700,N/A   ,N/A   ,28.8  ,70   ,0.001   ,0.002   ,0.039   ,0.36    ,16      ,39    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090104,1800,N/A   ,N/A   ,28.0  ,73   ,0.002   ,0.005   ,0.030   ,0.43    ,18      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090104,1900,N/A   ,N/A   ,26.1  ,77   ,0.002   ,0.014   ,0.018   ,0.74    ,27      ,18    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090104,2000,N/A   ,N/A   ,25.0  ,79   ,0.003   ,0.015   ,0.010   ,0.83    ,18      ,10    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090104,2100,N/A   ,N/A   ,24.2  ,83   ,0.002   ,0.023   ,0.001   ,1.37    ,16      ,14    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090104,2200,N/A   ,N/A   ,24.2  ,85   ,0.002   ,0.018   ,0.003   ,1.04    ,22      ,11    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090104,2300,N/A   ,N/A   ,23.9  ,84   ,0.002   ,0.018   ,0.004   ,0.73    ,21      ,11    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090104,2400,N/A   ,N/A   ,24.2  ,85   ,0.003   ,0.016   ,0.004   ,0.68    ,20      ,9     
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0100,N/A   ,N/A   ,24.5  ,85   ,0.003   ,0.014   ,0.003   ,0.63    ,26      ,9     
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0200,N/A   ,N/A   ,24.5  ,85   ,0.001   ,0.012   ,0.002   ,0.56    ,17      ,20    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0300,N/A   ,N/A   ,24.4  ,84   ,0.001   ,0.011   ,0.004   ,0.46    ,12      ,19    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0400,N/A   ,N/A   ,24.0  ,84   ,0.001   ,0.007   ,0.007   ,0.38    ,34      ,20    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0500,N/A   ,N/A   ,23.6  ,84   ,0.001   ,0.003   ,0.011   ,0.31    ,26      ,21    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0600,N/A   ,N/A   ,23.3  ,84   ,0.001   ,0.005   ,0.010   ,0.37    ,33      ,21    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0700,N/A   ,N/A   ,23.6  ,84   ,0.002   ,0.008   ,0.006   ,0.54    ,21      ,21    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0800,N/A   ,N/A   ,23.9  ,83   ,0.005   ,0.017   ,0.003   ,1.50    ,45      ,23    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,0900,N/A   ,N/A   ,25.1  ,79   ,0.006   ,0.017   ,0.004   ,1.50    ,40      ,24    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1000,N/A   ,N/A   ,27.7  ,73   ,0.008   ,0.014   ,0.008   ,1.00    ,40      ,24    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1100,N/A   ,N/A   ,29.1  ,67   ,0.004   ,0.012   ,0.013   ,0.82    ,21      ,24    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1200,N/A   ,N/A   ,31.2  ,62   ,0.003   ,0.012   ,0.016   ,0.85    ,39      ,25    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1300,N/A   ,N/A   ,33.2  ,54   ,0.002   ,0.011   ,0.018   ,0.91    ,28      ,25    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1400,N/A   ,N/A   ,34.9  ,49   ,0.002   ,0.009   ,0.019   ,0.82    ,15      ,25    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1500,N/A   ,N/A   ,34.4  ,48   ,0.002   ,0.009   ,0.020   ,0.69    ,23      ,25    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1600,N/A   ,N/A   ,35.9  ,44   ,0.002   ,0.008   ,0.025   ,0.54    ,25      ,25    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1700,N/A   ,N/A   ,30.1  ,60   ,0.002   ,0.015   ,0.023   ,0.68    ,22      ,25    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1800,N/A   ,N/A   ,25.8  ,75   ,0.001   ,0.010   ,0.023   ,0.45    ,31      ,26    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,1900,N/A   ,N/A   ,29.4  ,59   ,0.004   ,0.017   ,0.020   ,0.77    ,20      ,26    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,2000,N/A   ,N/A   ,28.0  ,70   ,0.003   ,0.028   ,0.009   ,1.25    ,32      ,26    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,2100,N/A   ,N/A   ,26.7  ,73   ,0.002   ,0.017   ,0.004   ,1.02    ,21      ,26    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,2200,N/A   ,N/A   ,25.3  ,78   ,0.002   ,0.014   ,0.003   ,0.83    ,25      ,27    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,2300,N/A   ,N/A   ,24.8  ,79   ,0.002   ,0.015   ,0.002   ,0.83    ,28      ,27    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090105,2400,N/A   ,N/A   ,24.9  ,80   ,0.002   ,0.013   ,0.002   ,0.68    ,40      ,28    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0100,N/A   ,N/A   ,25.0  ,79   ,0.003   ,0.010   ,0.004   ,0.51    ,37      ,28    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0200,N/A   ,N/A   ,24.4  ,80   ,0.002   ,0.008   ,0.006   ,0.41    ,28      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0300,N/A   ,N/A   ,24.0  ,82   ,0.005   ,0.009   ,0.004   ,0.39    ,21      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0400,N/A   ,N/A   ,24.0  ,83   ,0.004   ,0.008   ,0.005   ,0.35    ,29      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0500,N/A   ,N/A   ,23.5  ,83   ,0.003   ,0.005   ,0.005   ,0.33    ,34      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0600,N/A   ,N/A   ,23.1  ,84   ,0.003   ,0.008   ,0.003   ,0.46    ,37      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0700,N/A   ,N/A   ,23.2  ,85   ,0.004   ,0.008   ,0.001   ,0.73    ,46      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0800,N/A   ,N/A   ,23.1  ,85   ,0.007   ,0.012   ,0.001   ,1.68    ,57      ,31    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,0900,N/A   ,N/A   ,24.8  ,80   ,0.004   ,0.011   ,0.002   ,1.48    ,39      ,31    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1000,N/A   ,N/A   ,28.7  ,69   ,0.003   ,0.010   ,0.006   ,0.91    ,26      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1100,N/A   ,N/A   ,31.9  ,61   ,0.004   ,0.012   ,0.014   ,0.76    ,27      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1200,N/A   ,N/A   ,32.7  ,55   ,0.003   ,0.010   ,0.030   ,0.49    ,23      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1300,N/A   ,N/A   ,30.8  ,57   ,0.002   ,0.005   ,0.038   ,0.24    ,17      ,38    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1400,N/A   ,N/A   ,31.1  ,57   ,0.001   ,0.002   ,0.033   ,0.21    ,28      ,33    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1500,N/A   ,N/A   ,31.4  ,57   ,CAL     ,0.002   ,0.036   ,CAL     ,28      ,36    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1600,N/A   ,N/A   ,31.1  ,57   ,N/A     ,CAL     ,0.033   ,CAL     ,22      ,33    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1700,N/A   ,N/A   ,30.7  ,59   ,0.001   ,CAL     ,0.034   ,0.30    ,15      ,34    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1800,N/A   ,N/A   ,30.5  ,60   ,0.001   ,CAL     ,CAL     ,0.32    ,16      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,1900,N/A   ,N/A   ,29.7  ,64   ,0.001   ,0.006   ,CAL     ,0.37    ,23      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,2000,N/A   ,N/A   ,28.6  ,70   ,0.001   ,0.008   ,0.040   ,0.44    ,29      ,40    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,2100,N/A   ,N/A   ,27.9  ,72   ,0.002   ,0.008   ,0.021   ,0.93    ,33      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,2200,N/A   ,N/A   ,27.1  ,73   ,0.002   ,0.010   ,0.006   ,1.35    ,38      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,2300,N/A   ,N/A   ,26.7  ,75   ,0.003   ,0.015   ,0.002   ,1.59    ,43      ,31    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20090106,2400,N/A   ,N/A   ,26.1  ,78   ,0.002   ,0.015   ,0.002   ,1.24    ,39      ,31    
