Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010101,1800,6.6   ,173   ,27.8  ,N/A  ,0.021   ,0.011   ,N/A     ,0.25    ,26      ,25    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010101,1900,6.7   ,55    ,27.5  ,N/A  ,0.019   ,0.016   ,N/A     ,0.51    ,37      ,25    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010101,2000,6.4   ,55    ,26.6  ,N/A  ,0.048   ,0.025   ,N/A     ,0.79    ,74      ,28    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010101,2100,4.8   ,22    ,25.9  ,N/A  ,0.028   ,0.028   ,N/A     ,1.04    ,65      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010101,2200,7.0   ,27    ,25.0  ,N/A  ,0.008   ,0.017   ,N/A     ,0.86    ,58      ,29    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010101,2300,4.7   ,5     ,24.8  ,N/A  ,0.004   ,0.018   ,N/A     ,1.05    ,64      ,31    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010101,2400,5.4   ,333   ,24.7  ,N/A  ,0.004   ,0.013   ,N/A     ,0.57    ,34      ,31    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0100,5.1   ,351   ,24.8  ,N/A  ,0.004   ,0.010   ,N/A     ,0.42    ,21      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0200,4.4   ,356   ,24.5  ,N/A  ,0.002   ,0.010   ,N/A     ,0.37    ,18      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0300,5.3   ,4     ,23.9  ,N/A  ,0.002   ,0.007   ,N/A     ,0.28    ,25      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0400,4.5   ,353   ,23.3  ,N/A  ,0.002   ,0.008   ,N/A     ,0.30    ,28      ,30    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0500,4.9   ,3     ,23.2  ,N/A  ,0.002   ,0.007   ,N/A     ,0.29    ,34      ,31    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0600,6.5   ,11    ,23.1  ,N/A  ,0.001   ,0.007   ,N/A     ,0.26    ,40      ,32    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0700,5.5   ,10    ,23.0  ,N/A  ,0.002   ,0.011   ,N/A     ,0.44    ,36      ,32    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0800,3.6   ,355   ,23.2  ,N/A  ,0.008   ,0.015   ,N/A     ,0.77    ,41      ,33    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,0900,3.5   ,357   ,24.1  ,N/A  ,0.029   ,0.018   ,N/A     ,1.03    ,64      ,35    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1000,2.8   ,4     ,24.7  ,N/A  ,0.010   ,0.017   ,N/A     ,0.66    ,46      ,35    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1100,9.1   ,142   ,25.3  ,N/A  ,0.045   ,0.026   ,N/A     ,0.80    ,96      ,38    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1200,11.6  ,165   ,23.4  ,N/A  ,0.042   ,0.017   ,N/A     ,0.33    ,37      ,39    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1300,10.8  ,156   ,25.4  ,N/A  ,0.029   ,0.013   ,N/A     ,CAL     ,36      ,40    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1400,11.0  ,175   ,26.3  ,N/A  ,CAL     ,0.013   ,N/A     ,0.47    ,36      ,41    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1500,10.9  ,211   ,27.2  ,N/A  ,0.021   ,CAL     ,N/A     ,0.22    ,28      ,41    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1600,11.6  ,215   ,27.5  ,N/A  ,0.008   ,0.010   ,N/A     ,0.24    ,31      ,42    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1700,12.8  ,215   ,28.4  ,N/A  ,0.004   ,0.005   ,N/A     ,0.21    ,33      ,42    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1800,6.5   ,267   ,27.2  ,N/A  ,0.003   ,0.010   ,N/A     ,0.28    ,33      ,42    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,1900,4.8   ,357   ,26.3  ,N/A  ,0.004   ,0.017   ,N/A     ,0.45    ,41      ,42    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,2000,2.0   ,315   ,26.0  ,N/A  ,0.030   ,0.019   ,N/A     ,0.47    ,47      ,41    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,2100,4.6   ,95    ,25.9  ,N/A  ,0.058   ,0.033   ,N/A     ,1.63    ,108     ,43    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,2200,6.1   ,80    ,25.6  ,N/A  ,0.044   ,0.028   ,N/A     ,1.39    ,92      ,45    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,2300,5.7   ,15    ,24.8  ,N/A  ,0.007   ,0.018   ,N/A     ,1.22    ,66      ,45    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010102,2400,5.3   ,37    ,24.5  ,N/A  ,0.004   ,0.013   ,N/A     ,0.81    ,76      ,46    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0100,5.7   ,35    ,24.4  ,N/A  ,0.002   ,0.010   ,N/A     ,0.40    ,43      ,47    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0200,3.8   ,12    ,24.3  ,N/A  ,0.003   ,0.010   ,N/A     ,0.33    ,48      ,49    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0300,3.5   ,5     ,24.0  ,N/A  ,0.001   ,0.007   ,N/A     ,0.30    ,51      ,50    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0400,4.9   ,18    ,23.9  ,N/A  ,0.001   ,0.005   ,N/A     ,0.30    ,54      ,50    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0500,6.2   ,26    ,23.5  ,N/A  ,0.000   ,0.003   ,N/A     ,0.23    ,42      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0600,4.8   ,11    ,23.3  ,N/A  ,0.001   ,0.003   ,N/A     ,0.22    ,41      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0700,7.0   ,13    ,23.6  ,N/A  ,0.001   ,0.011   ,N/A     ,0.41    ,47      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0800,6.4   ,28    ,23.6  ,N/A  ,0.002   ,0.016   ,N/A     ,1.07    ,54      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,0900,5.8   ,38    ,24.0  ,N/A  ,0.003   ,0.018   ,N/A     ,1.20    ,76      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1000,5.2   ,57    ,24.8  ,N/A  ,0.010   ,0.020   ,N/A     ,0.83    ,80      ,52    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1100,6.0   ,131   ,26.0  ,N/A  ,0.036   ,0.025   ,N/A     ,0.94    ,112     ,52    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1200,6.9   ,198   ,27.1  ,N/A  ,0.031   ,0.016   ,N/A     ,CAL     ,84      ,53    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1300,8.0   ,203   ,28.0  ,N/A  ,CAL     ,0.017   ,N/A     ,0.43    ,79      ,54    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1400,10.4  ,210   ,28.2  ,N/A  ,0.008   ,CAL     ,N/A     ,0.33    ,53      ,55    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1500,12.8  ,205   ,29.7  ,N/A  ,0.003   ,0.008   ,N/A     ,0.25    ,51      ,55    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1600,14.6  ,208   ,29.0  ,N/A  ,0.009   ,0.016   ,N/A     ,0.41    ,75      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1700,13.2  ,223   ,29.1  ,N/A  ,0.003   ,0.011   ,N/A     ,0.33    ,64      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1800,11.4  ,226   ,28.2  ,N/A  ,0.007   ,0.013   ,N/A     ,0.40    ,115     ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,1900,9.6   ,196   ,27.5  ,N/A  ,0.036   ,0.027   ,N/A     ,0.77    ,82      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,2000,10.8  ,192   ,26.9  ,N/A  ,0.060   ,0.027   ,N/A     ,0.67    ,69      ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,2100,11.3  ,198   ,26.3  ,N/A  ,0.011   ,0.013   ,N/A     ,0.27    ,40      ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,2200,9.5   ,201   ,26.2  ,N/A  ,0.024   ,0.011   ,N/A     ,0.22    ,34      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,2300,6.9   ,184   ,26.1  ,N/A  ,0.023   ,0.013   ,N/A     ,0.29    ,52      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010103,2400,8.8   ,332   ,25.5  ,N/A  ,0.025   ,0.013   ,N/A     ,0.33    ,66      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0100,8.9   ,19    ,23.4  ,N/A  ,0.007   ,0.011   ,N/A     ,0.41    ,44      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0200,7.1   ,33    ,21.6  ,N/A  ,0.002   ,0.005   ,N/A     ,0.16    ,18      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0300,5.5   ,0     ,21.5  ,N/A  ,0.002   ,0.002   ,N/A     ,0.13    ,16      ,55    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0400,5.0   ,355   ,21.6  ,N/A  ,0.001   ,0.002   ,N/A     ,0.14    ,22      ,55    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0500,5.7   ,344   ,21.6  ,N/A  ,0.009   ,0.005   ,N/A     ,0.16    ,33      ,54    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0600,5.1   ,8     ,22.0  ,N/A  ,0.006   ,0.005   ,N/A     ,0.18    ,25      ,54    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0700,4.9   ,20    ,22.4  ,N/A  ,0.002   ,0.015   ,N/A     ,0.44    ,45      ,54    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0800,4.3   ,349   ,22.2  ,N/A  ,0.004   ,0.016   ,N/A     ,0.58    ,36      ,54    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,0900,4.1   ,357   ,22.7  ,N/A  ,0.010   ,0.021   ,N/A     ,1.26    ,59      ,53    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1000,3.4   ,305   ,22.1  ,N/A  ,0.009   ,0.021   ,N/A     ,0.63    ,65      ,53    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1100,3.8   ,354   ,22.4  ,N/A  ,0.011   ,0.023   ,N/A     ,CAL     ,62      ,52    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1200,4.7   ,22    ,22.8  ,N/A  ,CAL     ,0.026   ,N/A     ,0.99    ,75      ,52    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1300,6.6   ,9     ,23.7  ,N/A  ,0.005   ,CAL     ,N/A     ,0.78    ,67      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1400,6.6   ,15    ,24.5  ,N/A  ,0.005   ,0.016   ,N/A     ,0.64    ,64      ,52    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1500,8.3   ,1     ,25.0  ,N/A  ,0.004   ,0.012   ,N/A     ,0.45    ,39      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1600,7.0   ,358   ,25.4  ,N/A  ,0.007   ,0.014   ,N/A     ,0.53    ,41      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1700,7.7   ,357   ,25.7  ,N/A  ,0.008   ,0.015   ,N/A     ,0.50    ,58      ,51    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1800,6.9   ,2     ,25.9  ,N/A  ,0.005   ,0.016   ,N/A     ,0.51    ,46      ,48    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,1900,5.6   ,2     ,25.8  ,N/A  ,0.007   ,0.017   ,N/A     ,0.63    ,47      ,47    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,2000,4.2   ,358   ,25.4  ,N/A  ,0.007   ,0.022   ,N/A     ,1.01    ,62      ,47    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,2100,3.9   ,353   ,25.1  ,N/A  ,0.014   ,0.021   ,N/A     ,1.38    ,132     ,50    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,2200,5.0   ,3     ,25.0  ,N/A  ,0.012   ,0.020   ,N/A     ,1.35    ,100     ,52    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,2300,4.6   ,19    ,24.4  ,N/A  ,0.006   ,0.015   ,N/A     ,1.03    ,67      ,52    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010104,2400,2.7   ,6     ,24.0  ,N/A  ,0.006   ,0.016   ,N/A     ,1.02    ,78      ,52    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0100,4.2   ,337   ,23.6  ,N/A  ,0.005   ,0.015   ,N/A     ,0.84    ,76      ,53    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0200,4.5   ,344   ,23.4  ,N/A  ,0.007   ,0.013   ,N/A     ,0.53    ,104     ,55    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0300,3.5   ,2     ,22.6  ,N/A  ,0.007   ,0.011   ,N/A     ,0.34    ,66      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0400,2.9   ,2     ,21.9  ,N/A  ,0.008   ,0.011   ,N/A     ,0.37    ,63      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0500,4.0   ,352   ,22.0  ,N/A  ,0.006   ,0.010   ,N/A     ,0.45    ,68      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0600,4.8   ,327   ,22.2  ,N/A  ,0.003   ,0.008   ,N/A     ,0.31    ,61      ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0700,4.3   ,3     ,22.0  ,N/A  ,0.013   ,0.013   ,N/A     ,0.47    ,88      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0800,3.9   ,7     ,21.5  ,N/A  ,0.011   ,0.011   ,N/A     ,1.41    ,110     ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,0900,4.5   ,16    ,22.4  ,N/A  ,0.019   ,0.014   ,N/A     ,2.13    ,132     ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1000,5.7   ,27    ,24.8  ,N/A  ,0.008   ,0.019   ,N/A     ,CAL     ,107     ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1100,6.0   ,21    ,26.7  ,N/A  ,CAL     ,0.020   ,N/A     ,0.54    ,92      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1200,10.1  ,225   ,28.2  ,N/A  ,0.017   ,CAL     ,N/A     ,0.32    ,79      ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1300,11.7  ,214   ,28.4  ,N/A  ,0.000   ,CAL     ,N/A     ,N/A     ,55      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1400,10.5  ,209   ,27.8  ,N/A  ,0.000   ,CAL     ,N/A     ,0.61    ,66      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1500,12.3  ,199   ,28.0  ,N/A  ,0.003   ,CAL     ,N/A     ,0.54    ,65      ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1600,13.3  ,199   ,27.7  ,N/A  ,0.019   ,0.019   ,N/A     ,0.22    ,78      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1700,14.6  ,199   ,28.2  ,N/A  ,CAL     ,0.023   ,N/A     ,CAL     ,70      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1800,14.5  ,198   ,27.6  ,N/A  ,CAL     ,0.024   ,N/A     ,CAL     ,69      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,1900,11.3  ,198   ,27.3  ,N/A  ,0.038   ,0.020   ,N/A     ,0.46    ,50      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,2000,7.0   ,207   ,26.6  ,N/A  ,0.031   ,0.020   ,N/A     ,0.34    ,57      ,65    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,2100,6.5   ,201   ,26.3  ,N/A  ,0.035   ,0.022   ,N/A     ,0.29    ,58      ,64    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,2200,4.7   ,185   ,26.2  ,N/A  ,0.024   ,0.016   ,N/A     ,0.25    ,60      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,2300,5.1   ,28    ,25.1  ,N/A  ,0.031   ,0.027   ,N/A     ,1.49    ,93      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010105,2400,5.1   ,18    ,24.4  ,N/A  ,0.006   ,0.019   ,N/A     ,1.26    ,78      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0100,6.6   ,22    ,24.2  ,N/A  ,0.002   ,0.014   ,N/A     ,0.46    ,47      ,63    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0200,6.4   ,25    ,23.9  ,N/A  ,0.000   ,0.010   ,N/A     ,0.32    ,60      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0300,6.9   ,50    ,23.9  ,N/A  ,0.001   ,0.011   ,N/A     ,0.29    ,53      ,62    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0400,4.3   ,24    ,23.6  ,N/A  ,0.001   ,0.009   ,N/A     ,0.25    ,31      ,61    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0500,4.9   ,25    ,23.4  ,N/A  ,0.000   ,0.008   ,N/A     ,0.17    ,29      ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0600,3.9   ,26    ,23.2  ,N/A  ,0.000   ,0.007   ,N/A     ,0.18    ,33      ,60    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0700,5.0   ,50    ,23.3  ,N/A  ,0.037   ,0.015   ,N/A     ,0.50    ,74      ,59    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0800,1.6   ,354   ,22.9  ,N/A  ,0.011   ,0.013   ,N/A     ,0.64    ,64      ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,0900,2.5   ,346   ,23.7  ,N/A  ,0.017   ,0.018   ,N/A     ,CAL     ,91      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1000,2.4   ,312   ,25.8  ,N/A  ,CAL     ,0.036   ,N/A     ,1.28    ,145     ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1100,5.9   ,207   ,28.0  ,N/A  ,0.101   ,CAL     ,N/A     ,0.32    ,74      ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1200,6.9   ,217   ,28.8  ,N/A  ,0.028   ,0.016   ,N/A     ,0.18    ,54      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1300,10.1  ,204   ,29.5  ,N/A  ,0.015   ,0.015   ,N/A     ,0.31    ,44      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1400,12.5  ,200   ,29.7  ,N/A  ,0.014   ,0.015   ,N/A     ,0.25    ,37      ,57    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1500,13.6  ,196   ,29.8  ,N/A  ,0.020   ,0.015   ,N/A     ,0.17    ,50      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1600,13.8  ,198   ,30.0  ,N/A  ,0.042   ,0.013   ,N/A     ,0.20    ,55      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1700,13.5  ,196   ,30.1  ,N/A  ,0.041   ,0.014   ,N/A     ,0.17    ,53      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1800,12.0  ,200   ,28.5  ,N/A  ,0.037   ,0.017   ,N/A     ,0.38    ,73      ,58    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,1900,7.5   ,226   ,28.2  ,N/A  ,0.014   ,0.012   ,N/A     ,0.25    ,45      ,55    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,2000,5.7   ,212   ,27.8  ,N/A  ,0.012   ,0.018   ,N/A     ,0.42    ,57      ,55    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,2100,7.2   ,40    ,27.2  ,N/A  ,0.007   ,0.027   ,N/A     ,0.86    ,89      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,2200,9.9   ,48    ,26.1  ,N/A  ,0.021   ,0.020   ,N/A     ,0.63    ,71      ,56    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,2300,6.3   ,38    ,25.6  ,N/A  ,0.003   ,0.019   ,N/A     ,0.69    ,51      ,55    
CA0003,"Sek. Keb. Cederawasih, Taman Inderawasih, Perai",20010106,2400,5.6   ,25    ,25.1  ,N/A  ,0.002   ,0.021   ,N/A     ,0.66    ,55      ,55    
