,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,0400,4.7   ,328   ,24.7  ,N/A  ,N/A     ,0.005   ,0.008   ,0.29    ,43      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,0500,2.5   ,31    ,23.6  ,N/A  ,N/A     ,0.005   ,0.014   ,0.22    ,23      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,0600,1.8   ,299   ,23.6  ,N/A  ,N/A     ,0.007   ,0.006   ,0.30    ,25      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,0700,2.2   ,298   ,23.4  ,N/A  ,N/A     ,0.009   ,0.003   ,0.40    ,32      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,0800,2.8   ,309   ,23.3  ,N/A  ,N/A     ,0.013   ,0.002   ,1.03    ,30      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,0900,4.0   ,42    ,25.0  ,N/A  ,N/A     ,0.018   ,0.006   ,1.29    ,31      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1000,4.0   ,42    ,26.7  ,N/A  ,N/A     ,0.022   ,0.016   ,1.09    ,55      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1100,3.5   ,51    ,27.8  ,N/A  ,N/A     ,0.015   ,0.024   ,0.66    ,24      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1200,5.1   ,41    ,29.9  ,N/A  ,N/A     ,0.013   ,0.031   ,0.52    ,21      ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1300,6.8   ,23    ,32.0  ,N/A  ,N/A     ,0.007   ,0.030   ,0.32    ,N/A     ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1400,8.3   ,16    ,31.4  ,N/A  ,N/A     ,0.010   ,0.028   ,0.38    ,35      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1500,6.6   ,356   ,31.1  ,N/A  ,N/A     ,0.014   ,0.027   ,0.52    ,36      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1600,8.6   ,354   ,31.0  ,N/A  ,N/A     ,0.009   ,0.027   ,0.36    ,32      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1700,7.4   ,329   ,30.9  ,N/A  ,N/A     ,0.008   ,0.022   ,0.34    ,23      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1800,7.4   ,329   ,29.1  ,N/A  ,N/A     ,0.009   ,0.019   ,0.41    ,28      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,1900,4.0   ,291   ,27.3  ,N/A  ,N/A     ,0.015   ,0.008   ,1.04    ,37      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,2000,4.3   ,292   ,26.8  ,N/A  ,N/A     ,0.016   ,0.008   ,0.76    ,33      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,2100,3.4   ,317   ,26.3  ,N/A  ,N/A     ,0.014   ,0.007   ,0.72    ,24      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,2200,3.6   ,303   ,25.4  ,N/A  ,N/A     ,0.014   ,0.002   ,1.07    ,38      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,2300,2.9   ,304   ,25.0  ,N/A  ,N/A     ,0.014   ,0.002   ,1.14    ,50      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981124,2400,3.2   ,307   ,24.7  ,N/A  ,N/A     ,0.012   ,0.002   ,CAL     ,43      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0100,3.0   ,306   ,24.7  ,N/A  ,N/A     ,CAL     ,0.002   ,0.77    ,37      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0200,2.1   ,296   ,24.7  ,N/A  ,N/A     ,0.011   ,CAL     ,0.72    ,28      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0300,2.2   ,285   ,24.5  ,N/A  ,N/A     ,0.008   ,0.004   ,0.53    ,30      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0400,1.7   ,291   ,24.7  ,N/A  ,N/A     ,0.009   ,0.003   ,0.54    ,20      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0500,2.9   ,317   ,24.5  ,N/A  ,N/A     ,0.007   ,0.004   ,0.47    ,24      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0600,6.7   ,321   ,24.1  ,N/A  ,N/A     ,0.007   ,0.013   ,0.39    ,32      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0700,5.9   ,339   ,23.2  ,N/A  ,N/A     ,0.007   ,0.015   ,0.32    ,19      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0800,2.0   ,298   ,23.4  ,N/A  ,N/A     ,0.016   ,0.002   ,0.88    ,31      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,0900,1.8   ,278   ,23.6  ,N/A  ,N/A     ,0.015   ,0.002   ,1.04    ,22      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1000,2.2   ,356   ,24.5  ,N/A  ,N/A     ,0.015   ,0.010   ,0.76    ,18      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1100,3.1   ,4     ,26.1  ,N/A  ,N/A     ,0.024   ,0.009   ,1.23    ,37      ,20    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1200,4.7   ,30    ,25.2  ,N/A  ,N/A     ,0.015   ,0.011   ,0.62    ,30      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1300,1.7   ,247   ,25.8  ,N/A  ,N/A     ,0.018   ,0.014   ,0.80    ,56      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1400,5.0   ,196   ,27.3  ,N/A  ,N/A     ,0.025   ,0.020   ,1.06    ,27      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1500,8.6   ,18    ,28.8  ,N/A  ,N/A     ,0.015   ,0.026   ,0.61    ,30      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1600,8.2   ,27    ,29.7  ,N/A  ,N/A     ,0.010   ,0.027   ,0.47    ,30      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1700,9.0   ,350   ,30.6  ,N/A  ,N/A     ,0.008   ,0.020   ,0.31    ,22      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1800,N/A   ,N/A   ,N/A   ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,N/A     ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,1900,3.8   ,268   ,26.0  ,N/A  ,N/A     ,N/A     ,0.005   ,0.66    ,N/A     ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,2000,3.7   ,312   ,24.5  ,N/A  ,N/A     ,0.014   ,0.005   ,1.02    ,51      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,2100,3.4   ,307   ,24.6  ,N/A  ,N/A     ,0.017   ,0.003   ,1.05    ,47      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,2200,3.1   ,307   ,24.2  ,N/A  ,N/A     ,0.014   ,0.002   ,0.87    ,35      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,2300,3.8   ,311   ,24.1  ,N/A  ,N/A     ,0.013   ,0.003   ,CAL     ,43      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981125,2400,3.1   ,302   ,24.0  ,N/A  ,N/A     ,CAL     ,0.001   ,0.91    ,38      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0100,2.6   ,305   ,23.9  ,N/A  ,N/A     ,0.011   ,CAL     ,0.67    ,32      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0200,3.5   ,311   ,23.7  ,N/A  ,N/A     ,0.012   ,0.002   ,0.52    ,27      ,21    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0300,3.6   ,319   ,23.7  ,N/A  ,N/A     ,0.013   ,0.002   ,0.57    ,40      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0400,3.4   ,318   ,24.0  ,N/A  ,N/A     ,0.011   ,0.003   ,0.56    ,42      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0500,3.5   ,329   ,24.4  ,N/A  ,N/A     ,0.014   ,0.006   ,0.59    ,37      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0600,1.7   ,287   ,24.2  ,N/A  ,N/A     ,0.013   ,0.005   ,0.54    ,40      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0700,2.2   ,303   ,24.2  ,N/A  ,N/A     ,0.012   ,0.003   ,0.65    ,42      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0800,2.7   ,294   ,24.3  ,N/A  ,N/A     ,0.015   ,0.002   ,1.20    ,29      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,0900,3.3   ,14    ,26.0  ,N/A  ,N/A     ,0.018   ,0.007   ,1.08    ,45      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1000,10.0  ,197   ,24.5  ,N/A  ,N/A     ,0.013   ,0.011   ,0.36    ,23      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1100,2.2   ,180   ,24.3  ,N/A  ,N/A     ,0.018   ,0.006   ,0.56    ,22      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1200,2.6   ,23    ,24.8  ,N/A  ,N/A     ,0.015   ,0.010   ,0.46    ,33      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1300,4.5   ,59    ,25.5  ,N/A  ,N/A     ,0.019   ,0.014   ,0.55    ,50      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1400,5.1   ,70    ,26.9  ,N/A  ,N/A     ,0.012   ,0.022   ,0.40    ,27      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1500,4.4   ,84    ,27.9  ,N/A  ,N/A     ,0.012   ,0.022   ,0.33    ,28      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1600,2.9   ,320   ,28.7  ,N/A  ,N/A     ,0.015   ,0.024   ,0.52    ,27      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1700,3.8   ,120   ,28.5  ,N/A  ,N/A     ,0.018   ,0.021   ,0.60    ,35      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1800,3.7   ,341   ,26.9  ,N/A  ,N/A     ,0.019   ,0.008   ,0.76    ,33      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,1900,3.7   ,301   ,25.8  ,N/A  ,N/A     ,0.015   ,0.003   ,0.93    ,47      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,2000,2.8   ,311   ,24.9  ,N/A  ,N/A     ,0.015   ,0.002   ,0.99    ,41      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,2100,9.2   ,235   ,23.8  ,N/A  ,N/A     ,0.009   ,0.015   ,0.32    ,16      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,2200,2.7   ,253   ,23.0  ,N/A  ,N/A     ,0.015   ,0.007   ,CAL     ,42      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,2300,2.9   ,277   ,22.8  ,N/A  ,N/A     ,CAL     ,0.003   ,0.46    ,33      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981126,2400,2.5   ,298   ,22.8  ,N/A  ,N/A     ,0.015   ,CAL     ,0.47    ,31      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0100,3.1   ,310   ,23.0  ,N/A  ,N/A     ,0.010   ,0.004   ,0.30    ,21      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0200,2.9   ,314   ,23.0  ,N/A  ,N/A     ,0.009   ,0.005   ,0.20    ,31      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0300,3.5   ,310   ,22.8  ,N/A  ,N/A     ,0.008   ,0.006   ,0.17    ,30      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0400,3.5   ,313   ,22.7  ,N/A  ,N/A     ,0.008   ,0.004   ,0.18    ,N/A     ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0500,3.0   ,357   ,22.8  ,N/A  ,N/A     ,0.011   ,0.003   ,0.26    ,43      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0600,2.9   ,332   ,23.0  ,N/A  ,N/A     ,0.010   ,0.002   ,0.27    ,45      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0700,6.7   ,347   ,22.7  ,N/A  ,N/A     ,0.011   ,0.005   ,0.33    ,26      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0800,2.3   ,310   ,23.0  ,N/A  ,N/A     ,0.013   ,0.002   ,0.78    ,35      ,22    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,0900,2.2   ,259   ,24.3  ,N/A  ,N/A     ,0.016   ,0.004   ,1.70    ,60      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1000,2.9   ,93    ,26.9  ,N/A  ,N/A     ,0.021   ,0.008   ,1.41    ,37      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1100,5.0   ,44    ,29.7  ,N/A  ,N/A     ,0.018   ,0.021   ,0.62    ,30      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1200,10.0  ,12    ,29.7  ,N/A  ,N/A     ,0.014   ,0.023   ,0.38    ,32      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1300,10.4  ,5     ,30.0  ,N/A  ,N/A     ,0.011   ,0.027   ,0.32    ,24      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1400,9.0   ,13    ,30.4  ,N/A  ,N/A     ,0.013   ,0.030   ,0.35    ,33      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1500,8.7   ,360   ,30.6  ,N/A  ,N/A     ,0.013   ,0.029   ,0.29    ,25      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1600,4.6   ,304   ,31.1  ,N/A  ,N/A     ,0.015   ,0.040   ,0.35    ,27      ,40    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1700,2.9   ,252   ,30.3  ,N/A  ,N/A     ,0.017   ,0.043   ,0.46    ,44      ,43    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1800,2.8   ,249   ,29.4  ,N/A  ,N/A     ,0.020   ,0.028   ,0.63    ,37      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,1900,3.5   ,291   ,28.1  ,N/A  ,N/A     ,0.018   ,0.010   ,0.87    ,41      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,2000,3.4   ,302   ,26.3  ,N/A  ,N/A     ,0.021   ,0.004   ,1.43    ,51      ,23    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,2100,2.2   ,296   ,25.7  ,N/A  ,N/A     ,0.021   ,0.002   ,CAL     ,55      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,2200,1.5   ,292   ,25.5  ,N/A  ,N/A     ,CAL     ,0.002   ,1.56    ,41      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,2300,2.2   ,310   ,25.3  ,N/A  ,N/A     ,0.019   ,CAL     ,1.43    ,38      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981127,2400,2.9   ,305   ,24.9  ,N/A  ,N/A     ,0.018   ,0.002   ,1.21    ,51      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0100,2.9   ,311   ,24.6  ,N/A  ,N/A     ,0.013   ,0.002   ,0.90    ,32      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0200,N/A   ,N/A   ,N/A   ,N/A  ,N/A     ,N/A     ,N/A     ,N/A     ,N/A     ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0300,2.7   ,305   ,24.5  ,N/A  ,N/A     ,0.013   ,0.002   ,0.64    ,24      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0400,3.4   ,312   ,24.1  ,N/A  ,N/A     ,0.010   ,0.003   ,0.47    ,43      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0500,1.8   ,282   ,23.8  ,N/A  ,N/A     ,0.011   ,0.002   ,0.53    ,41      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0600,2.5   ,310   ,23.7  ,N/A  ,N/A     ,0.010   ,0.002   ,0.53    ,37      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0700,2.8   ,303   ,23.6  ,N/A  ,N/A     ,0.010   ,0.002   ,0.61    ,38      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0800,2.2   ,278   ,23.8  ,N/A  ,N/A     ,0.014   ,0.002   ,1.44    ,53      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,0900,3.0   ,37    ,26.2  ,N/A  ,N/A     ,0.017   ,0.007   ,0.94    ,37      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1000,3.6   ,99    ,29.5  ,N/A  ,N/A     ,0.029   ,0.023   ,1.34    ,66      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1100,5.7   ,65    ,31.0  ,N/A  ,N/A     ,0.023   ,0.043   ,0.67    ,99      ,43    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1200,4.8   ,111   ,27.1  ,N/A  ,N/A     ,0.022   ,0.034   ,0.54    ,32      ,34    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1300,10.0  ,292   ,27.0  ,N/A  ,N/A     ,0.017   ,0.031   ,0.48    ,38      ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1400,6.7   ,336   ,25.6  ,N/A  ,N/A     ,0.013   ,0.026   ,0.38    ,29      ,28    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1500,3.6   ,40    ,28.6  ,N/A  ,N/A     ,0.017   ,0.023   ,0.62    ,36      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1600,2.6   ,2     ,30.2  ,N/A  ,N/A     ,0.017   ,0.029   ,0.60    ,38      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1700,3.4   ,2     ,31.4  ,N/A  ,N/A     ,0.018   ,0.035   ,0.54    ,38      ,35    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1800,3.4   ,334   ,29.9  ,N/A  ,N/A     ,0.025   ,0.024   ,1.00    ,57      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,1900,3.1   ,298   ,27.8  ,N/A  ,N/A     ,0.023   ,0.006   ,1.15    ,50      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,2000,3.5   ,308   ,25.8  ,N/A  ,N/A     ,0.018   ,0.005   ,CAL     ,58      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,2100,3.8   ,311   ,25.1  ,N/A  ,N/A     ,CAL     ,0.002   ,1.46    ,56      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,2200,3.2   ,312   ,24.6  ,N/A  ,N/A     ,0.018   ,CAL     ,1.33    ,53      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,2300,2.9   ,298   ,24.4  ,N/A  ,N/A     ,0.017   ,0.003   ,1.44    ,46      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981128,2400,4.1   ,309   ,24.0  ,N/A  ,N/A     ,0.016   ,0.002   ,1.01    ,37      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0100,3.5   ,305   ,23.9  ,N/A  ,N/A     ,0.014   ,0.003   ,0.67    ,35      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0200,3.3   ,305   ,23.8  ,N/A  ,N/A     ,0.012   ,0.004   ,0.48    ,30      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0300,3.8   ,317   ,23.8  ,N/A  ,N/A     ,0.012   ,0.003   ,0.51    ,41      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0400,2.8   ,283   ,24.1  ,N/A  ,N/A     ,0.012   ,0.002   ,0.68    ,44      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0500,3.0   ,302   ,23.7  ,N/A  ,N/A     ,0.011   ,0.003   ,0.56    ,39      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0600,3.5   ,322   ,23.7  ,N/A  ,N/A     ,0.011   ,0.004   ,0.51    ,47      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0700,3.9   ,346   ,24.0  ,N/A  ,N/A     ,0.013   ,0.003   ,0.62    ,41      ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0800,3.8   ,326   ,24.0  ,N/A  ,N/A     ,0.012   ,0.003   ,0.85    ,33      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,0900,7.6   ,9     ,26.4  ,N/A  ,N/A     ,0.011   ,0.011   ,0.56    ,30      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1000,8.5   ,11    ,29.0  ,N/A  ,N/A     ,0.015   ,0.018   ,0.62    ,37      ,29    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1100,9.7   ,14    ,30.6  ,N/A  ,N/A     ,0.013   ,0.027   ,0.46    ,24      ,27    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1200,9.4   ,14    ,32.0  ,N/A  ,N/A     ,0.013   ,0.033   ,0.43    ,27      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1300,11.0  ,15    ,32.9  ,N/A  ,N/A     ,0.013   ,0.030   ,0.37    ,31      ,30    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1400,4.8   ,277   ,32.2  ,N/A  ,N/A     ,0.013   ,0.037   ,0.38    ,31      ,37    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1500,9.5   ,195   ,30.8  ,N/A  ,N/A     ,0.013   ,0.033   ,0.38    ,35      ,33    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1600,7.9   ,281   ,33.3  ,N/A  ,N/A     ,0.009   ,0.031   ,0.22    ,33      ,31    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1700,10.9  ,300   ,31.1  ,N/A  ,N/A     ,0.008   ,0.023   ,0.22    ,28      ,26    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1800,5.6   ,256   ,30.9  ,N/A  ,N/A     ,0.012   ,0.020   ,0.34    ,27      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,1900,2.9   ,309   ,28.1  ,N/A  ,N/A     ,0.016   ,0.013   ,CAL     ,42      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,2000,4.3   ,310   ,26.3  ,N/A  ,N/A     ,CAL     ,0.008   ,0.74    ,47      ,25    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,2100,3.4   ,291   ,26.1  ,N/A  ,N/A     ,0.021   ,CAL     ,0.88    ,45      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,2200,3.0   ,310   ,25.8  ,N/A  ,N/A     ,0.021   ,0.004   ,0.86    ,28      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,2300,3.2   ,292   ,25.6  ,N/A  ,N/A     ,0.021   ,0.003   ,0.86    ,42      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981129,2400,2.4   ,313   ,25.5  ,N/A  ,N/A     ,0.024   ,0.002   ,1.07    ,44      ,24    ,,
,CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",19981130,0100,2.2   ,320   ,25.2  ,N/A  ,N/A     ,0.022   ,0.002   ,0.95    ,33      ,24    ,,
