,Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000101,2300,2.0   ,360   ,24.0  ,N/A  ,0.016   ,N/A     ,0.000   ,1.43    ,36      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000101,2400,2.3   ,343   ,24.2  ,N/A  ,0.015   ,N/A     ,0.000   ,1.34    ,25      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0100,1.8   ,60    ,24.1  ,N/A  ,0.014   ,N/A     ,0.000   ,0.85    ,37      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0200,1.3   ,33    ,24.0  ,N/A  ,0.014   ,N/A     ,0.000   ,0.80    ,28      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0300,1.0   ,24    ,24.0  ,N/A  ,0.014   ,N/A     ,0.001   ,0.62    ,29      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0400,1.2   ,66    ,24.0  ,N/A  ,0.014   ,N/A     ,0.001   ,0.46    ,27      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0500,1.0   ,88    ,24.0  ,N/A  ,0.014   ,N/A     ,0.001   ,0.44    ,31      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0600,1.0   ,358   ,23.9  ,N/A  ,0.014   ,N/A     ,0.001   ,0.57    ,26      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0700,1.0   ,62    ,23.5  ,N/A  ,0.016   ,N/A     ,0.001   ,0.74    ,51      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0800,1.6   ,1     ,23.8  ,N/A  ,0.016   ,N/A     ,0.001   ,0.94    ,42      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,0900,1.6   ,49    ,24.4  ,N/A  ,0.017   ,N/A     ,0.001   ,0.76    ,43      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1000,2.8   ,30    ,26.2  ,N/A  ,0.015   ,N/A     ,0.002   ,0.83    ,39      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1100,4.6   ,42    ,29.2  ,N/A  ,0.014   ,N/A     ,0.007   ,CAL     ,33      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1200,6.6   ,46    ,31.8  ,N/A  ,CAL     ,N/A     ,0.010   ,0.36    ,29      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1300,8.2   ,58    ,29.4  ,N/A  ,0.016   ,N/A     ,0.012   ,0.42    ,17      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1400,9.5   ,51    ,30.9  ,N/A  ,0.013   ,N/A     ,CAL     ,0.34    ,15      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1500,7.8   ,6     ,32.1  ,N/A  ,0.015   ,N/A     ,0.012   ,0.43    ,17      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1600,5.7   ,341   ,30.7  ,N/A  ,0.016   ,N/A     ,0.009   ,0.60    ,16      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1700,9.9   ,204   ,28.5  ,N/A  ,0.036   ,N/A     ,0.017   ,0.25    ,36      ,41    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1800,9.1   ,211   ,27.9  ,N/A  ,0.035   ,N/A     ,0.016   ,0.32    ,30      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,1900,6.6   ,188   ,27.8  ,N/A  ,0.026   ,N/A     ,0.012   ,0.54    ,35      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,2000,9.3   ,147   ,27.0  ,N/A  ,0.018   ,N/A     ,0.012   ,0.66    ,71      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,2100,8.1   ,148   ,26.1  ,N/A  ,0.017   ,N/A     ,0.009   ,0.54    ,42      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,2200,6.1   ,151   ,25.3  ,N/A  ,0.015   ,N/A     ,0.003   ,0.63    ,27      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,2300,2.2   ,147   ,25.3  ,N/A  ,0.015   ,N/A     ,0.000   ,1.11    ,31      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000102,2400,2.5   ,116   ,25.4  ,N/A  ,0.013   ,N/A     ,0.000   ,1.32    ,39      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0100,2.5   ,49    ,25.1  ,N/A  ,0.014   ,N/A     ,0.001   ,1.09    ,39      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0200,1.6   ,47    ,24.8  ,N/A  ,0.015   ,N/A     ,0.001   ,0.70    ,31      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0300,1.1   ,32    ,24.9  ,N/A  ,0.013   ,N/A     ,0.001   ,0.56    ,30      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0400,1.6   ,36    ,24.7  ,N/A  ,0.014   ,N/A     ,0.001   ,0.43    ,25      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0500,1.6   ,43    ,24.3  ,N/A  ,0.013   ,N/A     ,0.001   ,0.44    ,30      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0600,1.9   ,21    ,24.2  ,N/A  ,0.013   ,N/A     ,0.001   ,0.54    ,35      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0700,2.4   ,58    ,24.1  ,N/A  ,0.014   ,N/A     ,0.000   ,0.90    ,39      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0800,1.1   ,356   ,24.0  ,N/A  ,0.016   ,N/A     ,0.000   ,1.79    ,42      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,0900,1.3   ,26    ,24.6  ,N/A  ,0.017   ,N/A     ,0.001   ,2.25    ,51      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1000,4.7   ,57    ,26.8  ,N/A  ,0.015   ,N/A     ,0.003   ,CAL     ,35      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1100,5.0   ,76    ,27.1  ,N/A  ,CAL     ,N/A     ,0.004   ,0.79    ,46      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1200,3.8   ,164   ,28.7  ,N/A  ,0.018   ,N/A     ,0.013   ,0.62    ,64      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1300,4.8   ,262   ,29.2  ,N/A  ,0.059   ,N/A     ,CAL     ,0.73    ,96      ,48    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1400,8.3   ,201   ,25.6  ,N/A  ,0.042   ,N/A     ,0.007   ,0.54    ,32      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1500,6.4   ,224   ,29.1  ,N/A  ,0.077   ,N/A     ,0.012   ,0.44    ,46      ,58    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1600,7.5   ,219   ,29.9  ,N/A  ,0.054   ,N/A     ,0.024   ,0.31    ,37      ,62    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1700,8.9   ,220   ,29.0  ,N/A  ,0.039   ,N/A     ,0.020   ,0.35    ,32      ,62    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1800,7.6   ,200   ,28.2  ,N/A  ,0.040   ,N/A     ,0.010   ,0.56    ,20      ,63    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,1900,6.1   ,310   ,24.6  ,N/A  ,0.021   ,N/A     ,0.003   ,1.55    ,35      ,62    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,2000,1.5   ,328   ,24.4  ,N/A  ,0.023   ,N/A     ,0.000   ,2.21    ,53      ,63    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,2100,2.0   ,92    ,24.4  ,N/A  ,0.023   ,N/A     ,0.000   ,1.93    ,53      ,64    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,2200,1.3   ,14    ,24.4  ,N/A  ,0.025   ,N/A     ,0.000   ,2.15    ,72      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,2300,1.9   ,25    ,24.6  ,N/A  ,0.021   ,N/A     ,0.000   ,2.09    ,68      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000103,2400,3.7   ,61    ,24.3  ,N/A  ,0.016   ,N/A     ,0.000   ,1.15    ,42      ,66    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0100,2.5   ,54    ,24.2  ,N/A  ,0.014   ,N/A     ,0.000   ,0.83    ,34      ,66    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0200,1.8   ,17    ,24.0  ,N/A  ,0.013   ,N/A     ,0.000   ,0.70    ,29      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0300,1.8   ,58    ,24.0  ,N/A  ,0.013   ,N/A     ,0.000   ,0.55    ,21      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0400,1.7   ,29    ,23.6  ,N/A  ,0.012   ,N/A     ,0.000   ,0.44    ,21      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0500,2.3   ,78    ,23.6  ,N/A  ,0.013   ,N/A     ,0.000   ,0.49    ,26      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0600,2.3   ,82    ,23.6  ,N/A  ,0.013   ,N/A     ,0.000   ,0.56    ,34      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0700,1.9   ,61    ,23.2  ,N/A  ,0.015   ,N/A     ,0.000   ,1.14    ,46      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0800,2.4   ,27    ,23.1  ,N/A  ,0.016   ,N/A     ,0.000   ,1.93    ,61      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,0900,1.3   ,48    ,24.2  ,N/A  ,0.016   ,N/A     ,0.000   ,CAL     ,58      ,65    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1000,1.7   ,38    ,27.6  ,N/A  ,CAL     ,N/A     ,0.003   ,0.96    ,44      ,66    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1100,3.6   ,45    ,28.9  ,N/A  ,0.013   ,N/A     ,0.006   ,0.61    ,33      ,64    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1200,4.8   ,68    ,28.6  ,N/A  ,0.010   ,N/A     ,CAL     ,0.54    ,31      ,64    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1300,3.3   ,55    ,26.7  ,N/A  ,0.011   ,N/A     ,0.012   ,0.67    ,59      ,58    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1400,3.1   ,148   ,27.8  ,N/A  ,0.022   ,N/A     ,0.025   ,0.56    ,85      ,56    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1500,6.0   ,237   ,30.2  ,N/A  ,0.027   ,N/A     ,0.032   ,0.33    ,44      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1600,5.7   ,360   ,25.9  ,N/A  ,0.019   ,N/A     ,0.004   ,0.79    ,43      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1700,4.8   ,175   ,24.3  ,N/A  ,0.022   ,N/A     ,0.003   ,1.08    ,32      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1800,5.6   ,220   ,23.9  ,N/A  ,0.037   ,N/A     ,0.003   ,1.28    ,43      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,1900,4.6   ,209   ,24.5  ,N/A  ,0.029   ,N/A     ,0.003   ,1.50    ,35      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,2000,5.0   ,132   ,24.5  ,N/A  ,0.025   ,N/A     ,0.000   ,1.63    ,54      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,2100,2.3   ,186   ,24.1  ,N/A  ,0.015   ,N/A     ,0.000   ,1.27    ,43      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,2200,3.9   ,162   ,24.1  ,N/A  ,0.018   ,N/A     ,0.000   ,1.50    ,45      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,2300,4.9   ,147   ,24.2  ,N/A  ,0.017   ,N/A     ,0.000   ,1.29    ,58      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000104,2400,4.9   ,143   ,24.0  ,N/A  ,0.017   ,N/A     ,0.000   ,1.21    ,65      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0100,3.2   ,135   ,24.0  ,N/A  ,0.014   ,N/A     ,0.000   ,1.14    ,65      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0200,1.1   ,114   ,23.5  ,N/A  ,0.014   ,N/A     ,0.000   ,1.26    ,65      ,46    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0300,1.5   ,75    ,23.4  ,N/A  ,0.013   ,N/A     ,0.000   ,1.24    ,53      ,48    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0400,1.7   ,62    ,23.2  ,N/A  ,0.011   ,N/A     ,0.000   ,1.03    ,62      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0500,1.4   ,68    ,23.0  ,N/A  ,0.012   ,N/A     ,0.000   ,0.93    ,38      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0600,2.3   ,60    ,23.0  ,N/A  ,0.013   ,N/A     ,0.000   ,0.78    ,41      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0700,1.4   ,64    ,22.8  ,N/A  ,0.014   ,N/A     ,0.000   ,1.21    ,51      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0800,1.9   ,77    ,22.7  ,N/A  ,0.015   ,N/A     ,0.000   ,2.15    ,71      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,0900,2.4   ,43    ,23.3  ,N/A  ,0.014   ,N/A     ,0.000   ,2.43    ,75      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1000,2.1   ,55    ,25.5  ,N/A  ,0.013   ,N/A     ,0.002   ,1.24    ,55      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1100,3.6   ,53    ,28.9  ,N/A  ,0.011   ,N/A     ,0.006   ,0.80    ,38      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1200,5.1   ,101   ,30.2  ,N/A  ,0.009   ,N/A     ,0.012   ,0.49    ,32      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1300,5.8   ,149   ,28.3  ,N/A  ,0.009   ,N/A     ,0.021   ,0.40    ,38      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1400,4.0   ,151   ,28.5  ,N/A  ,0.009   ,N/A     ,0.028   ,0.39    ,45      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1500,7.6   ,212   ,30.0  ,N/A  ,0.048   ,N/A     ,0.061   ,0.58    ,130     ,61    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1600,8.6   ,216   ,30.1  ,N/A  ,0.032   ,N/A     ,0.046   ,0.41    ,64      ,52    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1700,10.9  ,218   ,29.7  ,N/A  ,0.018   ,N/A     ,0.056   ,0.44    ,85      ,56    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1800,8.8   ,22    ,24.9  ,N/A  ,0.005   ,N/A     ,0.014   ,0.75    ,36      ,53    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,1900,3.9   ,251   ,23.3  ,N/A  ,0.007   ,N/A     ,0.001   ,1.48    ,31      ,53    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,2000,4.8   ,214   ,23.3  ,N/A  ,0.012   ,N/A     ,0.002   ,1.11    ,35      ,52    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,2100,5.3   ,172   ,23.2  ,N/A  ,0.018   ,N/A     ,0.001   ,0.91    ,34      ,52    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,2200,4.4   ,175   ,23.4  ,N/A  ,0.027   ,N/A     ,0.001   ,0.74    ,37      ,52    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,2300,4.8   ,167   ,23.4  ,N/A  ,0.009   ,N/A     ,0.000   ,0.94    ,22      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000105,2400,5.7   ,155   ,23.4  ,N/A  ,0.008   ,N/A     ,0.000   ,0.83    ,39      ,51    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0100,6.1   ,152   ,23.3  ,N/A  ,0.002   ,N/A     ,0.000   ,0.71    ,28      ,50    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0200,8.9   ,145   ,23.0  ,N/A  ,0.000   ,N/A     ,0.004   ,0.54    ,33      ,49    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0300,8.7   ,149   ,23.0  ,N/A  ,0.000   ,N/A     ,0.006   ,0.38    ,10      ,47    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0400,5.7   ,156   ,23.0  ,N/A  ,0.000   ,N/A     ,0.005   ,0.44    ,12      ,45    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0500,5.4   ,155   ,23.1  ,N/A  ,0.002   ,N/A     ,0.003   ,0.40    ,11      ,44    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0600,4.2   ,166   ,23.0  ,N/A  ,0.001   ,N/A     ,0.004   ,0.37    ,11      ,43    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0700,3.4   ,171   ,23.0  ,N/A  ,0.001   ,N/A     ,0.001   ,CAL     ,28      ,42    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0800,2.2   ,132   ,22.8  ,N/A  ,CAL     ,N/A     ,0.000   ,1.32    ,37      ,40    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,0900,2.2   ,185   ,23.1  ,N/A  ,0.005   ,N/A     ,0.000   ,1.93    ,48      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1000,2.4   ,2     ,26.5  ,N/A  ,0.006   ,N/A     ,CAL     ,1.70    ,46      ,39    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1100,4.7   ,131   ,28.5  ,N/A  ,0.000   ,N/A     ,0.012   ,0.75    ,27      ,38    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1200,5.8   ,143   ,29.0  ,N/A  ,0.004   ,N/A     ,0.018   ,0.49    ,10      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1300,7.6   ,173   ,27.9  ,N/A  ,0.011   ,N/A     ,0.021   ,0.27    ,22      ,37    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1400,6.6   ,182   ,30.2  ,N/A  ,0.017   ,N/A     ,0.029   ,0.24    ,21      ,36    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1500,8.8   ,233   ,30.4  ,N/A  ,0.012   ,N/A     ,0.030   ,0.28    ,20      ,31    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1600,11.1  ,226   ,29.9  ,N/A  ,0.007   ,N/A     ,0.025   ,0.34    ,25      ,29    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1700,10.7  ,229   ,30.1  ,N/A  ,0.013   ,N/A     ,0.024   ,0.35    ,14      ,27    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1800,9.0   ,217   ,29.8  ,N/A  ,0.020   ,N/A     ,0.021   ,0.41    ,17      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,1900,7.8   ,226   ,28.6  ,N/A  ,0.030   ,N/A     ,0.016   ,0.71    ,22      ,25    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,2000,5.5   ,229   ,27.6  ,N/A  ,0.025   ,N/A     ,0.011   ,0.81    ,39      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,2100,4.5   ,216   ,27.5  ,N/A  ,0.041   ,N/A     ,0.006   ,0.92    ,40      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,2200,1.0   ,195   ,27.4  ,N/A  ,0.029   ,N/A     ,0.002   ,1.64    ,45      ,26    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,2300,1.0   ,74    ,26.7  ,N/A  ,0.013   ,N/A     ,0.000   ,2.62    ,88      ,29    
,CA0009,"Sek. Keb. Seberang Jaya II, Perai                                                                   ",20000106,2400,1.0   ,85    ,26.0  ,N/A  ,0.008   ,N/A     ,0.000   ,2.55    ,118     ,32    
