Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0100,2.5   ,339   ,27.0  ,81   ,N/A     ,0.014   ,0.014   ,CAL     ,19      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0200,4.5   ,233   ,26.8  ,83   ,CAL     ,0.014   ,0.017   ,0.71    ,18      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0300,2.7   ,23    ,25.4  ,87   ,N/A     ,0.009   ,0.020   ,0.47    ,16      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0400,2.8   ,327   ,24.7  ,91   ,N/A     ,0.016   ,0.008   ,0.59    ,6       ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0500,2.8   ,311   ,24.1  ,91   ,N/A     ,0.011   ,0.008   ,0.40    ,N/A     ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0600,3.0   ,319   ,23.6  ,92   ,N/A     ,0.009   ,0.008   ,0.39    ,N/A     ,29    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0700,3.3   ,343   ,23.8  ,91   ,0.000   ,0.013   ,0.004   ,0.55    ,11      ,28    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0800,5.7   ,359   ,24.8  ,87   ,0.000   ,0.012   ,0.007   ,0.49    ,14      ,27    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,0900,6.0   ,357   ,25.9  ,78   ,0.000   ,0.008   ,0.012   ,0.40    ,19      ,27    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1000,6.9   ,2     ,27.8  ,69   ,0.000   ,0.008   ,0.016   ,0.39    ,22      ,27    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1100,9.6   ,2     ,30.2  ,59   ,N/A     ,0.005   ,0.024   ,0.32    ,18      ,27    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1200,9.7   ,359   ,31.3  ,59   ,0.000   ,0.008   ,0.038   ,0.46    ,64      ,38    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1300,9.0   ,5     ,32.6  ,56   ,0.000   ,0.008   ,0.041   ,0.42    ,26      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1400,5.3   ,349   ,33.8  ,51   ,0.000   ,0.004   ,0.041   ,0.35    ,17      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1500,6.8   ,156   ,33.4  ,51   ,0.000   ,0.006   ,0.049   ,0.36    ,25      ,49    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1600,7.6   ,239   ,34.2  ,53   ,0.000   ,0.006   ,0.048   ,0.35    ,26      ,48    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1700,10.1  ,235   ,32.9  ,57   ,0.000   ,0.005   ,0.037   ,0.31    ,15      ,37    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1800,9.0   ,244   ,31.7  ,61   ,0.000   ,0.006   ,0.034   ,0.30    ,13      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,1900,4.7   ,283   ,29.7  ,67   ,0.000   ,0.008   ,0.033   ,0.41    ,28      ,33    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,2000,2.7   ,310   ,28.1  ,73   ,0.000   ,0.018   ,0.023   ,0.64    ,22      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,2100,2.9   ,310   ,26.6  ,80   ,0.001   ,CAL     ,0.006   ,0.99    ,27      ,20    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20040101,2200,2.9   ,307   ,25.8  ,83   ,0.000   ,0.031   ,CAL     ,0.97    ,24      ,21    
