Site_Id,Site_Location,Date,Time,Ws_hourly_avg,Wd_hourly_avg,Amb_temp_hourly_avg,Humidity_hourly_avg,So2_hourly_avg,No2_hourly_avg,O3_hourly_avg,Co_hourly_avg,Pm10_hourly_avg,API_Main
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0100,3.0   ,261   ,24.1  ,92   ,N/A     ,0.006   ,0.002   ,0.32    ,19      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0200,3.3   ,262   ,24.4  ,90   ,0.000   ,0.007   ,0.003   ,0.38    ,23      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0300,3.2   ,259   ,24.3  ,89   ,0.000   ,0.008   ,0.003   ,0.41    ,19      ,18    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0400,3.1   ,262   ,24.3  ,89   ,N/A     ,0.006   ,0.005   ,0.31    ,12      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0500,3.9   ,331   ,24.3  ,86   ,N/A     ,0.004   ,0.009   ,CAL     ,17      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0600,3.0   ,260   ,24.3  ,85   ,0.000   ,CAL     ,0.010   ,0.19    ,13      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0700,3.4   ,276   ,23.6  ,87   ,0.000   ,0.004   ,CAL     ,0.23    ,10      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0800,4.6   ,259   ,23.9  ,86   ,CAL     ,0.004   ,0.009   ,0.22    ,12      ,16    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,0900,2.9   ,314   ,24.9  ,84   ,N/A     ,0.006   ,0.006   ,0.40    ,19      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1000,5.2   ,31    ,27.2  ,78   ,N/A     ,0.005   ,0.011   ,0.31    ,6       ,16    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1100,8.2   ,43    ,29.8  ,71   ,N/A     ,0.005   ,0.020   ,0.33    ,17      ,20    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1200,7.1   ,55    ,31.9  ,65   ,0.003   ,0.013   ,0.025   ,0.40    ,28      ,25    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1300,7.3   ,55    ,33.8  ,59   ,0.004   ,0.013   ,0.031   ,0.30    ,18      ,31    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1400,5.0   ,81    ,33.7  ,59   ,0.001   ,0.009   ,0.035   ,0.18    ,13      ,35    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1500,5.4   ,264   ,29.0  ,73   ,0.001   ,0.006   ,0.032   ,0.25    ,20      ,32    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1600,5.3   ,259   ,26.2  ,82   ,0.000   ,0.004   ,0.022   ,0.21    ,19      ,22    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1700,4.0   ,245   ,26.3  ,80   ,0.000   ,0.007   ,0.011   ,0.35    ,18      ,16    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1800,3.5   ,247   ,26.0  ,84   ,0.000   ,0.011   ,0.005   ,0.48    ,22      ,16    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,1900,3.7   ,256   ,25.7  ,86   ,0.000   ,0.012   ,0.004   ,0.56    ,24      ,16    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,2000,7.6   ,19    ,24.7  ,86   ,0.000   ,0.013   ,0.012   ,0.41    ,17      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,2100,5.6   ,17    ,24.0  ,89   ,0.000   ,0.009   ,0.012   ,0.39    ,26      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,2200,4.5   ,278   ,23.9  ,89   ,0.000   ,0.009   ,0.010   ,0.37    ,14      ,18    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,2300,3.7   ,261   ,24.1  ,90   ,0.000   ,0.010   ,0.008   ,0.36    ,15      ,18    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110101,2400,5.6   ,263   ,24.4  ,87   ,0.000   ,0.009   ,0.010   ,0.30    ,12      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0100,5.1   ,288   ,25.2  ,80   ,0.000   ,0.005   ,0.016   ,0.25    ,22      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0200,5.1   ,283   ,25.1  ,81   ,0.000   ,0.004   ,0.015   ,0.25    ,19      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0300,7.2   ,256   ,25.3  ,80   ,0.000   ,0.003   ,0.017   ,0.22    ,8       ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0400,5.6   ,280   ,25.2  ,79   ,0.000   ,0.002   ,0.018   ,CAL     ,13      ,18    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0500,3.5   ,285   ,24.8  ,82   ,0.000   ,CAL     ,0.014   ,0.19    ,15      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0600,2.8   ,222   ,24.4  ,85   ,0.000   ,0.004   ,CAL     ,0.20    ,19      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0700,1.8   ,231   ,24.4  ,86   ,CAL     ,0.008   ,0.005   ,0.26    ,11      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0800,2.8   ,271   ,24.0  ,87   ,0.000   ,0.007   ,0.006   ,0.31    ,N/A     ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,0900,2.9   ,298   ,25.3  ,83   ,0.000   ,0.007   ,0.008   ,0.39    ,12      ,17    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1000,2.4   ,35    ,28.2  ,71   ,0.000   ,0.007   ,0.019   ,0.39    ,24      ,19    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1100,3.6   ,123   ,31.4  ,65   ,0.001   ,0.010   ,0.029   ,0.43    ,24      ,29    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1200,6.1   ,132   ,31.4  ,68   ,0.003   ,0.010   ,0.036   ,0.34    ,28      ,36    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1300,4.6   ,106   ,34.1  ,61   ,0.002   ,0.005   ,0.041   ,0.22    ,22      ,41    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1400,5.0   ,64    ,35.5  ,54   ,0.000   ,0.005   ,0.042   ,0.16    ,20      ,42    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1500,5.4   ,33    ,33.5  ,60   ,0.001   ,0.008   ,0.060   ,0.29    ,35      ,60    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1600,5.7   ,357   ,32.2  ,63   ,0.001   ,0.007   ,0.052   ,0.31    ,25      ,52    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1700,4.8   ,273   ,31.9  ,66   ,0.001   ,0.004   ,0.045   ,0.26    ,18      ,45    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1800,7.0   ,277   ,28.7  ,75   ,0.001   ,0.003   ,0.039   ,0.24    ,26      ,39    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,1900,3.9   ,2     ,28.1  ,76   ,0.000   ,0.004   ,0.034   ,0.28    ,26      ,34    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,2000,3.5   ,327   ,27.6  ,79   ,0.000   ,0.005   ,0.030   ,0.33    ,31      ,30    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,2100,6.6   ,144   ,26.8  ,83   ,0.000   ,0.008   ,0.023   ,0.39    ,25      ,23    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,2200,4.7   ,122   ,25.6  ,87   ,N/A     ,0.007   ,0.020   ,0.38    ,18      ,20    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,2300,3.2   ,268   ,25.6  ,88   ,N/A     ,0.014   ,0.008   ,0.58    ,19      ,21    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110102,2400,2.4   ,257   ,25.9  ,88   ,N/A     ,0.013   ,0.005   ,0.63    ,13      ,21    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110103,0100,2.5   ,245   ,25.8  ,88   ,0.000   ,0.015   ,0.003   ,0.64    ,21      ,20    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110103,0200,2.2   ,282   ,25.6  ,88   ,0.000   ,0.016   ,0.002   ,0.68    ,20      ,21    
CA0038,"Universiti Sains Malaysia, Pulau Pinang                                                             ",20110103,0300,2.3   ,222   ,25.1  ,90   ,0.000   ,0.014   ,0.001   ,CAL     ,18      ,21    
